owner,lptoken,lpratio,amount1,amount2,token1,token2
gu4domjzhage,519775200,0.0013065437570791605,94585928,4370383641,0.0094 EOS,0.4370 WOOL
lover5555.tp,1949795889,0.00490114504568814,354813494,16394310573,0.0354 EOS,1.6394 WOOL
pq2ketd4cdxr,262915476,0.0006608829621099581,47843961,2210650864,0.0047 EOS,0.2210 WOOL
liangwenj.tp,16847353220,0.04234870030909227,3065791810,141656233139,0.3065 EOS,14.1656 WOOL
tanduoroueos,5452407102,0.013705556671753823,992200069,45845032244,0.0992 EOS,4.5845 WOOL
hxldj5521hxl,478457018,0.0012026834483419208,87067065,4022971323,0.0087 EOS,0.4022 WOOL
zsqydycfzyzs,70090053,0.0001761833215214914,12754615,589332505,0.0012 EOS,0.0589 WOOL
jamiedornan4,540015,1.3574199518928623e-06,98269,4540564,0.0000 EOS,0.0004 WOOL
hadoophadoop,1570720130,0.003948273368891143,285831302,13206958625,0.0285 EOS,1.3206 WOOL
zhbjmswboeos,80157330,0.00020148914202838865,14586604,673980374,0.0014 EOS,0.0673 WOOL
leidianxiali,1091154036,0.0027428020685625817,198562412,9174661948,0.0198 EOS,0.9174 WOOL
fedeoskassad,533508780,0.001341065456481801,97085092,4485858587,0.0097 EOS,0.4485 WOOL
zhanglaoda15,19546500,4.913346682902111e-05,3556968,164351250,0.0003 EOS,0.0164 WOOL
whs111222333,31508141702,0.0792010966239129,5733684188,264927351402,0.5733 EOS,26.4927 WOOL
cfntw1gt1qmo,784157106,0.0019711128415006362,142696743,6593364570,0.0142 EOS,0.6593 WOOL
moonlight2go,1533851862,0.003855598679160426,279122210,12896962159,0.0279 EOS,1.2896 WOOL
angcheewei33,1240330,3.1177813374281713e-06,225708,10428966,0.0000 EOS,0.0010 WOOL
eostuo.com,336389390,0.0008455721963113419,61214353,2828435614,0.0061 EOS,0.2828 WOOL
shishengchen,1406086466,0.003534438530475866,255872142,11822682746,0.0255 EOS,1.1822 WOOL
littleteapot,521962199,0.001312041152665153,94983907,4388772407,0.0094 EOS,0.4388 WOOL
eospluser.tp,1695182524,0.004261130857805248,308480307,14253465674,0.0308 EOS,1.4253 WOOL
liuhuasheng1,531046517,0.0013348761378091573,96637023,4465155341,0.0096 EOS,0.4465 WOOL
zhuyanrong12,1684644481,0.004234641686537589,306562650,14164859502,0.0306 EOS,1.4164 WOOL
geabcde12345,584135118,0.0014683234054137227,106297804,4911535917,0.0106 EOS,0.4911 WOOL
12345.com,11187174493,0.028120874164801194,2035782564,94064211597,0.2035 EOS,9.4064 WOOL
shoshoona111,331212,8.325579421059391e-07,60272,2784902,0.0000 EOS,0.0002 WOOL
zhou.yfc,3795019095,0.009539428788769561,690597407,31909351140,0.0690 EOS,3.1909 WOOL
shimrise5555,13445758325,0.03379821045468099,2446787647,113054878778,0.2446 EOS,11.3054 WOOL
mindthinking,27924710583,0.07019353035785666,5081590436,234797078272,0.5081 EOS,23.4797 WOOL
qiaoqiao1111,87716871,0.00022049133970910515,15962250,737542649,0.0015 EOS,0.0737 WOOL
enjhwbyayqxc,16611161626,0.04175499238956229,3022810919,139670282523,0.3022 EOS,13.9670 WOOL
stenzhou1234,3398618100,0.008543007171660438,618462461,28576324817,0.0618 EOS,2.8576 WOOL
guytknjtgqge,34374279,8.640562233740142e-05,6255248,289026461,0.0006 EOS,0.0289 WOOL
songhongrui1,660743307,0.0016608911752478558,120238555,5555674337,0.0120 EOS,0.5555 WOOL
