owner,lptoken,lpratio,amount1,amount2,token1,token2
wuweierzhi12,3168803505,1.0046894145264955e-05,362027924,5273643300752,0.0362 EOS,0.05273643 DOP
dinosaur.x,596588892568,0.0018915232334267259,68158798261,992865922935949,6.8158 EOS,9.92865922 DOP
kangsunghwab,430242158402,0.0013641102755266015,49154097307,716025361868544,4.9154 EOS,7.16025361 DOP
zwd123451.tp,291952776,9.256549455527855e-07,33354879,485878912611,0.0033 EOS,0.00485878 DOP
zxc131451314,23068584623,7.314042269350741e-05,2635528460,38391615814285,0.2635 EOS,0.38391615 DOP
33333ok33333,194464539040,0.0006165622562774286,22217090278,323635281242277,2.2217 EOS,3.23635281 DOP
adaloveyyy33,7861456666,2.4925251069138017e-05,898151885,13083335150124,0.0898 EOS,0.13083335 DOP
comeonbaby23,19404728063,6.152393118064708e-05,2216941954,32294086392826,0.2216 EOS,0.32294086 DOP
eszhengzhike,31000053994,9.828765352088818e-05,3541679123,51591468770613,0.3541 EOS,0.51591468 DOP
oooooooooo31,1055792745,3.34745841186316e-06,120621697,1757090437405,0.0120 EOS,0.01757090 DOP
gaoshueng111,6314260964,2.0019768158798047e-05,721388622,10508433223915,0.0721 EOS,0.10508433 DOP
mayunismyson,33627276534,0.00010661743058462382,3841832769,55963792433408,0.3841 EOS,0.55963792 DOP
rwjeos123.tp,6892118511,2.1851902463304717e-05,787407410,11470125729214,0.0787 EOS,0.11470125 DOP
gekm25uonsti,1938313328,6.1455463540243176e-06,221447480,3225814753372,0.0221 EOS,0.03225814 DOP
guan12335511,4259864833,1.3506173854818358e-05,486678970,7089429055229,0.0486 EOS,0.07089429 DOP
primenumber2,99381236910,0.0003150945666668178,11354059322,165394033875541,1.1354 EOS,1.65394033 DOP
jixiang11325,6256936782,1.9838018174108508e-05,714839476,10413032140225,0.0714 EOS,0.10413032 DOP
abcdxyz54321,431971947194,0.0013695946815049046,49351721378,718904142159040,4.9351 EOS,7.18904142 DOP
epgjb5mgyq4i,29467758576,9.342941291378544e-05,3366618180,49041364463685,0.3366 EOS,0.49041364 DOP
guydqnbwgege,1115632721126,0.003537184882704432,127458265684,1856678401353334,12.7458 EOS,18.56678401 DOP
zzzzzzzzzzyo,527238927995,0.0016716447360874578,60235737165,877451074555246,6.0235 EOS,8.77451074 DOP
shikongdeeos,3882393935,1.2309378234913201e-05,443553858,6461227631782,0.0443 EOS,0.06461227 DOP
zhanglaoda15,73074674477,0.00023168792827061508,8348599945,121613652251463,0.8348 EOS,1.21613652 DOP
bushiwode123,19846540889,6.292472699769235e-05,2267417971,33029368099737,0.2267 EOS,0.33029368 DOP
easytoeosshk,528479828761,0.0016755790913168397,60377506994,879516228800749,6.0377 EOS,8.79516228 DOP
hhhhb1314521,5997365928,1.901503218295472e-05,685184151,9981044453672,0.0685 EOS,0.09981044 DOP
praloveu1314,31401541402,9.956059502151077e-05,3587548062,52259639383337,0.3587 EOS,0.52259639 DOP
congrong1234,75550800191,0.00023953864318546325,8631491153,125734514830305,0.8631 EOS,1.25734514 DOP
viresinnumer,23758565761,7.532805201314724e-05,2714357090,39539908663721,0.2714 EOS,0.39539908 DOP
wingzerohero,24667769515729,0.07821074065756027,2818231359867,41053040128825304,281.8231 EOS,410.53040128 DOP
fuyongquan11,49993825644,0.00015850862111505413,5711670329,83201625872495,0.5711 EOS,0.83201625 DOP
heztkmbygene,4163589703,1.3200927398733153e-05,475679775,6929204322597,0.0475 EOS,0.06929204 DOP
eoslihaidong,799962478,2.536332190988865e-06,91393724,1331327977989,0.0091 EOS,0.01331327 DOP
eoslihanhan1,5067078940,1.60654977992652e-05,578901175,8432825469976,0.0578 EOS,0.08432825 DOP
iehongfeieos,28526887725,9.044632171565753e-05,3259126024,47475531412687,0.3259 EOS,0.47475531 DOP
yycomeonbaby,42291544869,0.0001340880473870109,4831703893,70383197293537,0.4831 EOS,0.70383197 DOP
artclimber12,202299094074,0.0006414022140020559,23112168719,336673845673374,2.3112 EOS,3.36673845 DOP
depurantsave,792535842735,0.002512785568976735,90545250327,1318968289151002,9.0545 EOS,13.18968289 DOP
nwkiwi123.tp,676317838694,0.002144308955475293,77267632204,1125553867123711,7.7267 EOS,11.25553867 DOP
zsqydcfzy.tp,4620012264,1.464804431483166e-05,527824918,7688800106094,0.0527 EOS,0.07688800 DOP
zudfather123,9954272860,3.156065863967284e-05,1137250934,16566279448747,0.1137 EOS,0.16566279 DOP
wo5kzdkdh.tp,10270455650,3.2563136394027806e-05,1173374032,17092482872110,0.1173 EOS,0.17092482 DOP
blackswanltd,31568673528,0.00010009049811444334,3606642492,52537787023362,0.3606 EOS,0.52537787 DOP
cassiecheng1,1752724575980,0.0055571253480658665,200244426724,2916950894429451,20.0244 EOS,29.16950894 DOP
vhgvpynxijh5,272338074,8.63465278577863e-07,31113948,453235379607,0.0031 EOS,0.00453235 DOP
zezhen555555,51572576053,0.00016351415024173842,5892038639,85829042342101,0.5892 EOS,0.85829042 DOP
yalin1234.tp,767988144,2.434955520407536e-06,87740736,1278115075381,0.0087 EOS,0.01278115 DOP
kbwrbsngfqab,263979115708,0.0008369626667901976,30158957897,439324083331580,3.0158 EOS,4.39324083 DOP
linhuanmr.tp,56867528172,0.00018030213452662684,6496973759,94641103022452,0.6496 EOS,0.94641103 DOP
richdongdong,58275835121,0.00018476726176418462,6657869328,96984861004062,0.6657 EOS,0.96984861 DOP
tuolaji12345,28315123536,8.977490981293658e-05,3234932491,47123105396085,0.3234 EOS,0.47123105 DOP
calmdown1234,152546894223,0.0004836596829147382,17428103537,253874342634476,1.7428 EOS,2.53874342 DOP
cj12345cjcww,9082064964,2.8795267731101416e-05,1037603350,15114717898671,0.1037 EOS,0.15114717 DOP
ildragon2345,1647273026,5.2227844656376965e-06,188196849,2741454414692,0.0188 EOS,0.02741454 DOP
iwuxgfm3kw2s,85026869564,0.00026958312709034904,9714108528,141504949850190,0.9714 EOS,1.41504949 DOP
lisongfu5555,12862297404,4.078073641328676e-05,1469485511,21405924485333,0.1469 EOS,0.21405924 DOP
ab3vpya43iyw,10302044413,3.266329058709787e-05,1176982970,17145054092797,0.1176 EOS,0.17145054 DOP
qazsxedc5.tp,3614347765,1.1459520712417912e-05,412930249,6015135002030,0.0412 EOS,0.06015135 DOP
satoshi13131,3588616717,1.1377938779333445e-05,409990541,5972312413411,0.0409 EOS,0.05972312 DOP
wangfeng5.tp,410751345,1.3023134052738322e-06,46927320,683588008980,0.0046 EOS,0.00683588 DOP
zjszjszjs.tp,2722513836,8.631904211211491e-06,311040439,4530911061469,0.0311 EOS,0.04530911 DOP
cinimodbbb2u,28801787,9.131790744578474e-08,3290532,47933029240,0.0003 EOS,0.00047933 DOP
facai55facai,566783147,1.7970222111418506e-06,64753565,943262067666,0.0064 EOS,0.00943262 DOP
mykeyabcdefg,345165061094,0.0010943678981620317,39434250384,574436821096658,3.9434 EOS,5.74436821 DOP
eosredbluepk,5543979132,1.757754035391408e-05,633385837,9226500905736,0.0633 EOS,0.09226500 DOP
h333h333h333,14163368720,4.490586621911629e-05,1618129675,23571216848396,0.1618 EOS,0.23571216 DOP
wufanwufan12,1027802460,3.2587134234007727e-06,117423876,1710507940654,0.0117 EOS,0.01710507 DOP
niminhe12345,280710806483,0.0008900115623189,32070511984,467169599415683,3.2070 EOS,4.67169599 DOP
tossncoin123,2588758448304,0.008207824201384379,295759218825,4308310258626919,29.5759 EOS,43.08310258 DOP
4xk2zgdlr.tp,17710347968,5.6151790740431e-05,2023363239,29474234602450,0.2023 EOS,0.29474234 DOP
wuwulingfeng,62113361705,0.0001969343851936597,7096297203,103371418684031,0.7096 EOS,1.03371418 DOP
geytknzxguge,790833096454,0.0025073869030088213,90350715796,1316134514035724,9.0350 EOS,13.16134514 DOP
