owner,lptoken,lpratio,amount1,amount2,token1,token2
caixin555555,1190021049862,0.002982026356716336,351995409,11803553548568,0.0351 EOS,0.0011803553 DMD
xiaoxigua123,484353971941,0.001213723329075398,143266688,4804199089529,0.0143 EOS,0.0004804199 DMD
imntplaydefi,76858187588,0.00019259587142886472,22733824,762339231685,0.0022 EOS,0.0000762339 DMD
exchangetran,88476833643,0.00022171057386995692,26170494,877581992212,0.0026 EOS,0.0000877581 DMD
icenine22.tp,2284487779,5.724606946544651e-06,675726,22659325088,0.0000 EOS,0.0000022659 DMD
ge3dknbsg4ge,55067615843,0.00013799174549424897,16288407,546203407469,0.0016 EOS,0.0000546203 DMD
ge4danzvguge,92363038075,0.0002314488587895016,27319991,916128387773,0.0027 EOS,0.0000916128 DMD
focusandview,2296964570,5.755872040228125e-06,679417,22783079597,0.0000 EOS,0.0000022783 DMD
kingandsword,95200138467,0.00023855823567537712,28159175,944268954197,0.0028 EOS,0.0000944268 DMD
12345ssdlhxx,5054305172,1.2665382044745777e-05,1495009,50132526441,0.0001 EOS,0.0000050132 DMD
enjhwbyayqxc,2427083378797,0.006081931581260768,717905121,24073699059182,0.0717 EOS,0.0024073699 DMD
keystarbucks,2547706133,6.384195337263046e-06,753584,25270129272,0.0000 EOS,0.0000025270 DMD
saundersca21,14511073115,3.636272022094557e-05,4292219,143932099839,0.0004 EOS,0.0000143932 DMD
senoisierors,143170657140,0.00035876564801050163,42348338,1420077836716,0.0042 EOS,0.0001420077 DMD
tanduoroueos,121030673652,0.0003032859451042911,35799569,1200476275303,0.0035 EOS,0.0001200476 DMD
comefromhere,3240980484650,0.008121443925677065,958647119,32146563041777,0.0958 EOS,0.0032146563 DMD
heytamjxgige,92045244347,0.00023065251214252,27225991,912976262618,0.0027 EOS,0.0000912976 DMD
wuxiqi111123,123063461773,0.0003083798279016961,36400846,1220639047585,0.0036 EOS,0.0001220639 DMD
gyztemzwgage,529762660812,0.001327511154133582,156698089,5254597753251,0.0156 EOS,0.0005254597 DMD
lacarteraeos,1148582561,2.8781872977490094e-06,339738,11392534413,0.0000 EOS,0.0000011392 DMD
eossuneossun,1439040814120,0.0036060350668536546,425652773,14273525085972,0.0425 EOS,0.0014273525 DMD
eszhengzhike,74264034635,0.0001860952868550905,21966501,736608406757,0.0021 EOS,0.0000736608 DMD
gu3tonrwgege,1630077738380,0.004084746887384396,482159437,16168377757291,0.0482 EOS,0.0016168377 DMD
jdevora.mail,52729614,1.3213303978590384e-07,15596,523013288,0.0000 EOS,0.0000000523 DMD
eos4simonlao,148023071497,0.0003709251199021633,43783630,1468207853164,0.0043 EOS,0.0001468207 DMD
eosgaulle123,287606995893,0.0007207029171697341,85071051,2852709687244,0.0085 EOS,0.0002852709 DMD
huiw11223344,271526326687,0.0006804070086129152,80314562,2693209113626,0.0080 EOS,0.0002693209 DMD
