owner,lptoken,lpratio,amount1,amount2,token1,token2
m55ejqtex4sa,5143492305,2.2663861429917232e-05,36931872,355245738203,0.0036 EOS,0.00355245 DOP
primenumber2,82337452557,0.00036280497852212345,591208489,5686803319794,0.0591 EOS,0.05686803 DOP
marktodamoon,9076538513,3.999411273969798e-05,65172366,626889559307,0.0065 EOS,0.00626889 DOP
lishiying.tp,119466267,5.264063325623065e-07,857804,8251180267,0.0000 EOS,0.00008251 DOP
xiaoming1124,3014492042852,0.013282809789444383,21644989409,208202012867936,2.1644 EOS,2.08202012 DOP
chinaer1o.tp,2947093542,1.2985830578955628e-05,21161047,203546998576,0.0021 EOS,0.00203546 DOP
diandian5.tp,5114917497,2.253795174628284e-05,36726696,353272161077,0.0036 EOS,0.00353272 DOP
nguyenduy123,66994888409,0.00029520076581787447,481044112,4627137978914,0.0481 EOS,0.04627137 DOP
eitanooooois,1225044,5.397933119208103e-09,8796,84610150,0.0000 EOS,0.00000084 DOP
huohuo111.m,1285764870,5.665488566359496e-06,9232191,88803961066,0.0009 EOS,0.00088803 DOP
icemjsicemjs,306453160000,0.00135032999782047,2200428897,21165809647112,0.2200 EOS,0.21165809 DOP
blazekos.vr,91218253218,0.0004019366080906101,654975397,6300173846973,0.0654 EOS,0.06300173 DOP
moonlight2go,69371040009,0.00030567084478475183,498105619,4791251713158,0.0498 EOS,0.04791251 DOP
xjdi5xoxybay,711810264,3.1364621994294603e-06,5111018,49162620978,0.0005 EOS,0.00049162 DOP
nikolarey.tp,43250759301,0.00019057658831990183,310553888,2987201497475,0.0310 EOS,0.02987201 DOP
yc5p4iduinwz,43916697225,0.00019351092241344972,315335530,3033195852162,0.0315 EOS,0.03033195 DOP
kcrmzqle2pkf,4933915,2.174039723133018e-08,35427,340770856,0.0000 EOS,0.00000340 DOP
xxcrsqh12345,372588710,1.641744245555281e-06,2675302,25733595674,0.0002 EOS,0.00025733 DOP
eossummer235,13024400949,5.7389649057872656e-05,93519245,899556693278,0.0093 EOS,0.00899556 DOP
reimon123eos,7313852970,3.222716014753882e-05,52515736,505146103730,0.0052 EOS,0.00505146 DOP
zhanlifei123,85238692964,0.0003755887656185299,612040297,5887183378512,0.0612 EOS,0.05887183 DOP
