owner,lptoken,lpratio,amount1,amount2,token1,token2
codysincomas,386270703,0.00044445201043800595,812013,10881963,0.0000 EOS,0.0010 WOOL
vadimon55555,33256125,3.82652670803968e-05,69910,936886,0.0000 EOS,0.0000 WOOL
wingzerohero,2099292440,0.002415494465950494,4413108,59140966,0.0004 EOS,0.0059 WOOL
heydenjugmge,3713764582,0.004273143476696344,7807033,104623644,0.0007 EOS,0.0104 WOOL
mazitongshe5,420203126,0.0004834954416489483,883346,11837902,0.0000 EOS,0.0011 WOOL
luck.tp,421799420,0.0004853321744688073,886701,11882872,0.0000 EOS,0.0011 WOOL
majinxiang11,11180547,1.2864596132589989e-05,23503,314976,0.0000 EOS,0.0000 WOOL
dneldnel1111,55102554059,0.06340227395343377,115835954,1552341275,0.0115 EOS,0.1552 WOOL
keller555555,339940685,0.0003911436194992062,714619,9576760,0.0000 EOS,0.0009 WOOL
zvpxvbjbkznd,322287,3.7083088097425196e-07,677,9079,0.0000 EOS,0.0000 WOOL
ojvqzjwmmxsu,133028105,0.0001530652163180187,279650,3747648,0.0000 EOS,0.0003 WOOL
12345vv1234v,6696901071,0.0077056093604654895,14078148,188664139,0.0014 EOS,0.0188 WOOL
fangrongffff,25514275024,0.029357315326306282,53635815,718784508,0.0053 EOS,0.0718 WOOL
guytknjtgqge,43028559,4.9509655806850966e-05,90454,1212194,0.0000 EOS,0.0001 WOOL
mhchm5fen.tp,450160676,0.0005179652919945415,946322,12681862,0.0000 EOS,0.0012 WOOL
eos1e1o1s2e2,16535078,1.9025643422533245e-05,34759,465823,0.0000 EOS,0.0000 WOOL
eostuo.com,1364482406,0.0015700050349249175,2868399,38440003,0.0002 EOS,0.0038 WOOL
gaingaingain,128618469,0.00014799138708303317,270380,3623421,0.0000 EOS,0.0003 WOOL
gu3tambqgqge,3168315775,0.003645537455894497,6660396,89257339,0.0006 EOS,0.0089 WOOL
hxldj5521hxl,271221454,0.00031207368192306094,570158,7640812,0.0000 EOS,0.0007 WOOL
skr1skr1skr1,33032354501,0.03800779156546689,69440235,930582768,0.0069 EOS,0.0930 WOOL
btceos112233,12646526739,0.014551386347844635,26585382,356276143,0.0026 EOS,0.0356 WOOL
dpxwygrdtmv2,238234262,0.0002741178553764525,500813,6711501,0.0000 EOS,0.0006 WOOL
fqhzmseosqbo,74082750,8.524132666690019e-05,155735,2087048,0.0000 EOS,0.0002 WOOL
waitwaitgogo,200500727,0.00023070077672815838,421490,5648477,0.0000 EOS,0.0005 WOOL
youcuozhijia,3089139641,0.0035544355637196485,6493953,87026800,0.0006 EOS,0.0087 WOOL
hlh111111111,10124282,1.1649233178166545e-05,21283,285219,0.0000 EOS,0.0000 WOOL
lgfaaaa12345,331419907,0.0003813394151337617,696707,9336714,0.0000 EOS,0.0009 WOOL
lovepeace.tp,1726125912,0.0019861204225409155,3628642,48628172,0.0003 EOS,0.0048 WOOL
ballpunlop13,5415431,6.2311202393682465e-06,11384,152562,0.0000 EOS,0.0000 WOOL
eosotcotc111,1071406,1.2327845394356564e-06,2252,30183,0.0000 EOS,0.0000 WOOL
gu2damjshage,392682556,0.0004518296368910351,825492,11062596,0.0000 EOS,0.0011 WOOL
geabcde12345,1436950837,0.0016533888887898013,3020741,40481573,0.0003 EOS,0.0040 WOOL
shimrise5555,13829374825,0.015912398730565897,29071952,389599170,0.0029 EOS,0.0389 WOOL
eos111eos123,20361781188,0.023428736673061556,42804301,573629188,0.0042 EOS,0.0573 WOOL
game215xxxxx,34296528,3.946237885052174e-05,72097,966196,0.0000 EOS,0.0000 WOOL
ge3dknbsg4ge,20562199,2.365934204587179e-05,43225,579275,0.0000 EOS,0.0000 WOOL
fuyongquan11,825895406,0.0009502943680619059,1736187,23267007,0.0001 EOS,0.0023 WOOL
gmytinzrgage,8310054053,0.009561740515185666,17469299,234109654,0.0017 EOS,0.0234 WOOL
lacarteraeos,118339172,0.000136163790058313,248771,3333834,0.0000 EOS,0.0003 WOOL
zhangyanhu12,726197689,0.0008355798675507726,1526604,20458337,0.0001 EOS,0.0020 WOOL
emilmihaylov,995652693,0.0011456210312224087,2093049,28049385,0.0002 EOS,0.0028 WOOL
galaxysuming,397095076,0.00045690678452316576,834768,11186905,0.0000 EOS,0.0011 WOOL
jamiedornan4,664227739,0.0007642758088936428,1396331,18712528,0.0001 EOS,0.0018 WOOL
pq2ketd4cdxr,616258167,0.0007090809091778063,1295490,17361136,0.0001 EOS,0.0017 WOOL
12345.com,8752271633,0.010070566297093412,18398924,246567745,0.0018 EOS,0.0246 WOOL
eospluser.tp,1948648863,0.0022421604798696947,4096427,54897057,0.0004 EOS,0.0054 WOOL
maly34522.tp,26081454,3.0009924582466642e-05,54828,734762,0.0000 EOS,0.0000 WOOL
siriusowen.e,28478779,3.27683422094004e-05,59867,802300,0.0000 EOS,0.0000 WOOL
bizhuan11233,271502644,0.00031239722564471636,570749,7648733,0.0000 EOS,0.0007 WOOL
calmdown1234,1007501740,0.001159254818926273,2117958,28383194,0.0002 EOS,0.0028 WOOL
lamon2312.tp,1348574262,0.0015517007562720856,2834957,37991841,0.0002 EOS,0.0037 WOOL
whs111222333,82864627335,0.09534595796988748,174197065,2334450434,0.0174 EOS,0.2334 WOOL
33qmwwghf2xx,102437098820,0.11786649663147165,215342089,2885843303,0.0215 EOS,0.2885 WOOL
huanggejian5,3303622,3.8012239298076565e-06,6944,93069,0.0000 EOS,0.0000 WOOL
moonlight2go,3964842448,0.004562039480078159,8334846,111696974,0.0008 EOS,0.0111 WOOL
grrwoofnstuf,52356136,6.024218177366058e-05,110062,1474969,0.0000 EOS,0.0001 WOOL
gu3tanjugege,45352342,5.218345430658254e-05,95339,1277659,0.0000 EOS,0.0001 WOOL
mykey111moon,12183441417,0.014018549659043953,25611890,343230169,0.0025 EOS,0.0343 WOOL
biehuaigang1,2547241088,0.00293091454733468,5354780,71760511,0.0005 EOS,0.0071 WOOL
chuuuuuuur12,3892679,4.4790065467113786e-06,8183,109663,0.0000 EOS,0.0000 WOOL
fedeoskassad,6410997173,0.0073766417186763,13477124,180609695,0.0013 EOS,0.0180 WOOL
eoszhifubao2,287641231857,0.33096665833263633,604676084,8103387662,0.0604 EOS,0.8103 WOOL
hekey5134qih,223394640,0.000257043042865911,469617,6293441,0.0000 EOS,0.0006 WOOL
dappdapp5555,674289294,0.0007758528669339017,1417483,18995981,0.0001 EOS,0.0018 WOOL
enjhwbyayqxc,30092079227,0.0346246427876253,63259222,847749754,0.0063 EOS,0.0847 WOOL
eosairuqixue,621149431,0.0007147089107360375,1305773,17498932,0.0001 EOS,0.0017 WOOL
uirbnrjyc2v2,78477966,9.029856391615979e-05,164975,2210870,0.0000 EOS,0.0002 WOOL
xiaoming1124,502654880,0.0005783663380043467,1056675,14160721,0.0001 EOS,0.0014 WOOL
cn5zdfx3mlxi,1500579087,0.0017266010258054115,3154500,42274099,0.0003 EOS,0.0042 WOOL
eosworld1115,3931057965,0.004523166272055032,8263824,110745203,0.0008 EOS,0.0110 WOOL
gi4tonbqgmge,50050378,5.75891232560864e-05,105215,1410012,0.0000 EOS,0.0001 WOOL
luochunhi123,26178068,3.012109088683029e-05,55031,737484,0.0000 EOS,0.0000 WOOL
shoshoona111,14846832,1.7083108503404465e-05,31210,418262,0.0000 EOS,0.0000 WOOL
tanduoroueos,558581051,0.0006427162846712823,1174242,15736265,0.0001 EOS,0.0015 WOOL
111eosxhm111,218842246,0.0002518049529722389,460047,6165192,0.0000 EOS,0.0006 WOOL
focusandview,396473626,0.0004561917297707822,833462,11169398,0.0000 EOS,0.0011 WOOL
gu4domjzhage,623469609,0.0007173785612393376,1310650,17564296,0.0001 EOS,0.0017 WOOL
hejjooneosvc,496800724,0.0005716304106264485,1044368,13995798,0.0001 EOS,0.0013 WOOL
malakatalaka,479663996,0.0005519124947897683,1008344,13513025,0.0001 EOS,0.0013 WOOL
whowhatwhere,108628744,0.0001249907468704803,228358,3060273,0.0000 EOS,0.0003 WOOL
daebaknaja11,374646020,0.0004310763811450577,787576,10554474,0.0000 EOS,0.0010 WOOL
geytomrsgmge,6421947,7.389240843037275e-06,13500,180918,0.0000 EOS,0.0000 WOOL
gyztimztg4ge,2034662,2.341129185926933e-06,4277,57320,0.0000 EOS,0.0000 WOOL
