owner,lptoken,lpratio,amount1,amount2,token1,token2
imrealwjdadi,25221107220,0.00721418784251523,1858951923,24796873377,0.1858 EOS,2.4796 OGX
jungyublee11,5443937177,0.0015571713428420247,401251911,5352366954,0.0401 EOS,0.5352 OGX
xiaojie32145,34666646140,0.009915968198479652,2555146685,34083532782,0.2555 EOS,3.4083 OGX
zhanggucheng,2901579422,0.0008299611435649243,213864387,2852773151,0.0213 EOS,0.2852 OGX
eosairuqixue,550134536,0.00015735922482466483,40548325,540880949,0.0040 EOS,0.0540 OGX
huanggejian5,233499455,6.678965022436204e-05,17210357,229571856,0.0017 EOS,0.0229 OGX
gyzdgmjqgqge,53799120,1.538857727603039e-05,3965328,52894187,0.0003 EOS,0.0052 OGX
cheungboneos,10371582116,0.002966663634400726,764449885,10197126010,0.0764 EOS,1.0197 OGX
gq3doojwgene,7550139681,0.0021596246913684076,556492090,7423141895,0.0556 EOS,0.7423 OGX
gu3tambqgqge,1120040334,0.00032037377622589155,82553914,1101200597,0.0082 EOS,0.1101 OGX
jianjiandeos,2217212711,0.0006342064543178464,163422319,2179917890,0.0163 EOS,0.2179 OGX
mxcoin.game,58634604,1.6771708063318517e-05,4321733,57648335,0.0004 EOS,0.0057 OGX
llllllllllil,9882612600,0.002826799912046361,728409801,9716381249,0.0728 EOS,0.9716 OGX
alibabacoltd,84921103911,0.024290638395204792,6259211701,83492681045,0.6259 EOS,8.3492 OGX
chenyiming11,273000882,7.808854808557191e-05,20121857,268408846,0.0020 EOS,0.0268 OGX
haytgnzzhege,7260224844,0.002076698114267476,535123570,7138103596,0.0535 EOS,0.7138 OGX
huimouyixiao,3265129252,0.0009339501057011583,240660263,3210207859,0.0240 EOS,0.3210 OGX
langchao1.tp,38874157,1.1119474984628702e-05,2865266,38220270,0.0002 EOS,0.0038 OGX
allneedlov.e,42960960,1.2288454770495326e-05,3166489,42238331,0.0003 EOS,0.0042 OGX
gm3tsobqgmge,14903765964,0.00426303913969012,1098499925,14653075863,0.1098 EOS,1.4653 OGX
buildmydream,92763309156,0.02653380485270769,6837230834,91202975790,0.6837 EOS,9.1202 OGX
jiaxueyifang,2389176258,0.0006833945141164041,176097098,2348988909,0.0176 EOS,0.2348 OGX
afujunzhi513,7304060218,0.0020892366844192318,538354508,7181201633,0.0538 EOS,0.7181 OGX
grrwoofnstuf,24224158,6.929022767096743e-06,1785470,23816693,0.0001 EOS,0.0023 OGX
gu3dgmzygige,18724865327,0.0053560176647462175,1380138631,18409902089,0.1380 EOS,1.8409 OGX
ha3tcmjzgyge,1255731032157,0.3591864332772989,92555160126,1234608898358,9.2555 EOS,123.4608 OGX
otepfreakeos,7054419,2.017829881213615e-06,519954,6935759,0.0000 EOS,0.0006 OGX
wangchengjia,43763258,1.2517942256004469e-05,3225623,43027134,0.0003 EOS,0.0043 OGX
googleblock1,100666741,2.879448442659725e-05,7419762,98973467,0.0007 EOS,0.0098 OGX
oneaaaaaaeos,12873904183,0.003682422117021735,948886531,12657357550,0.0948 EOS,1.2657 OGX
1.io,28700074920,0.008209303808952297,2115373405,28217322796,0.2115 EOS,2.8217 OGX
eosrock12345,1990226770,0.0005692799147452479,146692048,1956749986,0.0146 EOS,0.1956 OGX
martinmateng,7210000000,0.002062331914726098,531421687,7088723563,0.0531 EOS,0.7088 OGX
tangxuwallet,784567686,0.0002244159470319839,57827501,771370796,0.0057 EOS,0.0771 OGX
icenine22.tp,77262360,2.2099948798204865e-05,5694714,75962761,0.0005 EOS,0.0075 OGX
zs1122334455,22263706247,0.006368259630135214,1640973141,21889217626,0.1640 EOS,2.1889 OGX
alannice1.m,140170266110,0.04009398242639431,10331417391,137812519873,1.0331 EOS,13.7812 OGX
samsungstore,5888679538,0.0016843844309031807,434032180,5789628488,0.0434 EOS,0.5789 OGX
wilsonyyy123,169834434,4.8579053184139124e-05,12517850,166977719,0.0012 EOS,0.0166 OGX
myeos1122334,122580708,3.5062705442180403e-05,9034957,120518828,0.0009 EOS,0.0120 OGX
keyaren22222,322239414,9.217262519761938e-05,23751042,316819157,0.0023 EOS,0.0316 OGX
cn5zdfx3mlxi,2789673733,0.000797951896149652,205616244,2742749781,0.0205 EOS,0.2742 OGX
biehuaigang1,467453140,0.00013370922735935183,34454193,459590303,0.0034 EOS,0.0459 OGX
eospluser.tp,6403394228,0.001831612243963562,471969843,6295685374,0.0471 EOS,0.6295 OGX
fuyongquan11,1954152256,0.0005589612432431073,144033133,1921282266,0.0144 EOS,0.1921 OGX
gaingaingain,109493223,3.131919115660494e-05,8070329,107651482,0.0008 EOS,0.0107 OGX
legopiass.tp,35452145358,0.010140650598795018,2613042846,34855819442,0.2613 EOS,3.4855 OGX
whowhatwhere,234941455,6.720211660730726e-05,17316641,230989601,0.0017 EOS,0.0230 OGX
xiaoliao3111,1442,4.1246638294521956e-10,106,1417,0.0000 EOS,0.0000 OGX
eos4simonlao,10115433888,0.002893395580932635,745570173,9945286346,0.0745 EOS,0.9945 OGX
gm2tsmrqguge,57136727221,0.01634325881426736,4211330931,56175653896,0.4211 EOS,5.6175 OGX
hxldj5521hxl,211884596,6.060698537720467e-05,15617207,208320572,0.0015 EOS,0.0208 OGX
manto11chris,1908060889,0.0005457773740118378,140635913,1875966183,0.0140 EOS,0.1875 OGX
mytaobao2222,8123182550,0.002323536563385732,598728901,7986545846,0.0598 EOS,0.7986 OGX
peiyonglu123,123895013162,0.03543864628563142,9131830374,121811026242,0.9131 EOS,12.1811 OGX
comefromhere,40207779753,0.011500941387640738,2963562576,39531461272,0.2963 EOS,3.9531 OGX
christopherq,1535575706,0.00043923256393368367,113181447,1509746420,0.0113 EOS,0.1509 OGX
dfoxadmin.tp,2329551,6.663394416480022e-07,171702,2290366,0.0000 EOS,0.0002 OGX
ez2eosfinder,13658624,3.906881579257119e-06,1006725,13428877,0.0001 EOS,0.0013 OGX
haydinjwgage,817359527376,0.23379565036240837,60244463185,803611059864,6.0244 EOS,80.3611 OGX
tlsodo123123,1730692005,0.0004950431839768099,127562727,1701580748,0.0127 EOS,0.1701 OGX
2szwxpmruaoz,11443097708,0.0032731575043741276,843427225,11250618080,0.0843 EOS,1.1250 OGX
dcjhotmykey2,18699611581,0.005348794140981698,1378277274,18385073126,0.1378 EOS,1.8385 OGX
