owner,lptoken,lpratio,amount1,amount2,token1,token2
hubmarketing,137555778073,0.05787881627075223,25150660822,134975714696,2.5150 EOS,13.4975 HUB
lgfaaaa12345,1123835678,0.00047287202062103574,205481807,1102756466,0.0205 EOS,0.1102 HUB
lixiandeid15,6494677154,0.0027327403544962535,1187484993,6372859816,0.1187 EOS,0.6372 HUB
xiangyu55555,1388287663,0.0005841444663639389,253834136,1362248261,0.0253 EOS,0.1362 HUB
triplimonkey,682801420,0.0002872997302709876,124843224,669994462,0.0124 EOS,0.0669 HUB
wwwwwwwch.tp,17633552517,0.0074196021470684615,3224113916,17302808991,0.3224 EOS,1.7302 HUB
itislichking,1099276944,0.0004625385364668919,200991495,1078658368,0.0200 EOS,0.1078 HUB
vadimon55555,2987103,1.2568718533005657e-06,546161,2931075,0.0000 EOS,0.0002 HUB
zhbjmswboeos,613615702,0.00025818872150945837,112193327,602106426,0.0112 EOS,0.0602 HUB
bendanzhuwb1,504153482,0.00021213072373777313,92179284,494697332,0.0092 EOS,0.0494 HUB
btceos112233,10381257215,0.004368081715095501,1898106228,10186541282,0.1898 EOS,1.0186 HUB
chinaer1o.tp,39861927,1.6772549880142015e-05,7288343,39114257,0.0007 EOS,0.0039 HUB
eoslsftomoon,5303775498,0.0022316492399697603,969740860,5204295293,0.0969 EOS,0.5204 HUB
ge3dknbsg4ge,7245709688,0.0030487494284711382,1324803576,7109805617,0.1324 EOS,0.7109 HUB
zs1122334455,12828291490,0.0053977109258422536,2345521305,12587677787,0.2345 EOS,1.2587 HUB
12345ssdlhxx,25281865,1.0637753206851155e-05,4622529,24807665,0.0004 EOS,0.0024 HUB
4iwsoqf2fwg3,169956283,7.151185225092185e-05,31074760,166768499,0.0031 EOS,0.0166 HUB
chenzhengccc,14382234020,0.006051557354172201,2629643732,14112473812,0.2629 EOS,1.4112 HUB
hanshuxia123,420470617,0.00017691980612895582,76878732,412584064,0.0076 EOS,0.0412 HUB
shimrise5555,15223915000,0.0064057082265125374,2783536452,14938367812,0.2783 EOS,1.4938 HUB
scat1terina3,308070322,0.00012962556582717168,56327493,302292004,0.0056 EOS,0.0302 HUB
zztaoyong.tp,1389511200,0.0005846592893267802,254057847,1363448849,0.0254 EOS,0.1363 HUB
wenquanijl12,1999230618,0.0008412085863865072,365538779,1961732071,0.0365 EOS,0.1961 HUB
chanceliu.tp,934513335,0.00039321158570546186,170866162,916985146,0.0170 EOS,0.0916 HUB
malingyun321,12425386666,0.005228182210948721,2271854297,12192330043,0.2271 EOS,1.2192 HUB
qmajasa4ruy4,107209816,4.5110262394009386e-05,19602213,105198936,0.0019 EOS,0.0105 HUB
