owner,lptoken,lpratio,amount1,amount2,token1,token2
gy4tomzqgage,316443295,4.2407013293824086e-05,5531740,5604850,0.0005 EOS,0.0005 DEOS
tongwei54321,28812419587,0.0038611930786940723,503669469,510326166,0.0503 EOS,0.0510 DEOS
g44dsmzygege,1078875560,0.00014458163891670358,18859807,19109066,0.0018 EOS,0.0019 DEOS
gy3tknbwgene,1785239260,0.00023924243688423443,31207740,31620194,0.0031 EOS,0.0031 DEOS
gu4dcnruguge,109956476315,0.014735422827752627,1922147495,1947551364,0.1922 EOS,0.1947 DEOS
hqrfbv2bwmxn,24542645330,0.0032889945946711235,429029610,434699837,0.0429 EOS,0.0434 DEOS
king3hz12345,144115643,1.9313141043323437e-05,2519283,2552579,0.0002 EOS,0.0002 DEOS
mykeydigital,100670346,1.3490975377171037e-05,1759816,1783075,0.0001 EOS,0.0001 DEOS
r3qiu4lln.tp,252477617,3.383488236182102e-05,4413557,4471888,0.0004 EOS,0.0004 DEOS
xyz.liuin.tp,3128754986,0.0004192888785474832,54693718,55416572,0.0054 EOS,0.0055 DEOS
bookbookbook,2312067471,0.0003098434301757452,40417216,40951386,0.0040 EOS,0.0040 DEOS
fucksonic123,4876739064,0.0006535386958271915,85250201,86376902,0.0085 EOS,0.0086 DEOS
zhanglicheng,18734146760,0.0025105894902901055,327491335,331819591,0.0327 EOS,0.0331 DEOS
googlecloud1,251862604,3.375246360029576e-05,4402806,4460995,0.0004 EOS,0.0004 DEOS
gu4dmmrqguge,1083983845,0.00014526620741073232,18949105,19199544,0.0018 EOS,0.0019 DEOS
jiaxueyifang,35998201918,0.004824169926843891,629284021,637600890,0.0629 EOS,0.0637 DEOS
onlyforgames,5408979492,0.0007248649879696957,94554288,95803955,0.0094 EOS,0.0095 DEOS
sunshan33333,1213140180,0.00016257463044218442,21206885,21487163,0.0021 EOS,0.0021 DEOS
zhaohero2345,3601555783,0.0004826495817145692,62958742,63790829,0.0062 EOS,0.0063 DEOS
eosforeveryr,6691890121,0.0008967896549113392,116980829,118526895,0.0116 EOS,0.0118 DEOS
gm3timjvgene,654060197,8.76515315931728e-05,11433616,11584727,0.0011 EOS,0.0011 DEOS
wocaeos12345,3203141998,0.00042925758718064243,55994076,56734116,0.0055 EOS,0.0056 DEOS
wyl111111wei,73503787,9.850346402363856e-06,1284918,1301900,0.0001 EOS,0.0001 DEOS
