owner,lptoken,lpratio,amount1,amount2,token1,token2
ifswapholder,28173844376078,0.2820987075944954,43378952988897,3136373431,4337.8952 KEY,0.3136 EOS
lanyangyang1,1933208589599,0.01935680616946648,2976539637492,215208970,297.6539 KEY,0.0215 EOS
wangjunhewcy,8724169216,8.735324962463932e-05,13432505739,971193,1.3432 KEY,0.0000 EOS
zhuyunxuanya,9261649481,9.273492512799332e-05,14260058090,1031026,1.4260 KEY,0.0001 EOS
gracezhou213,247095010967,0.0024741097564244382,380449423992,27507152,38.0449 KEY,0.0027 EOS
diyiliuliang,888233492832,0.008893692924023056,1367603171736,98880077,136.7603 KEY,0.0098 EOS
eos11michael,163384908750,0.0016359383186610656,251561916121,18188362,25.1561 KEY,0.0018 EOS
bwcrpf2nxhzt,32775813349,0.0003281772434990081,50464553131,3648674,5.0464 KEY,0.0003 EOS
fulyfighting,1094254490,1.0956537321920325e-05,1684811396,121814,0.1684 KEY,0.0000 EOS
jacloneoskey,6473290899,6.481568408327086e-05,9966853576,720620,0.9966 KEY,0.0000 EOS
wangjunjie54,116918081,1.1706758617767278e-06,180017461,13015,0.0180 KEY,0.0000 EOS
yangsbovip12,127127359527,0.0012728991948616625,195736573217,14152093,19.5736 KEY,0.0014 EOS
eszhengzhike,529419066099,0.005300960434395748,815140613158,58936078,81.5140 KEY,0.0058 EOS
hasun5432155,712160252,7.130709036639351e-06,1096505172,79279,0.1096 KEY,0.0000 EOS
luckydog5512,1059831787,1.061187012284776e-05,1631811145,117982,0.1631 KEY,0.0000 EOS
tangxuwallet,4539152288,4.5449565807449455e-05,6988881995,505308,0.6988 KEY,0.0000 EOS
22jdtia3mpax,4578149562,4.584003721235468e-05,7048925662,509649,0.7048 KEY,0.0000 EOS
mykey1231122,1481867021586,0.014837619106438323,2281614074640,164964649,228.1614 KEY,0.0164 EOS
ge3dknbsg4ge,22342821697,0.0002237139185055496,34400992604,2487251,3.4400 KEY,0.0002 EOS
mykeyczy1111,21231615776,0.0002125876501127415,32690081280,2363549,3.2690 KEY,0.0002 EOS
wangchengjia,6908553505,6.917387592169348e-05,10637022541,769075,1.0637 KEY,0.0000 EOS
fajiaojun123,272372891,2.727211789389904e-06,419369493,30321,0.0419 KEY,0.0000 EOS
eoseosdalian,23583833574,0.00023613990630962697,36311764708,2625403,3.6311 KEY,0.0002 EOS
fhs4skg1ld1y,803841458,8.04869344011908e-06,1237665699,89485,0.1237 KEY,0.0000 EOS
kdjrxdtqjzh5,1744751034,1.7469820774032265e-05,2686373647,194229,0.2686 KEY,0.0000 EOS
xuebingtao11,368435659410,0.003689067844767985,567276262892,41015056,56.7276 KEY,0.0041 EOS
davidgengeos,1522884209770,0.015248315482176499,2344767780404,169530771,234.4767 KEY,0.0169 EOS
hanshuxia123,38934375641,0.0003898416170230036,59946822593,4334259,5.9946 KEY,0.0004 EOS
sailor225225,34411612578,0.00034455615303741633,52983174903,3830775,5.2983 KEY,0.0003 EOS
wumaobing521,409120635,4.096437846506111e-06,629918464,45544,0.0629 KEY,0.0000 EOS
zhaojinsong3,16164483293,0.00016185153098098056,24888274084,1799465,2.4888 KEY,0.0001 EOS
zysqq1122334,182636714043,0.0018287025477638384,281203705350,20331514,28.1203 KEY,0.0020 EOS
daheso123451,2662579458,2.6659841445252278e-05,4099543803,296404,0.4099 KEY,0.0000 EOS
gm3dmnrtg4ge,760809666757,0.007617825272712234,1171410132291,84694981,117.1410 KEY,0.0084 EOS
ivylm5555555,13971070792,0.00013988935842496655,21511101396,1555289,2.1511 KEY,0.0001 EOS
azazazazazax,92949878,9.306873462085964e-07,143113887,10347,0.0143 KEY,0.0000 EOS
yunruzeng123,108475171,1.0861388008224571e-06,167018007,12075,0.0167 KEY,0.0000 EOS
rn443bv3pyrp,6746768315,6.755395524641349e-05,10387923694,751064,1.0387 KEY,0.0000 EOS
gekm25uonsti,11215549387,0.00011229890904492075,17268455916,1248539,1.7268 KEY,0.0001 EOS
wangxinyi123,1139950749,1.1414084237908432e-05,1755169414,126901,0.1755 KEY,0.0000 EOS
dappdapp5555,2195861017,2.19866890256127e-05,3380942641,244448,0.3380 KEY,0.0000 EOS
fqhzmseosqbo,13908319278,0.00013926104087047517,21414483591,1548304,2.1414 KEY,0.0001 EOS
huanggejian5,79424639,7.952620066320666e-07,122289228,8841,0.0122 KEY,0.0000 EOS
sleepingnoon,1062172284943,0.010635305030630827,1635414783996,118243321,163.5414 KEY,0.0118 EOS
tongweitoeos,1167027635067,0.011685199335416023,1796859393505,129916046,179.6859 KEY,0.0129 EOS
vhgvpynxijh5,7096224037,7.105298101733046e-05,10925976760,789967,1.0925 KEY,0.0000 EOS
zhangchaohe2,85277214463,0.000853862599159418,131300373063,9493244,13.1300 KEY,0.0009 EOS
eeeooossskey,81029118513,0.0008113273185198351,124759627255,9020337,12.4759 KEY,0.0009 EOS
hexoctmining,310000439,3.103968419371243e-06,477304207,34509,0.0477 KEY,0.0000 EOS
mykeyxhyzdai,247268970963,0.002475851580841074,380717268251,27526517,38.0717 KEY,0.0027 EOS
haydqmjrgyge,192921087604,0.0019316777914419952,297038440265,21476393,29.7038 KEY,0.0021 EOS
eoslihanhan2,15765386,1.5785545472468675e-07,24273788,1755,0.0024 KEY,0.0000 EOS
jackyhe44444,2579189319,2.5824873731084047e-05,3971148939,287120,0.3971 KEY,0.0000 EOS
kakaxisai.tp,41208413246,0.0004126110715862038,63448132852,4587409,6.3448 KEY,0.0004 EOS
lll133333333,19529972140,0.0001955494545404828,30070079610,2174118,3.0070 KEY,0.0002 EOS
adaloveyyy33,9538898495,9.551096049921361e-05,14686935295,1061890,1.4686 KEY,0.0001 EOS
mykey4444444,18654639206,0.00018678493216646262,28722339285,2076674,2.8722 KEY,0.0002 EOS
intermilan32,500711748845,0.005013520176411832,770940277947,55740317,77.0940 KEY,0.0055 EOS
prayouhang11,659384061,6.602272268333017e-06,1015246261,73404,0.1015 KEY,0.0000 EOS
wangjianjun2,148280187307,0.0014846979575386364,228305345501,16506871,22.8305 KEY,0.0016 EOS
wodehehuoren,509334636307,0.005099859313389119,784216841303,56700235,78.4216 KEY,0.0056 EOS
eoskidultlab,8371445922,8.382150635071255e-05,12889421629,931927,1.2889 KEY,0.0000 EOS
eosxx11xxeos,27709913973,0.0002774534712052002,42664644537,3084727,4.2664 KEY,0.0003 EOS
mytaobao2222,255597316226,0.0025592415294661856,393540328279,28453647,39.3540 KEY,0.0028 EOS
waltothemoon,7242612272,7.251873525907686e-05,11151369087,806263,1.1151 KEY,0.0000 EOS
by1112223333,43203527675,0.0004325877277503839,66519988218,4809510,6.6519 KEY,0.0004 EOS
cleardcepzjr,65590812,6.567468410872681e-07,100989439,7301,0.0100 KEY,0.0000 EOS
zvpxvbjbkznd,3906378,3.911373153289824e-08,6014606,434,0.0006 KEY,0.0000 EOS
