owner,lptoken,lpratio,amount1,amount2,token1,token2
abcdxyz54321,986762713972,0.0027192208276511703,1114478094,14884254788341,0.1114 EOS,0.0014884254 DMD
exchangetran,52704080791,0.00014523657223753164,59525499,794984402806,0.0059 EOS,0.0000794984 DMD
zengfantian1,28772720606,7.928895167216795e-05,32496735,434005560191,0.0032 EOS,0.0000434005 DMD
depurantsave,804694677084,0.00221749615671933,908845234,12137954171705,0.0908 EOS,0.0012137954 DMD
eosisrealbtc,84020664586,0.00023153564464924368,94895347,1267361404597,0.0094 EOS,0.0001267361 DMD
eosxhmxhm321,27437016915,7.560815461254091e-05,30988153,413857905869,0.0030 EOS,0.0000413857 DMD
ez2eosfamily,1352111304125,0.0037260114994410033,1527113265,20395145527725,0.1527 EOS,0.0020395145 DMD
gu3tambqgqge,67585614236,0.00018624559610725574,76333130,1019456337447,0.0076 EOS,0.0001019456 DMD
innohyun1eos,2636765049422,0.0072661302849090234,2978038029,39772766296177,0.2978 EOS,0.0039772766 DMD
zhbjmswboeos,34624187892,9.541383305561893e-05,39105550,522268653980,0.0039 EOS,0.0000522268 DMD
beesmile2.tp,179765657435,0.0004953800066340245,203032486,2711571697602,0.0203 EOS,0.0002711571 DMD
gy2dcmjfgige,11841250883945,0.0326309208618717,13373848177,178612540455504,1.3373 EOS,0.0178612540 DMD
gyzdgmjqgqge,159349949773,0.00043912046551062206,179974401,2403622694035,0.0179 EOS,0.0002403622 DMD
mykey4444444,121606332,3.3511042327248503e-07,137345,1834300793,0.0000 EOS,0.0000001834 DMD
qypmsm2i5n3g,482204993228,0.0013288117216194043,544616141,7273543961268,0.0544 EOS,0.0007273543 DMD
qinjinliang2,1055084942905,0.0029074963119956635,1191643178,15914822166645,0.1191 EOS,0.0015914822 DMD
alphawallet1,407265244603,0.0011223003461948303,459977041,6143158412123,0.0459 EOS,0.0006143158 DMD
chaoqun54321,33987557149,9.365947048052698e-05,38386521,512665763588,0.0038 EOS,0.0000512665 DMD
dtest2111111,22400028,6.172773029940182e-08,25299,337880342,0.0000 EOS,0.0000000337 DMD
ge3doobshage,597417313682,0.001646302174941729,674740239,9011397964173,0.0674 EOS,0.0009011397 DMD
penghong1122,210560949592,0.0005802425563039884,237813572,3176085575413,0.0237 EOS,0.0003176085 DMD
richdongdong,89889129897,0.0002477073674698046,101523359,1355880895320,0.0101 EOS,0.0001355880 DMD
defibox11111,55249789469,0.0001522517785889001,62400695,833383681623,0.0062 EOS,0.0000833383 DMD
initialch123,26529267100,7.310666953584136e-05,29962914,400165475725,0.0029 EOS,0.0000400165 DMD
hxldj5521hxl,6877354393,1.8951917254054783e-05,7767481,103737497987,0.0007 EOS,0.0000103737 DMD
mhchm5fen.tp,431275802748,0.0011884662124835986,487095254,6505331870828,0.0487 EOS,0.0006505331 DMD
icemjsicemjs,227629636822,0.0006272787172363892,257091436,3433548373750,0.0257 EOS,0.0003433548 DMD
wxinyx121314,170356089757,0.00046945007226690893,192405051,2569638484293,0.0192 EOS,0.0002569638 DMD
cn5zdfx3mlxi,41840081346,0.00011529866199412432,47255387,631112649779,0.0047 EOS,0.0000631112 DMD
game215xxxxx,525767620,1.4488571999784275e-06,593817,7930639357,0.0000 EOS,0.0000007930 DMD
ge4danzvguge,92363038075,0.00025452471326942004,104317462,1393197140779,0.0104 EOS,0.0001393197 DMD
wangmingwang,181832084532,0.0005010744573073448,205366368,2742741528989,0.0205 EOS,0.0002742741 DMD
angelababy.x,18824749632,5.1875339987872315e-05,21261211,283951111936,0.0021 EOS,0.0000283951 DMD
