owner,lptoken,lpratio,amount1,amount2,token1,token2
oorwullie313,608740,2.0628043370750706e-09,1981,16972067,0.0000 EOS,0.00000016 DOP
fanminde1234,4228998712,1.433057936820069e-05,13764492,117907234285,0.0013 EOS,0.00117907 DOP
vux2ybgfjixb,15516573947,5.258017550089964e-05,50503153,432612172351,0.0050 EOS,0.00432612 DOP
kingandsword,24799559029,8.403692532537772e-05,80717298,691427833331,0.0080 EOS,0.00691427 DOP
peregrintook,116626321140,0.00039520531107648915,379593910,3251617677594,0.0379 EOS,0.03251617 DOP
yangyangdeqb,14060525848,4.764614400369704e-05,45764026,392016604457,0.0045 EOS,0.00392016 DOP
bangbanga.tp,43913985213,0.00014880894824658626,142930697,1224350465799,0.0142 EOS,0.01224350 DOP
freeeoschina,4256708059,1.4424476534756392e-05,13854680,118679788899,0.0013 EOS,0.00118679 DOP
gq3doojwgene,2060564646,6.982524047363994e-06,6706700,57449882353,0.0006 EOS,0.00057449 DOP
prayouhang11,5718994351,1.9379647059418848e-05,18614112,159449281671,0.0018 EOS,0.00159449 DOP
qjyailcm1314,8657825728853,0.029338306112820095,28179384344,241385811661447,2.8179 EOS,2.41385811 DOP
wengdingjie1,337307678799,0.0011430163004818184,1097864870,9404357442214,0.1097 EOS,0.09404357 DOP
lixiandeid15,791884391837,0.0026834158391816185,2577415546,22078251821191,0.2577 EOS,0.22078251 DOP
wangzihao321,1114738984,3.777455746134405e-06,3628238,31079647808,0.0003 EOS,0.00031079 DOP
brianyouaret,14456777489,4.898890052311077e-05,47053740,403064357897,0.0047 EOS,0.00403064 DOP
jissbon55555,163685607280,0.0005546725705784912,532761894,4563661178684,0.0532 EOS,0.04563661 DOP
defiwallet11,77449672829,0.00026244952034810666,252082239,2159347245398,0.0252 EOS,0.02159347 DOP
gy2donjwhege,4809812387,1.6298751277098595e-05,15654918,134100697257,0.0015 EOS,0.00134100 DOP
gy4tomzqgage,14796023851,5.0138486334574676e-05,48157915,412522767088,0.0048 EOS,0.00412522 DOP
zhangyanhu12,2657047946,9.003794767594061e-06,8648126,74080224660,0.0008 EOS,0.00074080 DOP
xiaojianfeng,30464015,1.0323176112415812e-07,99153,849356549,0.0000 EOS,0.00000849 DOP
cheneoszheng,1575366995909,0.0053383609942602925,5127485058,43922256335659,0.5127 EOS,0.43922256 DOP
cjcyf3vew35j,182364081498,0.0006179673066346651,593556362,5084429186832,0.0593 EOS,0.05084429 DOP
silverknight,3420703027,1.1591551466868323e-05,11133662,95371424937,0.0011 EOS,0.00095371 DOP
wujiajia1314,975237153,3.304733431161324e-06,3174189,27190246040,0.0003 EOS,0.00027190 DOP
bolang123123,821201179714,0.002782760053758918,2672835466,22895622932440,0.2672 EOS,0.22895622 DOP
qinyqewq1.tp,32986016770,0.00011177793221406021,107362480,919671598952,0.0107 EOS,0.00919671 DOP
chuuuuuuur12,1692804897,5.736316462452801e-06,5509720,47196501390,0.0005 EOS,0.00047196 DOP
eosx11111111,155744852909,0.0005277641654200547,506916425,4342267782804,0.0506 EOS,0.04342267 DOP
ge2dqojzgage,4489396625,1.5212975702106292e-05,14612032,125167297441,0.0014 EOS,0.00125167 DOP
otepfreakeos,775359,2.627417137021043e-09,2523,21617513,0.0000 EOS,0.00000021 DOP
chaoqun54321,4043594373,1.3702309705287563e-05,13161041,112738040741,0.0013 EOS,0.00112738 DOP
eosdrivereos,11553130239,3.914946802214796e-05,37602985,322108784273,0.0037 EOS,0.00322108 DOP
lzyd12345543,301707572705,0.0010223801450607258,981994084,8411803332919,0.0981 EOS,0.08411803 DOP
tabuzah13.m,233787146257,0.0007922218668911908,760927518,6518137673664,0.0760 EOS,0.06518137 DOP
12345shefeng,4791243302,1.6235827222373235e-05,15594479,133582979092,0.0015 EOS,0.00133582 DOP
dappdapp5555,133553011790,0.0004525638728354471,434686694,3723544820649,0.0434 EOS,0.03723544 DOP
gy2dkmrvhege,401669100000,0.0013611143699264715,1307347630,11198795720697,0.1307 EOS,0.11198795 DOP
hedongyufund,8693601700,2.9459538212641206e-05,28295827,242383269002,0.0028 EOS,0.00242383 DOP
wenquanijl12,71841857325,0.0002434466190385689,233829990,2002997702283,0.0233 EOS,0.02002997 DOP
chengkun1234,452160625537,0.0015322122735688482,1471686824,12606532288223,0.1471 EOS,0.12606532 DOP
gy2dcnrtgyge,2371648027,8.036675487254221e-06,7719210,66123089318,0.0007 EOS,0.00066123 DOP
rachelkeep12,10679830525,3.619016448105386e-05,34760580,297760620324,0.0034 EOS,0.00297760 DOP
zhuyanrong12,105160418202,0.0003563514254948152,342274831,2931940847198,0.0342 EOS,0.02931940 DOP
ziruiwu12345,254444559389,0.0008622225262883737,828163012,7094079785675,0.0828 EOS,0.07094079 DOP
baoooooooooo,2023122565,6.855646091133229e-06,6584834,56405972785,0.0006 EOS,0.00056405 DOP
eosbigamevip,217643902220,0.0007375181283263111,708384687,6068053531668,0.0708 EOS,0.06068053 DOP
imrealwjdadi,193202843355,0.0006546960331306132,628834230,5386620916048,0.0628 EOS,0.05386620 DOP
linkboy12345,101895643682,0.00034528826053205905,331648683,2840916810438,0.0331 EOS,0.02840916 DOP
lulu521lulu5,9747356233,3.303033924573402e-05,31725574,271762630658,0.0031 EOS,0.00271762 DOP
vsuwvnzfansd,44279078037,0.0001500461185668908,144118996,1234529491158,0.0144 EOS,0.01234529 DOP
yangnanjun22,2510621498,8.507607377251882e-06,8171539,69997760066,0.0008 EOS,0.00069997 DOP
lz5555555555,168843375,5.721504192863826e-07,549549,4707463096,0.0000 EOS,0.00004707 DOP
111eosxhm111,4042611218933,0.01369897814423782,13157841109,112710629767214,1.3157 EOS,1.12710629 DOP
gi3tenbsgene,97119672629,0.000329104185554444,316103912,2707759631580,0.0316 EOS,0.02707759 DOP
hecongqiang1,164431420062,0.0005571998660434774,535189356,4584454924061,0.0535 EOS,0.04584454 DOP
linhuanmr.tp,41725473349,0.0001413928563768234,135807555,1163333331801,0.0135 EOS,0.01163333 DOP
ufu3sc42nckb,161440552,5.470648730909641e-07,525454,4501067577,0.0000 EOS,0.00004501 DOP
cryptoquants,11893558819,4.0303059951852446e-05,38711008,331600154470,0.0038 EOS,0.00331600 DOP
emilmihaylov,12464790758,4.2238762749836807e-05,40570247,347526472412,0.0040 EOS,0.00347526 DOP
woshialitaba,161220445841,0.0005463190112461664,524738317,4494930874625,0.0524 EOS,0.04494930 DOP
5jksokqohrhp,3480951950,1.179571373592983e-05,11329759,97051204092,0.0011 EOS,0.00097051 DOP
langchao1.tp,28638888415,9.704705330924697e-05,93213500,798470833398,0.0093 EOS,0.00798470 DOP
buildmydream,670146097211,0.002270887859842926,2181183247,18684108998398,0.2181 EOS,0.18684108 DOP
movievertigo,1581874359779,0.005360412146499281,5148665145,44103685872211,0.5148 EOS,0.44103685 DOP
mxt123123123,5497613464,1.8629465612743542e-05,17893564,153277038574,0.0017 EOS,0.00153277 DOP
whx112233.tp,49062452264,0.000166255280280116,159687864,1367893075322,0.0159 EOS,0.01367893 DOP
zailushang55,41526417506,0.00014071832660013625,135159671,1157783525449,0.0135 EOS,0.01157783 DOP
1coin1beauty,314726011432,0.001066495024759779,1024366338,8774765870754,0.1024 EOS,0.08774765 DOP
3p2rp4caz.tp,16896870767,5.725751273312839e-05,54995726,471095745325,0.0054 EOS,0.00471095 DOP
meinianda.tp,403602616011,0.0013676663711310825,1313640814,11252703404484,0.1313 EOS,0.11252703 DOP
rr1111111122,31654383124,0.00010726549724943839,103028295,882544786916,0.0103 EOS,0.00882544 DOP
yushow333333,298937415,1.0129930613661173e-06,972977,8334569534,0.0000 EOS,0.00008334 DOP
chenyuan1222,5580250879,1.8909494554601598e-05,18162531,155581023444,0.0018 EOS,0.00155581 DOP
