owner,lptoken,lpratio,amount1,amount2,token1,token2
bellaxx11243,6250349,2.7178092905269283e-06,187248,212135,0.0000 EOS,0.0000 HUB
gi2dmobxguge,87344103,3.797941756630565e-05,2616667,2964445,0.0002 EOS,0.0002 HUB
guztqmbrgege,11794583766,0.005128582313904854,353343935,400306363,0.0353 EOS,0.0400 HUB
gy4tomzqgage,179570818,7.808191790057166e-05,5379609,6094606,0.0005 EOS,0.0006 HUB
seraphim3eos,6684769525,0.002906706284733266,200263342,226880052,0.0200 EOS,0.0226 HUB
xiangyu55555,1388287663,0.000603662468835791,41590533,47118270,0.0041 EOS,0.0047 HUB
4mxdyvoxg4b2,1276588180,0.0005550927181475567,38244223,43327207,0.0038 EOS,0.0043 HUB
codysincomas,152488616,6.630589384119082e-05,4568277,5175440,0.0004 EOS,0.0005 HUB
ge3dknbsg4ge,8606016783,0.0037421130191719006,257820360,292086889,0.0257 EOS,0.0292 HUB
myeosbank123,1644965105,0.0007152722903891614,49280114,55829863,0.0049 EOS,0.0055 HUB
zhw12345key1,29277647,1.2730658883426805e-05,877104,993678,0.0000 EOS,0.0000 HUB
dingweneos33,189775131,8.251901040130158e-05,5685312,6440938,0.0005 EOS,0.0006 HUB
eosxhmxhm321,1207240237,0.0005249384845576673,36166686,40973548,0.0036 EOS,0.0040 HUB
yyooww155115,34989602228,0.015214360991218269,1048223829,1187541732,0.1048 EOS,0.1187 HUB
alibaba11.tp,4631704,2.013981645212249e-06,138757,157199,0.0000 EOS,0.0000 HUB
jablanjablan,11937935870,0.005190915422034941,357638499,405171712,0.0357 EOS,0.0405 HUB
gaulleeos123,324564639,0.0001411288859631228,9723356,11015674,0.0009 EOS,0.0011 HUB
mykeyhulu525,4072503610,0.0017708272205219989,122004683,138220147,0.0122 EOS,0.0138 HUB
wuxiuwangacc,1155540932,0.0005024583236190084,34617871,39218881,0.0034 EOS,0.0039 HUB
33qmwwghf2xx,21522611376,0.00935857392188714,644777667,730474128,0.0644 EOS,0.0730 HUB
gy2dcnrtgyge,1552188267,0.0006749305827081803,46500692,52681031,0.0046 EOS,0.0052 HUB
2awmtshfknxo,1643900188,0.0007148092376354288,49248212,55793720,0.0049 EOS,0.0055 HUB
abcdxyz54321,5764868697,0.0025067102178413505,172704813,195658759,0.0172 EOS,0.0195 HUB
fuyongquan11,697253865,0.0003031835553747173,20888437,23664689,0.0020 EOS,0.0023 HUB
game215xxxxx,4429996319,0.001926274061300944,132714504,150353395,0.0132 EOS,0.0150 HUB
mosstheboss1,7995598716,0.0034766878575372318,239533363,271369394,0.0239 EOS,0.0271 HUB
reimon234eos,34284992,1.4907978703787807e-05,1027115,1163627,0.0001 EOS,0.0001 HUB
uirbnrjyc2v2,1672720,7.273408183207376e-07,50111,56771,0.0000 EOS,0.0000 HUB
zztaoyong.tp,1389511200,0.0006041944935636748,41627188,47159797,0.0041 EOS,0.0047 HUB
fqhzmseosqbo,17921176,7.792579043181143e-06,536885,608241,0.0000 EOS,0.0000 HUB
kijokobodooo,4216408,1.8334004765257213e-06,126315,143104,0.0000 EOS,0.0000 HUB
moondogs1431,44660903,1.941968634019028e-05,1337958,1515784,0.0001 EOS,0.0001 HUB
mykeydigital,138650463,6.028871611445379e-05,4153711,4705775,0.0004 EOS,0.0004 HUB
