owner,lptoken,lpratio,amount1,amount2,token1,token2
hlh111111111,10124282,1.0281898725640871e-05,299758,44309400,0.0000 EOS,0.0044 WOOL
siriusowen.e,28478779,2.8922141985763335e-05,843196,124638727,0.0000 EOS,0.0124 WOOL
zhuyanrong12,4839158051,0.00491449497334741,143277186,21178804764,0.0143 EOS,2.1178 WOOL
uirbnrjyc2v2,78477966,7.969972572931963e-05,2323565,343462540,0.0002 EOS,0.0343 WOOL
ballpunlop13,5415431,5.49973944796244e-06,160339,23700890,0.0000 EOS,0.0023 WOOL
cn5zdfx3mlxi,1511604311,0.0015351372511101672,44755391,6615607972,0.0044 EOS,0.6615 WOOL
eosairuqixue,621149431,0.0006308196021240273,18390914,2718489950,0.0018 EOS,0.2718 WOOL
eosotcotc111,1071406,1.0880858500428952e-06,31722,4689059,0.0000 EOS,0.0004 WOOL
hekey5134qih,222478970,0.00022594256443320064,6587129,973689765,0.0006 EOS,0.0973 WOOL
pq2ketd4cdxr,616258167,0.0006258521900064694,18246094,2697083101,0.0018 EOS,0.2697 WOOL
sharerb53214,910327390,0.0009244995379580478,26952859,3984091005,0.0026 EOS,0.3984 WOOL
cinimodbbb2u,1927954,1.957968750346367e-06,57082,8437782,0.0000 EOS,0.0008 WOOL
heydenjugmge,3699471188,0.003757065250991855,109533480,16190911145,0.0109 EOS,1.6190 WOOL
eos111eos123,20317971786,0.02063428579074354,601571967,88922567340,0.0601 EOS,8.8922 WOOL
eos1e1o1s2e2,15074668,1.5309353265610265e-05,446328,65974999,0.0000 EOS,0.0065 WOOL
eosstewfe123,8908718539,0.009047411144142103,263768224,38989429287,0.0263 EOS,3.8989 WOOL
eostuo.com,1364482406,0.001385724924632758,40399424,5971721976,0.0040 EOS,0.5971 WOOL
zhjzhjzhjzhj,14277963,1.4500245012381865e-05,422740,62488182,0.0000 EOS,0.0062 WOOL
andy44444444,22064004529,0.022407501099757938,653268287,96564162466,0.0653 EOS,9.6564 WOOL
chinaer1o.tp,978397,9.936288684442857e-07,28968,4282000,0.0000 EOS,0.0004 WOOL
gududewulang,9801274,9.953862076368181e-06,290194,42895740,0.0000 EOS,0.0042 WOOL
luochunhi123,26178068,2.6585613084358973e-05,775076,114569556,0.0000 EOS,0.0114 WOOL
senoisierors,3170156248,0.0032195098364895054,93861589,13874339201,0.0093 EOS,1.3874 WOOL
vadimon55555,33256125,3.37738626064795e-05,984643,145547008,0.0000 EOS,0.0145 WOOL
wushunpen123,426452106,0.00043309119256340996,12626340,1866387871,0.0012 EOS,0.1866 WOOL
dpxwygrdtmv2,238234262,0.00024194313778120693,7053610,1042643548,0.0007 EOS,0.1042 WOOL
tlsodo123123,56700882,5.758361199130105e-05,1678792,248154099,0.0001 EOS,0.0248 WOOL
waitwaitgogo,150110037,0.00015244697827818346,4444439,656963697,0.0004 EOS,0.0656 WOOL
codysincomas,386270703,0.0003922842379270059,11436654,1690532055,0.0011 EOS,0.1690 WOOL
wingzerohero,2099292440,0.0021319746193936037,62155588,9187652947,0.0062 EOS,0.9187 WOOL
zengfmeos123,10125003,1.0282630950304425e-05,299779,44312555,0.0000 EOS,0.0044 WOOL
eosofalibaba,20840822359,0.021165276199765066,617052462,91210847676,0.0617 EOS,9.1210 WOOL
game215xxxxx,33167074,3.368342524376903e-05,982006,145157272,0.0000 EOS,0.0145 WOOL
konglong1314,432549530,0.00043928354240661783,12806872,1893073536,0.0012 EOS,0.1893 WOOL
dickyguo3333,540512791,0.0005489275957520237,16003435,2365579870,0.0016 EOS,0.2365 WOOL
duhaibo12345,77955962,7.916959507290572e-05,2308110,341177965,0.0002 EOS,0.0341 WOOL
gaingaingain,128618469,0.00013062082550693272,3808119,562904830,0.0003 EOS,0.0562 WOOL
gq2deobugene,217021,2.2039962373008845e-07,6425,949802,0.0000 EOS,0.0000 WOOL
ojvqzjwmmxsu,133028105,0.00013509911154923577,3938679,582203811,0.0003 EOS,0.0582 WOOL
stenzhou1234,18152536248,0.018435138345164713,537458023,79445435987,0.0537 EOS,7.9445 WOOL
qinhuang5211,68006883,6.906562694050875e-05,2013539,297635349,0.0002 EOS,0.0297 WOOL
angcheewei33,128973201,0.00013098108004140182,3818622,564457332,0.0003 EOS,0.0564 WOOL
chenghui1251,10022453506,0.010178484946501518,296743550,43863743202,0.0296 EOS,4.3863 WOOL
eospluser.tp,1948648863,0.0019789857948643895,57695351,8528354186,0.0057 EOS,0.8528 WOOL
g43tgmbsgage,13796009108,0.014010787971579125,408470512,60378888299,0.0408 EOS,6.0378 WOOL
gu3tanjugege,45352342,4.60583957869436e-05,1342786,198486676,0.0001 EOS,0.0198 WOOL
kezdiswho555,127573102,0.00012955918403693742,3777168,558329732,0.0003 EOS,0.0558 WOOL
lovepeace.tp,1732770648,0.001759746747226036,51303656,7583552938,0.0051 EOS,0.7583 WOOL
zhangyanhu12,726197689,0.0007375032711546799,21501170,3178238634,0.0021 EOS,0.3178 WOOL
eosisrealbtc,22228430,2.2574486377404075e-05,658136,97283778,0.0000 EOS,0.0097 WOOL
eosworld1115,3841882143,0.0039016932865139587,113749966,16814179445,0.0113 EOS,1.6814 WOOL
hejjooneosvc,496144573,0.0005038686449925371,14689786,2171400259,0.0014 EOS,0.2171 WOOL
lamon2312.tp,1348574262,0.001369569119656078,39928418,5902099229,0.0039 EOS,0.5902 WOOL
tanduoroueos,558581051,0.0005672771458207148,16538397,2444656466,0.0016 EOS,0.2444 WOOL
zj3333333333,23143379,2.3503679475455513e-05,685226,101288096,0.0000 EOS,0.0101 WOOL
111eosxhm111,208814578,0.00021206544260950417,6182555,913886906,0.0006 EOS,0.0913 WOOL
fangrongffff,25514275024,0.02591148605450898,755423464,111664434958,0.0755 EOS,11.1664 WOOL
galaxysuming,397095076,0.0004032771268009588,11757141,1737905437,0.0011 EOS,0.1737 WOOL
4mxdyvoxg4b2,1798298624,0.0018262948750763096,53243800,7870339233,0.0053 EOS,0.7870 WOOL
gu2damjshage,392682556,0.0003987959118600015,11626496,1718593833,0.0011 EOS,0.1718 WOOL
huanggejian5,3303622,3.355053408409519e-06,97813,14458458,0.0000 EOS,0.0014 WOOL
larkspur5555,6253680292,0.00635103876253943,185158184,27369528452,0.0185 EOS,2.7369 WOOL
tabuzah13.m,1102674888,0.0011198415379701384,32647860,4825908954,0.0032 EOS,0.4825 WOOL
chuuuuuuur12,3892679,3.953280958534045e-06,115253,17036494,0.0000 EOS,0.0017 WOOL
fqhzmseosqbo,73841312,7.499088742811095e-05,2186284,323170004,0.0002 EOS,0.0323 WOOL
oorwullie313,18984651,1.9280207616069632e-05,562095,83087225,0.0000 EOS,0.0083 WOOL
lacarteraeos,118339172,0.0001201814984786275,3503771,517916999,0.0003 EOS,0.0517 WOOL
pralzr123321,565264,5.740641362272071e-07,16736,2473904,0.0000 EOS,0.0002 WOOL
shimrise5555,13829374825,0.014044673132334465,409458400,60524914942,0.0409 EOS,6.0524 WOOL
12345vv1234v,6696901071,0.00680115968595678,198281009,29309305216,0.0198 EOS,2.9309 WOOL
dnrreg21v5en,25787286,2.6188747316712105e-05,763506,112859280,0.0000 EOS,0.0112 WOOL
downthehatch,4055865814,0.004119008295535127,120085567,17750689132,0.0120 EOS,1.7750 WOOL
gyztimztg4ge,2034662,2.0663380005525236e-06,60242,8904794,0.0000 EOS,0.0008 WOOL
luck.tp,421799420,0.0004283660726730111,12488584,1846025170,0.0012 EOS,0.1846 WOOL
malakatalaka,479663996,0.0004871314952712901,14201831,2099272232,0.0014 EOS,0.2099 WOOL
mazitongshe5,420203126,0.0004267449272679001,12441321,1839038914,0.0012 EOS,0.1839 WOOL
