owner,lptoken,lpratio,amount1,amount2,token1,token2
ge2donzqg4ge,11035974243,5.792857207794765e-05,2360088114,1585910,0.2360 KEY,0.0001 EOS
iwuxgfm3kw2s,36309744576,0.00019059229475248466,7764987006,5217845,0.7764 KEY,0.0005 EOS
longlongcode,124670706321,0.00065440493409139,26661339152,17915643,2.6661 KEY,0.0017 EOS
luzuobinwqxy,21048362811,0.00011048427400899347,4501278255,3024727,0.4501 KEY,0.0003 EOS
ntacpakxw2u2,11607623419,6.092919710352885e-05,2482337622,1668058,0.2482 KEY,0.0001 EOS
chugeshuai55,28285117210,0.00014847048524709776,6048887707,4064676,0.6048 KEY,0.0004 EOS
dcjhotmykey2,24820804967,0.00013028607696103885,5308030401,3566841,0.5308 KEY,0.0003 EOS
eosamoeosamo,533385132084,0.0027997744819703656,114066586491,76649425,11.4066 KEY,0.0076 EOS
wangjunhewcy,8724169216,4.5793751790407115e-05,1865699177,1253695,0.1865 KEY,0.0001 EOS
yangfenglei1,47746973344,0.00025062707885677957,10210885037,6861417,1.0210 KEY,0.0006 EOS
zysqq1122334,52181918298,0.000273906403615305,11159316109,7498735,1.1159 KEY,0.0007 EOS
bihumykeyzty,406602163975,0.0021342821434922475,86953531538,58430242,8.6953 KEY,0.0058 EOS
chenqiji1234,19624913643,0.00010301249345639884,4196867844,2820173,0.4196 KEY,0.0002 EOS
lianxiqu4152,1234147401634,0.006478122831404199,263927456660,177351568,26.3927 KEY,0.0177 EOS
lanyangyang1,1933208589599,0.010147542089029972,413424543593,277809259,41.3424 KEY,0.0277 EOS
lcywjp123123,871699216570,0.004575607897000575,186416433643,125266417,18.6416 KEY,0.0125 EOS
cenxuanxi153,51041119962,0.0002679182763165035,10915351730,7334798,1.0915 KEY,0.0007 EOS
jackyhe44444,2558094301,1.3427609274428932e-05,547058902,367607,0.0547 KEY,0.0000 EOS
lijinglu3333,453734174789,0.0023816812426111318,97032904330,65203287,9.7032 KEY,0.0065 EOS
gybgyb555555,41097155145,0.00021572173526281847,8788794287,5905813,0.8788 KEY,0.0005 EOS
hexoctmining,310000439,1.6272131829409992e-06,66294858,44548,0.0066 KEY,0.0000 EOS
yangsbovip12,127127359527,0.0006673000722260732,27186704462,18268674,2.7186 KEY,0.0018 EOS
zxyvarkkgbcz,6188706649,3.24849380119988e-05,1323480164,889340,0.1323 KEY,0.0000 EOS
