owner,lptoken,lpratio,amount1,amount2,token1,token2
googleblock1,328465970,3.382033345748352e-05,278291290,25737,0.0278 TKT,0.0000 EOS
keyids123123,730641933,7.523017928487488e-05,619033034,57250,0.0619 TKT,0.0000 EOS
kkkkk5555555,320845,3.3035644113045564e-08,271834,25,0.0000 TKT,0.0000 EOS
malakatalaka,7161008771,0.0007373296677497041,6067131917,561107,0.6067 TKT,0.0000 EOS
wuchenfei.tp,56446296179,0.005811964506440829,47823866180,4422904,4.7823 TKT,0.0004 EOS
biduofen1234,109502377537,0.01127485724834324,92775388365,8580166,9.2775 TKT,0.0008 EOS
daghy1112345,2686650043,0.00027662957090447584,2276251956,210515,0.2276 TKT,0.0000 EOS
gamejiucai11,212741830301,0.021904855596259154,180244542370,16669595,18.0244 TKT,0.0016 EOS
guoshenglong,10636274194,0.0010951586247619708,9011534647,833415,0.9011 TKT,0.0000 EOS
pepsicolacom,27765536960,0.0028588645533456124,23524224154,2175595,2.3524 TKT,0.0002 EOS
cc1234533333,715286075,7.364907108640377e-05,606022854,56046,0.0606 TKT,0.0000 EOS
djinzi111111,33246739022,0.0034232337678632876,28168147523,2605080,2.8168 TKT,0.0002 EOS
ge4tcmbxgqge,48643269353,0.005008529772446895,41212787403,3811491,4.1212 TKT,0.0003 EOS
izmg12131415,10582471732,0.0010896188813125244,8965950757,829199,0.8965 TKT,0.0000 EOS
suneossanguo,2852454808,0.0002937015751706703,2416729285,223506,0.2416 TKT,0.0000 EOS
wangxinyi123,605425863,6.233736959248696e-05,512944292,47438,0.0512 TKT,0.0000 EOS
xiaojianfeng,31288981045,0.003221654202067816,26509446034,2451678,2.6509 TKT,0.0002 EOS
chinaer1o.tp,12939876404,0.0013323478681274128,10963251079,1013916,1.0963 TKT,0.0001 EOS
eosairdorp11,152815032795,0.015734523020583167,129471837365,11973972,12.9471 TKT,0.0011 EOS
grace1234555,6519561748,0.0006712833975282558,5523668862,510846,0.5523 TKT,0.0000 EOS
falwlrgw1.m,1296466584,0.0001334900299941713,1098425381,101585,0.1098 TKT,0.0000 EOS
nicoleou1111,12514389069,0.0012885377786023518,10602758881,980577,1.0602 TKT,0.0000 EOS
zhuwang12345,3043245107,0.0003133462023831422,2578375493,238456,0.2578 TKT,0.0000 EOS
my5555544444,279748,2.880411217047568e-08,237015,21,0.0000 TKT,0.0000 EOS
bbbbb5555555,17139,1.7647085179868407e-09,14520,1,0.0000 TKT,0.0000 EOS
gy3tonzrhage,65268687225,0.006720357564839045,55298596629,5114192,5.5298 TKT,0.0005 EOS
jammy1221.tp,691585363,7.120873919138346e-05,585942534,54189,0.0585 TKT,0.0000 EOS
lixiandeid11,17695216763,0.0018219790973387964,14992191442,1386526,1.4992 TKT,0.0001 EOS
zhuxu1112345,44823737245,0.004615253569301331,37976706300,3512207,3.7976 TKT,0.0003 EOS
qhyhky134eos,1455631226,0.00014987833733414013,1233276896,114057,0.1233 TKT,0.0000 EOS
qlj543543543,640206903,6.591858188914611e-05,542412369,50164,0.0542 TKT,0.0000 EOS
tossncoin123,3375375199,0.00034754381032013696,2859771194,264480,0.2859 TKT,0.0000 EOS
nicoleou2222,59789410233,0.006156186564186048,50656304267,4684857,5.0656 TKT,0.0004 EOS
nicoleou5555,42952175539,0.004422549159212283,36391034207,3365559,3.6391 TKT,0.0003 EOS
porschejiu11,82657603,8.51079853494805e-06,70031275,6476,0.0070 TKT,0.0000 EOS
my5555522222,3462963,3.565622442133884e-07,2933979,271,0.0002 TKT,0.0000 EOS
ddddd4444444,159341,1.6406465952770943e-08,135000,12,0.0000 TKT,0.0000 EOS
eosmykey1111,155523843587,0.01601343436186662,131766864915,12186223,13.1766 TKT,0.0012 EOS
fulyfighting,6109381964,0.0006290494422956983,5176145916,478706,0.5176 TKT,0.0000 EOS
museshengw33,20872232605,0.0021490989361950034,17683903578,1635464,1.7683 TKT,0.0001 EOS
zk1122334455,42664031494,0.004392880552489681,36146905483,3342982,3.6146 TKT,0.0003 EOS
bianle111111,398509219444,0.04103230142068463,337635112886,31225581,33.7635 TKT,0.0031 EOS
fudandaxueye,1991822154,0.0002050869666537544,1687562206,156071,0.1687 TKT,0.0000 EOS
iaoueos12345,1865757656,0.00019210679899891252,1580754637,146193,0.1580 TKT,0.0000 EOS
nycnymxxq123,7396428970,0.0007615695901770018,6266590604,579554,0.6266 TKT,0.0000 EOS
qtdsstq2jtlq,3458233240,0.00035607524685298035,2929972290,270973,0.2929 TKT,0.0000 EOS
wangvv12345v,45324714001,0.004666836389105672,38401156564,3551462,3.8401 TKT,0.0003 EOS
333334444.tp,36994024767,0.0038090711605660217,31343018226,2898703,3.1343 TKT,0.0002 EOS
ge3doobshage,165633141765,0.017054333166090053,140331921543,12978347,14.0331 TKT,0.0012 EOS
lulu521lulu5,144881739387,0.014917675453468024,122750390822,11352351,12.2750 TKT,0.0011 EOS
meetzyj12345,56827710947,0.0058512366862631966,48147018097,4452791,4.8147 TKT,0.0004 EOS
zdyllbzdyllb,739910388,7.618450109402814e-05,626885690,57976,0.0626 TKT,0.0000 EOS
zhuwanghu.tp,312092997300,0.03213449855530393,264419364052,24454353,26.4419 TKT,0.0024 EOS
depurantsave,10346954919,0.0010653690110732914,8766410214,810745,0.8766 TKT,0.0000 EOS
gallonwang12,34889996799,0.0035924309786877244,29560390156,2733839,2.9560 TKT,0.0002 EOS
jdfigsuxjskk,19754679,2.0340305911310907e-06,16737061,1547,0.0016 TKT,0.0000 EOS
manto11chris,284325705466,0.02927545331223921,240893653088,22278619,24.0893 TKT,0.0022 EOS
mygodblessme,8147336771,0.0008388864343713812,6902793802,638392,0.6902 TKT,0.0000 EOS
chenxiang111,419715887100,0.0432158352937612,355602365031,32887250,35.5602 TKT,0.0032 EOS
aibicid12345,106018584126,0.010916150211334187,89823760336,8307190,8.9823 TKT,0.0008 EOS
epic.game,17307460800,0.0017820539995614295,14663666976,1356143,1.4663 TKT,0.0001 EOS
fajiaojun123,3165803571,0.0003259653730099106,2682212591,248059,0.2682 TKT,0.0000 EOS
ooooo5555555,443415,4.565600253825398e-08,375681,34,0.0000 TKT,0.0000 EOS
yuioplkjh.tp,600270713,6.18065721646032e-05,508576615,47034,0.0508 TKT,0.0000 EOS
2r3v3bdwe.tp,5119731596,0.0005271505897232956,4337669170,401161,0.4337 TKT,0.0000 EOS
dejean321545,2294862248,0.00023628933757232216,1944311540,179816,0.1944 TKT,0.0000 EOS
djh311311eos,683345054,7.036027991819695e-05,578960970,53544,0.0578 TKT,0.0000 EOS
wll22galahad,9284112957,0.0009559340228233791,7865922225,727465,0.7865 TKT,0.0000 EOS
caoliying123,651068768,6.703696835782707e-05,551615034,51015,0.0551 TKT,0.0000 EOS
chenruicc.tp,319307828,3.2877369970912945e-05,270532096,25019,0.0270 TKT,0.0000 EOS
liuyicn12345,632364766971,0.0651111202957283,535768155575,49549562,53.5768 TKT,0.0049 EOS
lllll2222222,1475887,1.519639629200096e-07,1250438,115,0.0001 TKT,0.0000 EOS
pra1xwjkzb2w,61264321720,0.006308050083900473,51905916276,4800426,5.1905 TKT,0.0004 EOS
sbunknown123,53540018,5.512721034936039e-06,45361535,4195,0.0045 TKT,0.0000 EOS
worldissobig,844211690,8.692383221466049e-05,715254491,66149,0.0715 TKT,0.0000 EOS
wwwwwwwaa.tp,2708184871,0.0002788468936423825,2294497241,212202,0.2294 TKT,0.0000 EOS
eosairuqixue,646155874,6.653111469718372e-05,547452607,50630,0.0547 TKT,0.0000 EOS
fulyfight.tp,16304325569,0.0016787666848500462,13813765241,1277541,1.3813 TKT,0.0001 EOS
kkkkk1111111,139874,1.440205608523784e-08,118507,10,0.0000 TKT,0.0000 EOS
peipeipei.tp,25581542882,0.002633990701155904,21673845164,2004466,2.1673 TKT,0.0002 EOS
praxiongmao2,859955446,8.854488013567727e-05,728593317,67382,0.0728 TKT,0.0000 EOS
zhs123123.tp,23749955579,0.002445402235373732,20122041201,1860951,2.0122 TKT,0.0001 EOS
fhs4skg1ld1y,3992789129,0.00041111552520401183,3382872321,312858,0.3382 TKT,0.0000 EOS
haytmobzgige,9959348203,0.0010254592804382423,8438012198,780374,0.8438 TKT,0.0000 EOS
hcy233333.tp,661308410,6.809128794814948e-05,560290524,51817,0.0560 TKT,0.0000 EOS
jiulian12345,1668601648,0.00017180672975975728,1413715111,130744,0.1413 TKT,0.0000 EOS
xiaoqiang.tp,803127790452,0.08269364915354424,680446345932,62929867,68.0446 TKT,0.0062 EOS
zuiaimama.tp,107848880118,0.01110460571792848,91374470242,8450604,9.1374 TKT,0.0008 EOS
father.game,140449937067,0.014461357155776336,118995566583,11005092,11.8995 TKT,0.0011 EOS
lollollol123,301924508627,0.031087505231522157,255804158547,23657591,25.5804 TKT,0.0023 EOS
renhaishenya,155088542,1.5968613752818713e-05,131398057,12152,0.0131 TKT,0.0000 EOS
binancrcleos,9971197117,0.0010266792979109474,8448051136,781302,0.8448 TKT,0.0000 EOS
cc1234511.tp,715508143,7.367193620637415e-05,606211000,56064,0.0606 TKT,0.0000 EOS
chaoyunfeng1,3007035045,0.00030961785155472565,2547696683,235619,0.2547 TKT,0.0000 EOS
moremoneynow,527425199,5.430607044029433e-05,446858586,41326,0.0446 TKT,0.0000 EOS
wangloveshow,1701087168,0.00017515158499374013,1441238320,133290,0.1441 TKT,0.0000 EOS
5tatpil1j2fk,915751553752,0.09428989831762871,775866314104,71754612,77.5866 TKT,0.0071 EOS
bangbanga.tp,335671644,3.4562262058080774e-05,284396264,26301,0.0284 TKT,0.0000 EOS
biehuaigang1,142204272,1.4641991370121804e-05,120481918,11142,0.0120 TKT,0.0000 EOS
xiang.tp,57896300,5.9612634208484465e-06,49052375,4536,0.0049 TKT,0.0000 EOS
yueliang2222,310045634885,0.031923692913600414,262684745613,24293930,26.2684 TKT,0.0024 EOS
yoliky555555,20743774198,0.0021358722809035674,17575067780,1625398,1.7575 TKT,0.0001 EOS
btc111btc222,5715072111,0.0005884495265295953,4842068698,447810,0.4842 TKT,0.0000 EOS
ilovelilli14,6574799,6.769708734086798e-07,5570468,515,0.0005 TKT,0.0000 EOS
lht5211314yy,30707650281,0.0031617977722295174,26016916204,2406128,2.6016 TKT,0.0002 EOS
eosrockygatz,785091853,8.083658792176746e-05,665165480,61516,0.0665 TKT,0.0000 EOS
meetddzkeos1,5192347111,0.0005346274097162066,4399192333,406851,0.4399 TKT,0.0000 EOS
mykeyhulu525,1048336884,0.00010794148018639259,888198628,82143,0.0888 TKT,0.0000 EOS
qibaimadeone,1655767127,0.00017048522975783296,1402841122,129739,0.1402 TKT,0.0000 EOS
ahxtradereos,3287553794,0.0003385013235084751,2785364910,257599,0.2785 TKT,0.0000 EOS
edina1313131,3587671486,0.00036940279077441547,3039638251,281115,0.3039 TKT,0.0000 EOS
eosdaabs1332,3363279703,0.0003462984036557764,2849523340,263533,0.2849 TKT,0.0000 EOS
shakawjhsaga,191680191087,0.01973625450379685,162400164909,15019289,16.2400 TKT,0.0015 EOS
smilekkkk.tp,7517587973,0.0007740446660055154,6369242015,589047,0.6369 TKT,0.0000 EOS
eosdragon.tp,428261022,4.409568081248321e-05,362842191,33556,0.0362 TKT,0.0000 EOS
hxxeoswallet,2247678566,0.00023143109347783695,1904335381,176119,0.1904 TKT,0.0000 EOS
jammy1212.tp,683481323,7.037431078726969e-05,579076423,53554,0.0579 TKT,0.0000 EOS
okbtothevip1,4832314319,0.0004975568143024144,4094156197,378640,0.4094 TKT,0.0000 EOS
qiucaoyin543,308513016,3.176588758066459e-05,261386241,24173,0.0261 TKT,0.0000 EOS
xiaohangzhou,41546239959,0.0042777877090829424,35199861719,3255396,3.5199 TKT,0.0003 EOS
dice13245253,4591324374,0.00047274340577854013,3889978569,359757,0.3889 TKT,0.0000 EOS
handbagtiger,4295384177,0.00044227207218494634,3639244591,336569,0.3639 TKT,0.0000 EOS
myfirstkey11,121166972213,0.012475896374523364,102658162835,9494157,10.2658 TKT,0.0009 EOS
nannan255.tp,157337834402,0.016200211014108897,133303760333,12328360,13.3303 TKT,0.0012 EOS
ryin52rita52,1413839903,0.00014557531477296158,1197869389,110782,0.1197 TKT,0.0000 EOS
wwwspacexcom,27002260404,0.0027802741665113244,22877541584,2115788,2.2877 TKT,0.0002 EOS
zhangzengmin,32250046647,0.0033206098385806554,27323704468,2526984,2.7323 TKT,0.0002 EOS
eos123422343,152779980752,0.015730913904598867,129442139682,11971225,12.9442 TKT,0.0011 EOS
fwp543211234,79254178017,0.008160366592721006,67147739715,6210038,6.7147 TKT,0.0006 EOS
porschejiu22,82519892,8.496619191070316e-06,69914600,6465,0.0069 TKT,0.0000 EOS
keyids112233,9052785154,0.0009321154718926783,7669930802,709339,0.7669 TKT,0.0000 EOS
kpkk1q512.m,1052850344,0.00010840620632605026,892022636,82497,0.0892 TKT,0.0000 EOS
ooooo2222222,591220,6.087467005100531e-08,500908,46,0.0000 TKT,0.0000 EOS
tuituizhu444,329300888,3.390630036957994e-05,278998670,25802,0.0278 TKT,0.0000 EOS
bianleeos.tp,1340688392995,0.13804330632384418,1135892106951,105050956,113.5892 TKT,0.0105 EOS
ddddd5555555,158620,1.6332228550269717e-08,134390,12,0.0000 TKT,0.0000 EOS
galaxynibiru,8309717507,0.0008556058852130973,7040370138,651116,0.7040 TKT,0.0000 EOS
adminsssssss,49970606560,0.005145198380617369,42337367778,3915495,4.2337 TKT,0.0003 EOS
onlyyyyyyyyy,51175806,5.269291135016166e-06,43358467,4009,0.0043 TKT,0.0000 EOS
qingqing3333,12595129533,0.0012968511798840492,10671165870,986903,1.0671 TKT,0.0000 EOS
weiweiyixiao,3365696495,0.0003465472474289605,2851570956,263722,0.2851 TKT,0.0000 EOS
eoskidultlab,1593788525,0.00016410363416402256,1350330035,124882,0.1350 TKT,0.0000 EOS
loveeos1314a,32646159,3.361395347853011e-06,27659308,2558,0.0027 TKT,0.0000 EOS
prdroedeer11,13975143,1.4389435726812633e-06,11840375,1095,0.0011 TKT,0.0000 EOS
dappdirds111,152091345,1.5660008870621115e-05,128858696,11917,0.0128 TKT,0.0000 EOS
fghlphfqhlqh,18685790011,0.0019239729737864006,15831450094,1464143,1.5831 TKT,0.0001 EOS
ivoyanevsfbg,901883759,9.286200780333105e-05,764116888,70667,0.0764 TKT,0.0000 EOS
135135135.tp,4924314682,0.0005070295854234821,4172103084,385849,0.4172 TKT,0.0000 EOS
bianle222222,171647737464,0.017673622988265927,145427760231,13449627,14.5427 TKT,0.0013 EOS
chenggongzhe,11531059708,0.0011872897653376774,9769637579,903527,0.9769 TKT,0.0000 EOS
lupanpan1.tp,124863443320,0.012856501663572616,105789981068,9783797,10.5789 TKT,0.0009 EOS
whenimissyou,1031389779,0.00010619653004060126,873840271,80815,0.0873 TKT,0.0000 EOS
david1231231,40394166316,0.004159165025662076,34223772596,3165124,3.4223 TKT,0.0003 EOS
hejjooneosvc,2931716501,0.0003018627155398376,2483883392,229717,0.2483 TKT,0.0000 EOS
hxk123451234,9789740163,0.0010079956738738539,8294312562,767084,0.8294 TKT,0.0000 EOS
vickyyang.c,2915787448,0.000300222588606378,2470387574,228469,0.2470 TKT,0.0000 EOS
wynwym123.tp,308416904449,0.0317559915031381,261304811203,24166309,26.1304 TKT,0.0024 EOS
wzjjpeng1121,19291864053,0.001986377082803736,16344943553,1511632,1.6344 TKT,0.0001 EOS
