owner,lptoken,lpratio,amount1,amount2,token1,token2
heydenjugmge,139293340487,0.039254897718937316,1031265417,9307454013,0.1031 EOS,0.9307 DBG
kidante14123,660857735,0.00018623936150497224,4892694,44157911,0.0004 EOS,0.0044 DBG
langchao1.tp,95366670,2.6875720429685813e-05,706052,6372313,0.0000 EOS,0.0006 DBG
tumaoran1234,415323089,0.00011704411224547862,3074865,27751510,0.0003 EOS,0.0027 DBG
vc.eos,711664492,0.00020055744765677962,5268844,47552772,0.0005 EOS,0.0047 DBG
aiyuyuan1314,5723787559,0.0016130469296516045,42376355,382458266,0.0042 EOS,0.0382 DBG
angcheewei33,6729995692,0.0018966110771318943,49825869,449692176,0.0049 EOS,0.0449 DBG
gyydqnrzgage,428249540,0.00012068697492721043,3170567,28615243,0.0003 EOS,0.0028 DBG
emilmihaylov,3672604565,0.001034993604555217,27190316,245400088,0.0027 EOS,0.0245 DBG
eosvictory12,94262098,2.656443590788738e-05,697874,6298507,0.0000 EOS,0.0006 DBG
gezdcobzgqge,2617419623,0.0007376270769957852,19378200,174893592,0.0019 EOS,0.0174 DBG
gm3dmnrtg4ge,343044230221,0.09667487421377272,2539745620,22921902700,0.2539 EOS,2.2921 DBG
4darbcopjfun,1162792029,0.00032769177627016985,8608790,77696703,0.0008 EOS,0.0077 DBG
baoooooooooo,77444208457,0.021824909010544687,573362184,5174751401,0.0573 EOS,0.5174 DBG
dtest2111112,56129129,1.581800831428601e-05,415554,3750497,0.0000 EOS,0.0003 DBG
icenine22.tp,333243316,9.391283344461377e-05,2467184,22267014,0.0002 EOS,0.0022 DBG
mingting1314,3017532940,0.0008503848533539851,22340460,201628799,0.0022 EOS,0.0201 DBG
tpaccount111,6013461566,0.0016946812954932433,44520972,401814019,0.0044 EOS,0.0401 DBG
cryptolemon2,6714078175,0.0018921252883670483,49708023,448628582,0.0049 EOS,0.0448 DBG
eosairuqixue,1637365765,0.0004614335861918911,12122321,109407287,0.0012 EOS,0.0109 DBG
geytgojrgyge,65948573642,0.018585271226718294,488253660,4406623563,0.0488 EOS,0.4406 DBG
buildmydream,188569649282,0.05314168121448443,1396085107,12600052040,0.1396 EOS,1.2600 DBG
geydmnrzgene,556280345768,0.1567679258737851,4118450180,37170145528,0.4118 EOS,3.7170 DBG
ildragon2345,5128943092,0.0014454110711882916,37972394,342711301,0.0037 EOS,0.0342 DBG
li1122334455,566734664797,0.15971410566077093,4195849269,37868693594,0.4195 EOS,3.7868 DBG
moonlight2go,7202824608,0.002029861171294639,53326482,481286173,0.0053 EOS,0.0481 DBG
peiyonglu123,302637599950,0.08528769566733636,2240593052,20221968505,0.2240 EOS,2.0221 DBG
zhouyutin.m,8552775264,0.0024102969820923416,63320912,571488645,0.0063 EOS,0.0571 DBG
dividendonly,10030155450,0.0028266442955436053,74258772,670205842,0.0074 EOS,0.0670 DBG
g44dsmzygege,181807045644,0.051235880741932915,1346017822,12148181031,0.1346 EOS,1.2148 DBG
ha3tcmjzgyge,69790584367,0.019668005961326878,516698184,4663343217,0.0516 EOS,0.4663 DBG
jimmyfeng525,22634484,6.3787281662890884e-06,167575,1512415,0.0000 EOS,0.0001 DBG
geytknzxguge,412110040153,0.1161386281540356,3051077900,27536817151,0.3051 EOS,2.7536 DBG
gu4domjzhage,522185692,0.0001471595544918788,3866028,34891971,0.0003 EOS,0.0034 DBG
hezdmojthege,166385170,4.688977095001584e-05,1231841,11117705,0.0001 EOS,0.0011 DBG
yywymsdhs515,209852097,5.913938581010859e-05,1553650,14022125,0.0001 EOS,0.0014 DBG
zhw12345key1,173562004,4.891230758838503e-05,1284975,11597254,0.0001 EOS,0.0011 DBG
4mxdyvoxg4b2,1294068825,0.0003646874946715872,9580705,86468499,0.0009 EOS,0.0086 DBG
cryptoquants,10793860,3.0418673915862692e-06,79912,721235,0.0000 EOS,0.0000 DBG
dtest2111111,954193030,0.00026890553177787174,7064417,63758308,0.0007 EOS,0.0063 DBG
guytknjtgqge,291058327,8.202448743553773e-05,2154865,19448252,0.0002 EOS,0.0019 DBG
hedongyufund,41159950314,0.011599475136741408,304729811,2750270353,0.0304 EOS,0.2750 DBG
oorwullie313,95975194,2.7047211380337168e-05,710557,6412974,0.0000 EOS,0.0006 DBG
tossncoin123,9642268265,0.0027173320217448262,71387029,644287574,0.0071 EOS,0.0644 DBG
111qweasd111,36227398445,0.010209409980474883,268211409,2420681734,0.0268 EOS,0.2420 DBG
eoskekoukele,10112957253,0.002849979052943669,74871799,675738583,0.0074 EOS,0.0675 DBG
focusandview,1724774758,0.0004860667170216492,12769458,115247876,0.0012 EOS,0.0115 DBG
zudfather123,1415772183,0.000398985278425198,10481742,94600606,0.0010 EOS,0.0094 DBG
wukuanwudaoo,34441480770,0.009706112296454517,254989276,2301348343,0.0254 EOS,0.2301 DBG
4u11nxnaxiwz,287601325949,0.08105025405010229,2129271224,19217258386,0.2129 EOS,1.9217 DBG
comefromhere,1127386603,0.00031771401012954724,8346664,75330944,0.0008 EOS,0.0075 DBG
ez2eosfinder,146578995720,0.04130810177009256,1085205141,9794274853,0.1085 EOS,0.9794 DBG
