owner,lptoken,lpratio,amount1,amount2,token1,token2
lupanpan1.tp,103389009240,0.01427081748278827,316744204755,81400742,31.6744 TKT,0.0081 EOS
wangloveshow,12867095117,0.0017760491883826003,39419836211,10130584,3.9419 TKT,0.0010 EOS
david1231231,33447042012,0.0046167057349818874,102468887180,26333689,10.2468 TKT,0.0026 EOS
googleblock1,271975290,3.754083487161202e-05,833227802,214132,0.0833 TKT,0.0000 EOS
tuituizhu444,272666616,3.763625881695813e-05,835345759,214677,0.0835 TKT,0.0000 EOS
biduofen1234,90669791109,0.01251517980132138,277777406818,71386585,27.7777 TKT,0.0071 EOS
ge3doobshage,137146998105,0.018930443309747337,420165713635,107979248,42.0165 TKT,0.0107 EOS
peipeipei.tp,21181943274,0.0029237502962459823,64893336601,16677071,6.4893 TKT,0.0016 EOS
porschejiu22,68327844,9.431313810667381e-06,209330264,53796,0.0209 TKT,0.0000 EOS
wwwwwwwaa.tp,2242422147,0.00030952223465952625,6869919974,1765514,0.6869 TKT,0.0001 EOS
zk1122334455,35326528158,0.00487613179920437,108226910678,27813455,10.8226 TKT,0.0027 EOS
2r3v3bdwe.tp,4239222972,0.0005851412809442959,12987350579,3337645,1.2987 TKT,0.0003 EOS
father.game,4000805105,0.0005522323877301772,12256929829,3149933,1.2256 TKT,0.0003 EOS
gamejiucai11,221943096657,0.03063487547892554,679948382989,174741329,67.9948 TKT,0.0174 EOS
keyids112233,7495856778,0.0010346554700765343,22964425441,5901674,2.2964 TKT,0.0005 EOS
wzjjpeng1121,15973984521,0.0022048941105809556,48938151754,12576716,4.8938 TKT,0.0012 EOS
dejean321545,1900184136,0.00026228301429601477,5821434187,1496062,0.5821 TKT,0.0001 EOS
djinzi111111,27528853254,0.0037998162782113525,84337830450,21674152,8.4337 TKT,0.0021 EOS
ivoyanevsfbg,746774763,0.00010307755555319088,2287830981,587954,0.2287 TKT,0.0000 EOS
wll22galahad,7687400049,0.0010610942480529433,23551240437,6052481,2.3551 TKT,0.0006 EOS
shakawjhsaga,158714388459,0.02190739698774916,486239912010,124959792,48.6239 TKT,0.0124 EOS
zhs123123.tp,19665358503,0.002714415623022865,60247103498,15483026,6.0247 TKT,0.0015 EOS
zhuwang12345,2519857599,0.00034781673741035715,7719875615,1983946,0.7719 TKT,0.0001 EOS
caoliying123,539095776,7.441155961925637e-05,1651582350,424443,0.1651 TKT,0.0000 EOS
daghy1112345,2224590951,0.00030706098906401884,6815292039,1751475,0.6815 TKT,0.0001 EOS
depurantsave,8567450883,0.001182567941629365,26247378098,6745367,2.6247 TKT,0.0006 EOS
moremoneynow,436716843,6.02801632777548e-05,1337932630,343838,0.1337 TKT,0.0000 EOS
eosrockygatz,650069121,8.972924535385172e-05,1991562045,511815,0.1991 TKT,0.0000 EOS
ilovelilli14,5444043,7.514429685761354e-07,16678456,4286,0.0016 TKT,0.0000 EOS
my5555522222,2867391,3.957868821220724e-07,8784584,2257,0.0008 TKT,0.0000 EOS
worldissobig,699021330,9.648613416779375e-05,2141532808,550356,0.2141 TKT,0.0000 EOS
fghlphfqhlqh,15472145127,0.002135625061094056,47400708645,12181605,4.7400 TKT,0.0012 EOS
museshengw33,17282555985,0.002385516641575325,52947111998,13606986,5.2947 TKT,0.0013 EOS
qingqing3333,10428976881,0.0014395149609711985,31950378602,8210993,3.1950 TKT,0.0008 EOS
tossncoin123,2794866843,0.00038577634990740004,8562398286,2200468,0.8562 TKT,0.0002 EOS
binancrcleos,8256317169,0.0011396220571695474,25294183928,6500404,2.5294 TKT,0.0006 EOS
kbwrbsngfqab,49657161960,0.006854193692865458,152130467165,39096320,15.2130 TKT,0.0039 EOS
lht5211314yy,25426445517,0.003509620276627839,77896860839,20018874,7.7896 TKT,0.0020 EOS
manto11chris,220484553098,0.030433552252460843,675479965862,173592982,67.5479 TKT,0.0173 EOS
fulyfight.tp,13500252933,0.0018634441609851721,41359588516,10629085,4.1359 TKT,0.0010 EOS
iaoueos12345,1544878392,0.00021324005063398776,4732913888,1216321,0.4732 TKT,0.0001 EOS
wangxinyi123,501302691,6.919496820290456e-05,1535798856,394688,0.1535 TKT,0.0000 EOS
nicoleou1111,10362122433,0.001430287020474101,31745562258,8158357,3.1745 TKT,0.0008 EOS
smilekkkk.tp,6224687961,0.0008591956382185026,19070052538,4900851,1.9070 TKT,0.0004 EOS
weiweiyixiao,2786852715,0.00038467015729744654,8537846077,2194158,0.8537 TKT,0.0002 EOS
eosairdorp11,126501064857,0.017460981793161134,387550664073,99597440,38.7550 TKT,0.0099 EOS
epic.game,14330865600,0.001978093888811977,43904266626,11283047,4.3904 TKT,0.0011 EOS
fhs4skg1ld1y,3306095853,0.0004563414510457707,10128607571,2602971,1.0128 TKT,0.0002 EOS
jiulian12345,1381629936,0.00019070681487664518,4232783335,1087791,0.4232 TKT,0.0001 EOS
eosairuqixue,535027818,7.385005809629577e-05,1639119689,421240,0.1639 TKT,0.0000 EOS
mytreasure11,14338513680,0.0019791495557012918,43927697405,11289069,4.3927 TKT,0.0011 EOS
pepsicolacom,22990326720,0.0031733620324108473,70433528742,18100857,7.0433 TKT,0.0018 EOS
sbunknown123,44332026,6.119163500441568e-06,135816296,34903,0.0135 TKT,0.0000 EOS
handbagtiger,3556649589,0.0004909254620772195,10896207961,2800238,1.0896 TKT,0.0002 EOS
wwwspacexcom,23511221028,0.0032452612376739085,72029348787,18510970,7.2029 TKT,0.0018 EOS
