owner,lptoken,lpratio,amount1,amount2,token1,token2
guydqnbwgege,1115632721126,0.003980948383052237,7887958611,98471222219008,0.7887 EOS,0.98471222 DOP
haohaoguishe,35164182040,0.00012547749002216865,248624486,3103763378610,0.0248 EOS,0.03103763 DOP
bryanchoesen,62837209176,0.00022422404930202847,444283585,5546320640494,0.0444 EOS,0.05546320 DOP
feiyucaijing,1736873859,6.197743262292532e-06,12280375,153305015617,0.0012 EOS,0.00153305 DOP
g44tkobrgege,505681925574,0.001804441198103939,3575368509,44633969874131,0.3575 EOS,0.44633969 DOP
gm4damzxgene,39040708,1.3931022319688797e-07,276033,3445924595,0.0000 EOS,0.00003445 DOP
4mxdyvoxg4b2,345917065536,0.0012343470719699213,2445768615,30532338810718,0.2445 EOS,0.30532338 DOP
tlsdudalswkd,444566674209,0.0015863616666468747,3143259838,39239637685614,0.3143 EOS,0.39239637 DOP
dickyguo3333,6608831642,2.3582508061013537e-05,46727018,583327933023,0.0046 EOS,0.00583327 DOP
goodluckkkkk,404965329587,0.0014450509056282042,2863262880,35744228549076,0.2863 EOS,0.35744228 DOP
iehongfeieos,28526887725,0.0001017934176829558,201696226,2517923190304,0.0201 EOS,0.02517923 DOP
eosisrealbtc,23989783251,8.560352079531383e-05,169617127,2117456070229,0.0169 EOS,0.02117456 DOP
tabuzah13.m,233787146257,0.0008342302482226031,1652966338,20635201527421,0.1652 EOS,0.20635201 DOP
g43deojqguge,23544928414,8.401613086804393e-05,166471830,2078190997881,0.0166 EOS,0.02078190 DOP
tuolaji12345,28315123536,0.00010103777266661292,200198970,2499231843126,0.0200 EOS,0.02499231 DOP
yyooww155115,2729961684226,0.009741410723096422,19301894224,240959823574801,1.9301 EOS,2.40959823 DOP
eosjunying12,239417253565,0.0008543203425339027,1692773393,21132142444754,0.1692 EOS,0.21132142 DOP
gyztemzwgage,18607565837,6.639798002390884e-05,131562750,1642395132190,0.0131 EOS,0.01642395 DOP
qemrpw2t2b5z,7614133054052,0.027169757659384314,53834891409,672060772127507,5.3834 EOS,6.72060772 DOP
qwe.12355.tp,46765344822,0.00016687429503154118,330649233,4127738972614,0.0330 EOS,0.04127738 DOP
wangmingwang,12680577952,4.524851713136598e-05,89656633,1119250077316,0.0089 EOS,0.01119250 DOP
g44dsmzygege,235713137295,0.0008411028244417379,1666583846,20805198953907,0.1666 EOS,0.20805198 DOP
iknownothing,93829105055,0.0003348134354422133,663408380,8281817554756,0.0663 EOS,0.08281817 DOP
myfirstkey11,11410460096,4.071631443653491e-05,80676404,1007143238502,0.0080 EOS,0.01007143 DOP
richsingsing,1202091189544,0.004289460936988828,8499253715,106102471191081,0.8499 EOS,1.06102471 DOP
xiaoming1124,1285427781769,0.004586833598963421,9088475937,113458168040561,0.9088 EOS,1.13458168 DOP
