owner,lptoken,lpratio,amount1,amount2,token1,token2
intermilan32,714402079251,0.0020228215374989257,319261923,7609039072997,0.0319 EOS,0.0007609039 DMD
primenumber2,278206505605,0.0007877386247253449,124328787,2963155109696,0.0124 EOS,0.0002963155 DMD
tlsodo123123,1277509618,3.617254267179273e-06,570911,13606652166,0.0000 EOS,0.0000013606 DMD
yangnanjun22,559883177,1.5853029852689048e-06,250208,5963270676,0.0000 EOS,0.0000005963 DMD
ah22221111ah,96794971,2.7407388324746377e-07,43257,1030955449,0.0000 EOS,0.0000001030 DMD
hlec3qjo5cbo,7306660144,2.068872688887476e-05,3265301,77822649378,0.0003 EOS,0.0000077822 DMD
wuxiqi111123,125199714836,0.00035450159932975874,55950987,1333492090496,0.0055 EOS,0.0001333492 DMD
yonron555555,2007264,5.683545679070838e-09,897,21379207,0.0000 EOS,0.0000000021 DMD
eos111eos123,49445027604,0.00014000304543410958,22096680,526635011195,0.0022 EOS,0.0000526635 DMD
guytknjtgqge,59728215358,0.00016911977712775865,26692174,636160416688,0.0026 EOS,0.0000636160 DMD
sunlaoshieos,152827879666,0.0004327304405983728,68297845,1627757451435,0.0068 EOS,0.0001627757 DMD
keyaren22222,26360587708,7.463971075332952e-05,11780385,280764498988,0.0011 EOS,0.0000280764 DMD
ph1oqg4jk1di,214611368251,0.0006076697009972039,95908508,2285808417919,0.0095 EOS,0.0002285808 DMD
wishmaster11,1056019554296,0.0029901076165533497,471928685,11247579316835,0.0471 EOS,0.0011247579 DMD
wxinyx121314,9214823163,2.609166924304452e-05,4118048,98146340183,0.0004 EOS,0.0000098146 DMD
gu3tambqgqge,68748083978,0.0001946594347517621,30723098,732230311718,0.0030 EOS,0.0000732230 DMD
jianjiandeos,74189458,2.1006662474318645e-07,33154,790185948,0.0000 EOS,0.0000000790 DMD
codysincomas,41186460959,0.00011661900588051408,18405977,438673682254,0.0018 EOS,0.0000438673 DMD
eoskidultlab,103809635517,0.0002939358277678292,46391891,1105668076485,0.0046 EOS,0.0001105668 DMD
excellentapp,13076481188120,0.03702591096845782,5843799528,139276549141683,0.5843 EOS,0.0139276549 DMD
langchao1.tp,60899979511,0.000172437614287531,27215828,648640782414,0.0027 EOS,0.0000648640 DMD
qyl121212333,55237103474,0.0001564032438055191,24685123,588325945318,0.0024 EOS,0.0000588325 DMD
sunshan33333,5433014027,1.538351875861227e-05,2427980,57866595319,0.0002 EOS,0.0000057866 DMD
bizhuan11233,10046619485,2.844689127251853e-05,4489772,107005735891,0.0004 EOS,0.0000107005 DMD
cacithermini,33995326645,9.625738909370739e-05,15192303,362081489197,0.0015 EOS,0.0000362081 DMD
eoskekoukele,1180610801370,0.0033428863461860635,527607752,12574590666149,0.0527 EOS,0.0012574590 DMD
epgjb5mgyq4i,801762646286,0.0022701820109059874,358302826,8539509444396,0.0358 EOS,0.0008539509 DMD
ha3tinjyhege,51957560711,0.00014711725496699228,23219516,553395799186,0.0023 EOS,0.0000553395 DMD
hekey5134qih,112754426407,0.0003192629036348062,50389264,1200938324652,0.0050 EOS,0.0001200938 DMD
moondogs1431,4144008064,1.1733712718497372e-05,1851931,44137496507,0.0001 EOS,0.0000044137 DMD
timesonmysid,644207019288,0.0018240650063476535,287892179,6861397136470,0.0287 EOS,0.0006861397 DMD
2ugbcwn1t.tp,161745535,4.5798068244050156e-07,72283,1722738680,0.0000 EOS,0.0000001722 DMD
43xc15etk3do,58071496511,0.00016442879614852421,25951796,618514837530,0.0025 EOS,0.0000618514 DMD
wenquanijl12,6048326242,1.712576844816121e-05,2702960,64420236220,0.0002 EOS,0.0000064420 DMD
eoskingdom12,66039188922,0.00018698922854541098,29512509,703378088405,0.0029 EOS,0.0000703378 DMD
hehuanyangya,2207260174805,0.00624983262246426,986411082,23509350549442,0.0986 EOS,0.0023509350 DMD
ivanchen5555,589335250483,0.0016686962035919464,263370321,6276962341321,0.0263 EOS,0.0006276962 DMD
nguyenquyhoa,267223509,7.566403920575954e-07,119420,2846176096,0.0000 EOS,0.0000002846 DMD
praprab1a3r5,6984768973,1.9777295620208506e-05,3121450,74394212412,0.0003 EOS,0.0000074394 DMD
wangmingwang,181832084532,0.000514855523916282,81259647,1936678904097,0.0081 EOS,0.0001936678 DMD
abcdxyz54321,986762713972,0.0027940076438693535,440978226,10509930282204,0.0440 EOS,0.0010509930 DMD
enjhwbyayqxc,2427083378797,0.006872259578364549,1084648729,25850669810551,0.1084 EOS,0.0025850669 DMD
zhanglaoda15,51754233664,0.00014654153669604482,23128650,551230179166,0.0023 EOS,0.0000551230 DMD
jzs333333333,1779344364,5.038193766037376e-06,795178,18951653674,0.0000 EOS,0.0000018951 DMD
game215xxxxx,1934380273,5.477176217123915e-06,864462,20602928668,0.0000 EOS,0.0000020602 DMD
ha3tcmjzgyge,3436910414574,0.009731573592763892,1535934260,36606256328794,0.1535 EOS,0.0036606256 DMD
maojianhua11,7952032720871,0.022516092158548297,3553714825,84696460775002,0.3553 EOS,0.0084696460 DMD
tiramisu1111,38971262001,0.00011034669468177633,17416018,415079776364,0.0017 EOS,0.0000415079 DMD
uirbnrjyc2v2,150952459889,0.00042742021036955774,67459731,1607782506266,0.0067 EOS,0.0001607782 DMD
whowhatwhere,6352291911,1.7986443857390302e-05,2838800,67657750107,0.0002 EOS,0.0000067657 DMD
xjdi5xoxybay,40408083779,0.00011441503955716232,18058125,430383249530,0.0018 EOS,0.0000430383 DMD
zvpxvbjbkznd,38482654,1.0896320656419789e-07,17197,409875651,0.0000 EOS,0.0000000409 DMD
defiwallet11,139652764956,0.0003954252499103103,62409967,1487430364587,0.0062 EOS,0.0001487430 DMD
gu2damjshage,583094348025,0.0016510251577311784,260581300,6210490991316,0.0260 EOS,0.0006210490 DMD
chinaer1o.tp,7922469849,2.2432385215822604e-05,3540503,84381589005,0.0003 EOS,0.0000084381 DMD
kangsunghwab,2415036572648,0.006838149180811087,1079265085,25722360247415,0.1079 EOS,0.0025722360 DMD
longshao5555,2299250880549,0.006510303282101452,1027521167,24489136155739,0.1027 EOS,0.0024489136 DMD
lrhyccabcdef,38492869128,0.00010899213058545546,17202227,409984452360,0.0017 EOS,0.0000409984 DMD
lvbesteos333,516957,1.463757992777942e-09,231,5506067,0.0000 EOS,0.0000000005 DMD
shimrise5555,2960154368297,0.008381644153094501,1322874896,31528366034560,0.1322 EOS,0.0031528366 DMD
3nyb2u5udxni,23358504491,6.61393455317187e-05,10438772,248789552159,0.0010 EOS,0.0000248789 DMD
beiyongjin11,19138617884,5.419078356309686e-05,8552931,203843879395,0.0008 EOS,0.0000203843 DMD
oneaaaaaaeos,781143501082,0.002211799130711689,349088256,8319896587622,0.0349 EOS,0.0008319896 DMD
xiaoxigua123,484353971941,0.0013714428816369289,216454830,5158815189234,0.0216 EOS,0.0005158815 DMD
zztaoyong.tp,545608819,1.544885299437639e-06,243829,5811235637,0.0000 EOS,0.0000005811 DMD
gi4tonbqgmge,77655492460,0.0002198806627464803,34703765,827102402866,0.0034 EOS,0.0000827102 DMD
guan12335511,110288938067,0.00031228190083616757,49287452,1174678606690,0.0049 EOS,0.0001174678 DMD
initialch123,26529267100,7.511732457470524e-05,11855767,282561089622,0.0011 EOS,0.0000282561 DMD
kekekekeke44,72217205760,0.0002044822144729431,32273427,769179648730,0.0032 EOS,0.0000769179 DMD
nguyenduy123,303030643034,0.0008580278936113776,135422542,3227555000369,0.0135 EOS,0.0003227555 DMD
richrichrich,1390532008383,0.003937275907830207,621420256,14810444554043,0.0621 EOS,0.0014810444 DMD
33qmwwghf2xx,4131553135158,0.01169844672608029,1846365846,44004840062255,0.1846 EOS,0.0044004840 DMD
cassiecheng1,3475829945397,0.009841773811190828,1553327160,37020785120543,0.1553 EOS,0.0037020785 DMD
zhouyutin.m,26601789606,7.532267124341035e-05,11888177,283333520999,0.0011 EOS,0.0000283333 DMD
linshan1min2,311073143521,0.0008808001442429905,139016686,3313215026043,0.0139 EOS,0.0003313215 DMD
manjoorelahi,223457367,6.327170480163031e-07,99861,2380026438,0.0000 EOS,0.0000002380 DMD
manuinfinito,129720068317,0.00036730092990850196,57971105,1381638011763,0.0057 EOS,0.0001381638 DMD
wangsanshui2,7091750232,2.0080211864574472e-05,3169259,75533661195,0.0003 EOS,0.0000075533 DMD
yangyangdeqb,6720264221615,0.01902835336008332,3003245010,71576993584267,0.3003 EOS,0.0071576993 DMD
zhuyanrong12,157864099995,0.00044699044241663726,70548501,1681397828999,0.0070 EOS,0.0001681397 DMD
aimaodeyu111,214311562031,0.0006068208030215318,95774527,2282615205989,0.0095 EOS,0.0002282615 DMD
f34knrhfnrqe,368108030213,0.0010422937912244596,164505229,3920689015787,0.0164 EOS,0.0003920689 DMD
kakaxisai.tp,42710341324,0.00012093385617619848,19086990,454904409427,0.0019 EOS,0.0000454904 DMD
mouthgeneral,2008232909361,0.00568628913514444,897467014,21389527156791,0.0897 EOS,0.0021389527 DMD
comeonbaby23,44484386338,0.00012595704489168228,19879800,473799620150,0.0019 EOS,0.0000473799 DMD
eostuo.com,106667678796,0.0003020283455078763,47669133,1136108865522,0.0047 EOS,0.0001136108 DMD
oolongtea111,156233610407,0.00044237372929238085,69819845,1664031615569,0.0069 EOS,0.0001664031 DMD
zhouyong3333,4776160866344,0.013523646343707988,2134437102,50870505148914,0.2134 EOS,0.0050870505 DMD
a5wf2jdlqml1,1109089718947,0.0031403751971953425,495645417,11812825371078,0.0495 EOS,0.0011812825 DMD
angcheewei33,107788184896,0.0003052010460609812,48169881,1148043285849,0.0048 EOS,0.0001148043 DMD
mr.zjohn1.tp,60955004789,0.00017259341774986407,27240419,649226852223,0.0027 EOS,0.0000649226 DMD
penghong1122,210560949592,0.0005962009856374967,94098401,2242667734635,0.0094 EOS,0.0002242667 DMD
