owner,lptoken,lpratio,amount1,amount2,token1,token2
llllllllllil,35070665700,0.00487033259185301,236508220,278432043,0.0236 EOS,0.0278 DEOS
niurougan123,250298755,3.4759482315065705e-05,1687955,1987164,0.0001 EOS,0.0001 DEOS
yqovn4ovvc1o,1607343325,0.0002232149411992737,10839540,12760974,0.0010 EOS,0.0012 DEOS
yushow333333,721035329,0.00010013159980325545,4862490,5724423,0.0004 EOS,0.0005 DEOS
zhangqindan1,18742280361,0.0026027774798647436,126393477,148798185,0.0126 EOS,0.0148 DEOS
bihuidmykey1,72013560752,0.010000665370485178,485642311,571728038,0.0485 EOS,0.0571 DEOS
konglong1314,10838668988,0.0015051873630263848,73093403,86050056,0.0073 EOS,0.0086 DEOS
wuwulingfeng,5948904668,0.000826136137198756,40117996,47229376,0.0040 EOS,0.0047 DEOS
zhuwanghu.tp,616703024,8.5642766606552e-05,4158898,4896111,0.0004 EOS,0.0004 DEOS
joshuagaogrm,5308420901,0.0007371908918573513,35798726,42144466,0.0035 EOS,0.0042 DEOS
ge3dknbsg4ge,3510497809,0.0004875097621201209,23673961,27870445,0.0023 EOS,0.0027 DEOS
gezdqnbthage,18135992182,0.002518581043347175,122304814,143984759,0.0122 EOS,0.0143 DEOS
gu3tanjugege,541111942,7.514528379663678e-05,3649130,4295980,0.0003 EOS,0.0004 DEOS
haydqmjrgyge,1591918972,0.0002210729308431901,10735522,12638518,0.0010 EOS,0.0012 DEOS
kangsunghwab,21726338578,0.0030171795364028913,146517255,172489136,0.0146 EOS,0.0172 DEOS
ryin52rita52,10092395054,0.001401550828313827,68060709,80125259,0.0068 EOS,0.0080 DEOS
wangsanshui2,321507599,4.4648395081308885e-05,2168170,2552504,0.0002 EOS,0.0002 DEOS
g4ztgobrgmge,13686091937,0.0019006146101146803,92295746,108656236,0.0092 EOS,0.0108 DEOS
wowogege1111,10806149725,0.0015006713487651572,72874101,85791880,0.0072 EOS,0.0085 DEOS
ge2tembsgmge,1442015141,0.00020025548985110406,9724606,11448406,0.0009 EOS,0.0011 DEOS
gmztenzvg4ge,897027103,0.0001245719249496991,6049337,7121652,0.0006 EOS,0.0007 DEOS
guytknjtgqge,1737156491,0.00024124235187432755,11714969,13791584,0.0011 EOS,0.0013 DEOS
whosurdaddy3,2476746034,0.00034395061201056363,16702585,19663312,0.0016 EOS,0.0019 DEOS
xyz.liuin.tp,3128754986,0.0004344963825490888,21099578,24839723,0.0021 EOS,0.0024 DEOS
cheesekon233,29654009,4.11811078087983e-06,199979,235428,0.0000 EOS,0.0000 DEOS
gezdqojug4ge,67071249231,0.009314316811101633,452312538,532490177,0.0452 EOS,0.0532 DEOS
iamveryhappy,64477413518,0.008954105724177892,434820328,511897270,0.0434 EOS,0.0511 DEOS
mykeyxhyzdai,11216129792,0.0015576060901641546,75638909,89046782,0.0075 EOS,0.0089 DEOS
zhaohero2345,2382721371,0.00033089322141056443,16068505,18916834,0.0016 EOS,0.0018 DEOS
asdjkl123123,17317224582,0.002404877170100387,116783240,137484422,0.0116 EOS,0.0137 DEOS
bihumykeyzty,132603198,1.841486792773762e-05,894244,1052759,0.0000 EOS,0.0001 DEOS
cheungboneos,1987300952,0.0002759804070769639,13401884,15777523,0.0013 EOS,0.0015 DEOS
feixue123123,691471445,9.602600485907503e-05,4663118,5489710,0.0004 EOS,0.0005 DEOS
gezdcobzgqge,10985771101,0.0015256157239078934,74085425,87217925,0.0074 EOS,0.0087 DEOS
gm3dmnrtg4ge,1418715728,0.00019701985436372453,9567481,11263428,0.0009 EOS,0.0011 DEOS
prae2srpywxr,14623748832,0.00203082887450186,98619080,116100455,0.0098 EOS,0.0116 DEOS
bendanzhuwb1,36921508750,0.005127362820646746,248989865,293126205,0.0248 EOS,0.0293 DEOS
hangzhang412,7174425139,0.0009963265847640086,48382615,56958994,0.0048 EOS,0.0056 DEOS
maxocoin.net,14381066,1.997127030451241e-06,96982,114173,0.0000 EOS,0.0000 DEOS
ozrvinzilofl,28775569277,0.0039961201220910176,194055589,228454191,0.0194 EOS,0.0228 DEOS
gu4dmmrqguge,1083983845,0.00015053497685233962,7310129,8605934,0.0007 EOS,0.0008 DEOS
hehuanyangya,720516384,0.00010005953288646239,4858990,5720303,0.0004 EOS,0.0005 DEOS
hezdenrsgqge,55546831375,0.007713898148783239,374594608,440995843,0.0374 EOS,0.0440 DEOS
mykeyczy1111,306837412,4.261111724672594e-05,2069238,2436034,0.0002 EOS,0.0002 DEOS
opensesame12,954363186,0.0001325343000044757,6435998,7576853,0.0006 EOS,0.0007 DEOS
shimrise5555,16492750926,0.002290380885590424,111223186,130938784,0.0111 EOS,0.0130 DEOS
thomasmunger,85801884,1.1915477044611426e-05,578627,681195,0.0000 EOS,0.0000 DEOS
gointothepre,269847228,3.7474217358514245e-05,1819785,2142363,0.0001 EOS,0.0002 DEOS
heytamjxgige,10974727456,0.0015240820711213607,74010949,87130247,0.0074 EOS,0.0087 DEOS
iversonismvp,730074506,0.00010138688816085935,4923448,5796187,0.0004 EOS,0.0005 DEOS
richrichrich,1735940164,0.00024107343814223233,11706767,13781927,0.0011 EOS,0.0013 DEOS
blocklife223,5768080031,0.0008010246628251433,38898558,45793778,0.0038 EOS,0.0045 DEOS
gracezhou213,2456730353,0.0003411709948696654,16567604,19504404,0.0016 EOS,0.0019 DEOS
ha3tggenesis,37738829303,0.005240865739619488,254501681,299615053,0.0254 EOS,0.0299 DEOS
huobidepsoit,573449513,7.963606613107821e-05,3867207,4552714,0.0003 EOS,0.0004 DEOS
imrealwjdadi,4326000000,0.0006007601615716157,29173514,34344857,0.0029 EOS,0.0034 DEOS
tanduoroueos,1889455484,0.00026239241374253705,12742038,15000711,0.0012 EOS,0.0015 DEOS
wenyouqiyuan,7870536940,0.0010929970050230628,53077027,62485545,0.0053 EOS,0.0062 DEOS
x2313xtnuwkk,640578939,8.895846206495934e-05,4319911,5085666,0.0004 EOS,0.0005 DEOS
ge2tanzrgige,2877888083,0.00039965800039947,19407792,22848048,0.0019 EOS,0.0022 DEOS
eoslaomaocoi,50824648364,0.007058119270221265,342749329,403505620,0.0342 EOS,0.0403 DEOS
geytknzxguge,79532375867,0.01104481807120513,536347410,631421204,0.0536 EOS,0.0631 DEOS
gu4domjzhage,18299785357,0.0025413273249646805,123409396,145285141,0.0123 EOS,0.0145 DEOS
taojunde1111,9488383793,0.0013176705918946324,63987401,75329910,0.0063 EOS,0.0075 DEOS
tmdflehd1234,51818270,7.196105468692003e-06,349450,411394,0.0000 EOS,0.0000 DEOS
uyhjhbnkmlpp,24627438535,0.0034200610155759674,166081582,195521468,0.0166 EOS,0.0195 DEOS
wanghaoyu555,738064628,0.00010249649217928211,4977332,5859621,0.0004 EOS,0.0005 DEOS
aeos2themoon,11511689322,0.0015986510256696632,77632092,91393280,0.0077 EOS,0.0091 DEOS
wyl111111wei,73503787,1.0207616031956917e-05,495692,583559,0.0000 EOS,0.0000 DEOS
wuqing555555,7367407278,0.0010231263954450249,49684040,58491112,0.0049 EOS,0.0058 DEOS
gu4tmmzvhage,3597624891,0.0004996092720275605,24261525,28562162,0.0024 EOS,0.0028 DEOS
ha3tcmjzgyge,396235312340,0.05502598018071152,2672116623,3145780260,0.2672 EOS,0.3145 DEOS
lovexixichen,3319563947,0.000460994399710363,22386349,26354588,0.0022 EOS,0.0026 DEOS
timesonmysid,57157280663,0.007937544421196964,385455094,453781477,0.0385 EOS,0.0453 DEOS
wangpengjie1,7192116316,0.0009987833934447558,48501920,57099447,0.0048 EOS,0.0057 DEOS
geytomrsgmge,14131600,1.962483194467278e-06,95300,112193,0.0000 EOS,0.0000 DEOS
huimouyixiao,11278220149,0.0015662287006364983,76057631,89539728,0.0076 EOS,0.0089 DEOS
xiaojleos321,78214818304,0.010861846250949053,527462115,620960888,0.0527 EOS,0.0620 DEOS
eosfund23333,12597875822,0.0017494918895709364,84957075,100016701,0.0084 EOS,0.0100 DEOS
liuairuxunia,709541147,9.853538005395966e-05,4784976,5633169,0.0004 EOS,0.0005 DEOS
vivifyingleo,4681238142,0.000650092783759392,31569155,37165154,0.0031 EOS,0.0037 DEOS
eos24token32,1008802291,0.00014009436600438652,6803122,8009054,0.0006 EOS,0.0008 DEOS
jiangming111,11263013538,0.0015641169285418805,75955082,89419000,0.0075 EOS,0.0089 DEOS
liyuxuan1135,361507958,5.020332391528083e-05,2437923,2870073,0.0002 EOS,0.0002 DEOS
ouyanghl2133,4634122234,0.0006435497045863284,31251417,36791093,0.0031 EOS,0.0036 DEOS
suchen111111,1848044128,0.0002566415369691992,12462769,14671940,0.0012 EOS,0.0014 DEOS
tangmingbank,14787805893,0.0020536118024892212,99725442,117402933,0.0099 EOS,0.0117 DEOS
yufeishanren,1094417436,0.00015198391023535677,7380490,8688768,0.0007 EOS,0.0008 DEOS
zvpxvbjbkznd,3768667,5.233622274224725e-07,25414,29920,0.0000 EOS,0.0000 DEOS
2awmtshfknxo,790202150,0.00010973693280356868,5328935,6273550,0.0005 EOS,0.0006 DEOS
gu4dcnruguge,109956476315,0.015269872971993743,741520301,872963367,0.0741 EOS,0.0872 DEOS
jcdrgijgddsf,18609143385,0.0025842884851322153,125495633,147741188,0.0125 EOS,0.0147 DEOS
swxxrxgksae2,88945782149,0.012352076388106096,599829181,706155855,0.0599 EOS,0.0706 DEOS
we.bank,3006458966,0.00041751289278145926,20274843,23868794,0.0020 EOS,0.0023 DEOS
eoseoseosguo,36025788099,0.005002972325265842,242949339,286014924,0.0242 EOS,0.0286 DEOS
eoswanglawhu,13119243900,0.0018218953039901603,88473057,104155932,0.0088 EOS,0.0104 DEOS
gyztamrzhege,19418687953,0.0026967115377145323,130955008,154168301,0.0130 EOS,0.0154 DEOS
nanamei12345,14799100358,0.002055180287144391,99801609,117492601,0.0099 EOS,0.0117 DEOS
tietou111.tp,5611751369,0.0007793149928664298,37844315,44552658,0.0037 EOS,0.0044 DEOS
wangjunhewcy,2988759137,0.00041505488258038897,20155480,23728272,0.0020 EOS,0.0023 DEOS
wenquanijl12,1009342245,0.00014016935048249127,6806763,8013341,0.0006 EOS,0.0008 DEOS
chen52jiajin,2223468828,0.0003087775063242559,14994544,17652501,0.0014 EOS,0.0017 DEOS
go12xytiussn,52464650105,0.00728586955013363,353809111,416525876,0.0353 EOS,0.0416 DEOS
mc2haqagwsws,536229330,7.446722582760963e-05,3616202,4257216,0.0003 EOS,0.0004 DEOS
vipleipeijun,20163809008,0.0028001879698440315,135979928,160083946,0.0135 EOS,0.0160 DEOS
wocaeos12345,3203141998,0.00044482665378069993,21601227,25430294,0.0021 EOS,0.0025 DEOS
yr5fpagrggk5,12262158034,0.0017028700974855585,82693074,97351380,0.0082 EOS,0.0097 DEOS
zwmdeeos1.tp,13806287684,0.0019173064308238667,93106317,109610491,0.0093 EOS,0.0109 DEOS
fortunately1,237404265546,0.032968799104763226,1600997853,1884793276,0.1600 EOS,0.1884 DEOS
eoseoseosxxx,8492710191,0.0011793994328539222,57272815,67425086,0.0057 EOS,0.0067 DEOS
jasongu12345,935914238,0.00012997225816875995,6311582,7430384,0.0006 EOS,0.0007 DEOS
nanjinshitou,7180439,9.971617415152868e-07,48423,57006,0.0000 EOS,0.0000 DEOS
alphawallet1,2033435579,0.00028238721382004434,13713005,16143794,0.0013 EOS,0.0016 DEOS
zeroice12345,1471659777,0.00020437229898496716,9924523,11683759,0.0009 EOS,0.0011 DEOS
loveyoubabby,3602687032,0.0005003122615432928,24295663,28602351,0.0024 EOS,0.0028 DEOS
geztgnrtgmge,59397728425,0.008248679825610252,400564141,471568776,0.0400 EOS,0.0471 DEOS
gy3tknbwgene,2013505792,0.0002796195249485215,13578603,15985568,0.0013 EOS,0.0015 DEOS
leidianxiali,95666985246,0.01328546313302273,645155375,759516641,0.0645 EOS,0.0759 DEOS
seraphim2eos,800338840,0.00011114463495849272,5397294,6354027,0.0005 EOS,0.0006 DEOS
shoshoona111,17889648833,0.002484370856073173,120643533,142028997,0.0120 EOS,0.0142 DEOS
vioceinworld,109283939051,0.015176476394235174,736984870,867623978,0.0736 EOS,0.0867 DEOS
eosbigamevip,80939977678,0.011240294513970931,545839941,642596397,0.0545 EOS,0.0642 DEOS
dinosaur.x,35532785603,0.004934508095226042,239624647,282100893,0.0239 EOS,0.0282 DEOS
dtest2111111,3604279,5.005333412827512e-07,24306,28614,0.0000 EOS,0.0000 DEOS
gu3tanrthege,34523584599,0.004794358359160098,232818836,274088673,0.0232 EOS,0.0274 DEOS
jackmeicash1,39202995174,0.005444197345081718,264375667,311239318,0.0264 EOS,0.0311 DEOS
welienliusun,17432998436,0.002420954913797754,117563991,138403571,0.0117 EOS,0.0138 DEOS
yjm133133.tp,795832590,0.00011051884312352228,5366905,6318251,0.0005 EOS,0.0006 DEOS
4noeatbfx.tp,2233400603,0.0003101567515285307,15061522,17731351,0.0015 EOS,0.0017 DEOS
eosotcotc111,5140076053,0.0007138125104231791,34663449,40807947,0.0034 EOS,0.0040 DEOS
initialch123,721920717,0.00010025455538299044,4868461,5731452,0.0004 EOS,0.0005 DEOS
sm5kiiy2jddy,39721332,5.516179803550575e-06,267871,315354,0.0000 EOS,0.0000 DEOS
wglzyszaq555,17870385155,0.0024816956710736944,120513623,141876059,0.0120 EOS,0.0141 DEOS
xiaohangzhou,2894266319,0.00040193247837118015,19518243,22978077,0.0019 EOS,0.0022 DEOS
yzwvir111111,72079141470,0.010009772694281218,486084571,572248695,0.0486 EOS,0.0572 DEOS
eoskstop1111,8987986,1.2481793623586268e-06,60612,71357,0.0000 EOS,0.0000 DEOS
hejwxjmoarwj,122142374,1.6962152644239647e-05,823699,969709,0.0000 EOS,0.0000 DEOS
shangyong.tp,5709843419,0.0007929372295300662,38505824,45331428,0.0038 EOS,0.0045 DEOS
haytqmrwhege,3719334738,0.000516511358793297,25082308,29528437,0.0025 EOS,0.0029 DEOS
hejjooneosvc,1313160905,0.00018236124767853192,8855644,10425410,0.0008 EOS,0.0010 DEOS
jamiedornan4,145849648,2.0254428593999832e-05,983575,1157925,0.0000 EOS,0.0001 DEOS
heixiongmao1,53531421517,0.00743401420242977,361003163,424995157,0.0361 EOS,0.0424 DEOS
gyzdenbvgage,275646336266,0.03827955097359826,1858893274,2188403649,0.1858 EOS,0.2188 DEOS
hekey5134qih,6781369309,0.000941742145573656,45731940,53838456,0.0045 EOS,0.0053 DEOS
hzwzjyjy4321,9352903567,0.0012988561854079196,63073755,74254309,0.0063 EOS,0.0074 DEOS
jianghesiwen,30566692618,0.004244856956980951,206134498,242674227,0.0206 EOS,0.0242 DEOS
rdckwstw2xid,318657486,4.425259426152678e-05,2148950,2529876,0.0002 EOS,0.0002 DEOS
yimingyichen,52854287180,0.007339979220066893,356436730,419619272,0.0356 EOS,0.0419 DEOS
yuanxiaojian,9813531,1.3628244265252102e-06,66180,77911,0.0000 EOS,0.0000 DEOS
bh112233key1,15032129,2.0875414347677694e-06,101373,119342,0.0000 EOS,0.0000 DEOS
basker333333,49497414260,0.006873803649610447,333798779,392968480,0.0333 EOS,0.0392 DEOS
eeeooosss511,11174719157,0.0015518553135175101,75359645,88718016,0.0075 EOS,0.0088 DEOS
eosforeveryr,6691890121,0.0009293159940618259,45128513,53128066,0.0045 EOS,0.0053 DEOS
jiaxueyifang,35998201918,0.004999141377842193,242763304,285795913,0.0242 EOS,0.0285 DEOS
kutcher22222,102409398,1.4221795304884859e-05,690624,813045,0.0000 EOS,0.0000 DEOS
lijie5544321,718837,9.982631351448348e-08,4847,5706,0.0000 EOS,0.0000 DEOS
mhchm5fen.tp,8291585799,0.0011514688914221346,55916480,65828325,0.0055 EOS,0.0065 DEOS
5qnghpomnozj,39550721049,0.005492486723918433,266720647,313999973,0.0266 EOS,0.0313 DEOS
onlyforgames,5408979492,0.0007511556619397771,36476870,42942818,0.0036 EOS,0.0042 DEOS
gu2domjsguge,43290282,6.011806936847158e-06,291939,343688,0.0000 EOS,0.0000 DEOS
hellokafeier,6318862584,0.0008775129234657136,42612905,50166536,0.0042 EOS,0.0050 DEOS
jablanjablan,3608905657,0.000501175854275552,24337600,28651722,0.0024 EOS,0.0028 DEOS
kingandsword,2514842953,0.0003492412063734441,16959502,19965770,0.0016 EOS,0.0019 DEOS
maktalkmykey,1857676688,0.000257979229595632,12527729,14748414,0.0012 EOS,0.0014 DEOS
subin1234eos,15424054506,0.0021419689036324473,104016151,122454220,0.0104 EOS,0.0122 DEOS
tothemoonmyk,69265443296,0.00961902887328584,467109661,549910261,0.0467 EOS,0.0549 DEOS
ayilionervin,5023263959,0.0006975905842870351,33875696,39880556,0.0033 EOS,0.0039 DEOS
wumaobing521,1438687726,0.0001997934051601619,9702167,11421989,0.0009 EOS,0.0011 DEOS
bangbanga.tp,43177085,5.996087045952701e-06,291175,342790,0.0000 EOS,0.0000 DEOS
eosnanning12,14376269187,0.0019964608875587516,96950137,114135672,0.0096 EOS,0.0114 DEOS
