owner,lptoken,lpratio,amount1,amount2,token1,token2
geytknzxguge,103456195933,0.11734789918547765,0,318146466049,0.0000 EOS,31.8146 DBG
ildragon2345,1287571012,0.0014604611347605544,0,3959513140,0.0000 EOS,0.3959 DBG
li1122334455,143939110967,0.16326670558756737,0,442638732919,0.0000 EOS,44.2638 DBG
4u11nxnaxiwz,72185895824,0.08187874248975885,0,221984652034,0.0000 EOS,22.1984 DBG
devilliuzhid,841650,9.546635506820657e-07,0,2588225,0.0000 EOS,0.0002 DBG
eosairuqixue,411044665,0.00046623817427412844,0,1264036497,0.0000 EOS,0.1264 DBG
g44domjwhege,116403012446,0.1320331648212286,0,357960262440,0.0000 EOS,35.7960 DBG
wukuanwudaoo,11673985055,0.013241523226062698,0,35899610037,0.0000 EOS,3.5899 DBG
zhw12345key1,43571044,4.942159754287948e-05,0,133988820,0.0000 EOS,0.0133 DBG
aiyuyuan1314,1436900899,0.001629842469218312,0,4418729482,0.0000 EOS,0.4418 DBG
angcheewei33,1689499612,0.0019163591736088544,0,5195516093,0.0000 EOS,0.5195 DBG
gezdcobzgqge,657077603,0.0007453074764494039,0,2020632166,0.0000 EOS,0.2020 DBG
tpaccount111,1509620726,0.0017123268371251681,0,4642356068,0.0000 EOS,0.4642 DBG
eoskekoukele,2538759033,0.002879653909309033,0,7807142020,0.0000 EOS,0.7807 DBG
moonlight2go,1808198688,0.002050996708637477,0,5560537165,0.0000 EOS,0.5560 DBG
peiyonglu123,20105301534,0.022804964712151158,0,61827429224,0.0000 EOS,6.1827 DBG
ha3tcmjzgyge,17585578452,0.019946902828710682,0,54078826188,0.0000 EOS,5.4078 DBG
mingyuan5.tp,101496293,0.00011512482796464955,0,312119410,0.0000 EOS,0.0312 DBG
comefromhere,283019383,0.00032102214588799083,0,870335659,0.0000 EOS,0.0870 DBG
dividendonly,2517972450,0.0028560761832550586,0,7743219527,0.0000 EOS,0.7743 DBG
geydmnrzgene,139648741448,0.15840024161947297,0,429445072663,0.0000 EOS,42.9445 DBG
gu4domjzhage,131089612,0.00014869182492657795,0,403124205,0.0000 EOS,0.0403 DBG
ez2eosfinder,37144744523,0.04213239909167159,0,114226790340,0.0000 EOS,11.4226 DBG
focusandview,432987838,0.0004911277928203304,0,1331515713,0.0000 EOS,0.1331 DBG
guytknjtgqge,73067347,8.28785515664927e-05,0,224695273,0.0000 EOS,0.0224 DBG
yywymsdhs515,52681317,5.9755163241047314e-05,0,162004553,0.0000 EOS,0.0162 DBG
hezdmojthege,41769370,4.737800163245168e-05,0,128448347,0.0000 EOS,0.0128 DBG
langchao1.tp,23940870,2.7155558677143403e-05,0,73622494,0.0000 EOS,0.0073 DBG
tumaoran1234,221079011,0.0002507646570694938,0,679857841,0.0000 EOS,0.0679 DBG
dtest2111112,14090669,1.5982710270332933e-05,0,43331349,0.0000 EOS,0.0043 DBG
eosvictory12,23663578,2.684103296539181e-05,0,72769771,0.0000 EOS,0.0072 DBG
eosxhmxhm321,70059851,7.946722047872212e-05,0,215446680,0.0000 EOS,0.0215 DBG
geytgojrgyge,23587428766,0.026754658702797904,0,72535598640,0.0000 EOS,7.2535 DBG
hedongyufund,15502623574,0.017584256717213018,0,47673364172,0.0000 EOS,4.7673 DBG
heydenjugmge,35039876518,0.03974489744208996,0,107753941506,0.0000 EOS,10.7753 DBG
icenine22.tp,118652921,0.0001345851825113273,0,364879137,0.0000 EOS,0.0364 DBG
oorwullie313,24093634,2.7328835244191935e-05,0,74092271,0.0000 EOS,0.0074 DBG
4mxdyvoxg4b2,324863325,0.0003684847327640728,0,999013329,0.0000 EOS,0.0999 DBG
dtest2111111,239540830,0.0002717054586836917,0,736631265,0.0000 EOS,0.0736 DBG
gm3dmnrtg4ge,126159210010,0.14309938736932337,0,387962329973,0.0000 EOS,38.7962 DBG
gyydqnrzgage,155970053,0.00017691311661266557,0,479636050,0.0000 EOS,0.0479 DBG
tossncoin123,2420597165,0.0027456257165209314,0,7443772959,0.0000 EOS,0.7443 DBG
vc.eos,178656412,0.0002026457133393192,0,549400696,0.0000 EOS,0.0549 DBG
zudfather123,355415763,0.00040313963556579997,0,1092967588,0.0000 EOS,0.1092 DBG
