owner,lptoken,lpratio,amount1,amount2,token1,token2
eoseosdalian,23583833574,0.0002853715062628462,2563594001669,618330423,256.3594 KEY,0.0618 EOS
mykeyisangel,23574342330,0.00028525665934501626,2562562290853,618081578,256.2562 KEY,0.0618 EOS
wenquanijl12,6891543682,8.338975912621241e-05,749119942268,180685260,74.9119 KEY,0.0180 EOS
wumaobing521,463945475,5.613880313781664e-06,50431488717,12163908,5.0431 KEY,0.0012 EOS
zxc1dai12345,27834205,3.3680228371504893e-07,3025615015,729768,0.3025 KEY,0.0000 EOS
cinimodbbb2u,2847950,3.446105480311989e-08,309575943,74668,0.0309 KEY,0.0000 EOS
eoscatsister,11796009904,0.0001427352810828452,1282241928083,309272526,128.2241 KEY,0.0309 EOS
g44dsmzygege,33340690227,0.00040343241738320223,3624177265722,874139610,362.4177 KEY,0.0874 EOS
mykey4444444,18654639206,0.00022572676627412522,2027784033573,489094825,202.7784 KEY,0.0489 EOS
yunruzeng123,108475171,1.312582318021314e-06,11791395017,2844045,1.1791 KEY,0.0002 EOS
linkboy12345,331118418687,0.004006632831578891,35993011455281,8681395727,3599.3011 KEY,0.8681 EOS
meng11222333,38447689826,0.00046522865434686037,4179314898348,1008036978,417.9314 KEY,0.1008 EOS
mysteorrrrrr,56602826,6.849112831325899e-07,6152802289,1484035,0.6152 KEY,0.0001 EOS
jiaxueyifang,17966643363,0.00021740180886618558,1952997972573,471056673,195.2997 KEY,0.0471 EOS
tlsodo123123,76533320007,0.0009260762776825221,8319273432888,2006581331,831.9273 KEY,0.2006 EOS
hongyan12333,44820699554,0.0005423439960829949,4872069511801,1175127107,487.2069 KEY,0.1175 EOS
chaojie12345,338506984431,0.004096036707707489,36796158355162,8875112112,3679.6158 KEY,0.8875 EOS
ge3dknbsg4ge,22182352827,0.00026841316611365664,2411251184918,581585838,241.1251 KEY,0.0581 EOS
hanshuxia123,38934375641,0.0004711176996400067,4232218292197,1020797102,423.2218 KEY,0.1020 EOS
intermilan32,500711748845,0.0060587633271347975,54428031468125,13127861791,5442.8031 KEY,1.3127 EOS
llslove21235,1753562125,2.12186311172248e-05,190614529698,45975596,19.0614 KEY,0.0045 EOS
yangsbovip12,13224066525,0.00016001519733075659,1437473577601,346713888,143.7473 KEY,0.0346 EOS
hexoctmining,310000439,3.7510989017961073e-06,33697459042,8127716,3.3697 KEY,0.0008 EOS
maktalkmykey,2808543276350,0.033984221549967955,305292380650908,73635515948,30529.2380 KEY,7.3635 EOS
yangnanjun22,1201376497573,0.014537018319157071,130591219330887,31498171665,13059.1219 KEY,3.1498 EOS
15zso15zsoso,3803238945,4.602033944170539e-05,413417119643,99714846,41.3417 KEY,0.0099 EOS
asdfgh123445,5374411868,6.503200615098086e-05,584205701082,140908489,58.4205 KEY,0.0140 EOS
diyiliuliang,888233492832,0.010747893423146526,96552159222188,23288062561,9655.2159 KEY,2.3288 EOS
tongweitoeos,1167027635067,0.014121386712828275,126857452400745,30597599388,12685.7452 KEY,3.0597 EOS
zws112233445,20035349159,0.0002424337735451609,2177869037457,525294833,217.7869 KEY,0.0525 EOS
xiaoshaoguia,13694560,1.6570831042139556e-07,1488616842,359049,0.1488 KEY,0.0000 EOS
andy44444444,773157914928,0.00935544418890771,84043291216156,20270964828,8404.3291 KEY,2.0270 EOS
awayfromduck,9217597102,0.0001115357077494693,1001965035343,241670663,100.1965 KEY,0.0241 EOS
fortunately1,1377981882949,0.01667399679980752,149788459049863,36128482609,14978.8459 KEY,3.6128 EOS
ntacpakxw2u2,11607623419,0.00014045574774000137,1261764067203,304333334,126.1764 KEY,0.0304 EOS
qyxeosqyxeos,2063462679544,0.024968521386947946,224301131168963,54100693526,22430.1131 KEY,5.4100 EOS
gu3dsmjzgige,40612476450,0.0004914232260516743,4414630076721,1064794223,441.4630 KEY,0.1064 EOS
firstpoolyfi,29265697806813,0.35412377884869056,3181220182750211,767299822563,318122.0182 KEY,76.7299 EOS
wxafffffffff,2287180398,2.7675573321195794e-05,248619544004,59966214,24.8619 KEY,0.0059 EOS
cn5zdfx3mlxi,16552009294,0.00020028430954977571,1799225372267,433967229,179.9225 KEY,0.0433 EOS
dcjhotmykey2,24820804967,0.00030033923356285655,2698054433362,650761836,269.8054 KEY,0.0650 EOS
fhs4skg1ld1y,803841458,9.726724323516142e-06,87378633060,21075438,8.7378 KEY,0.0021 EOS
prazhengaoao,1972040987,2.386229130673138e-05,214363471886,51703762,21.4363 KEY,0.0051 EOS
