owner,lptoken,lpratio,amount1,amount2,token1,token2
opensesame12,954363186,0.00030857148849552224,8273418,8805395,0.0008 EOS,0.0008 DEOS
oyxmeos12345,3587354246,0.0011598888721687888,31098940,33098588,0.0031 EOS,0.0033 DEOS
gu3tanjugege,541111942,0.00017495615907552693,4690924,4992548,0.0004 EOS,0.0004 DEOS
richrichtang,7494161962,0.0024230657107941543,64967237,69144603,0.0064 EOS,0.0069 DEOS
wyl111111wei,73503787,2.3765766845754902e-05,637207,678179,0.0000 EOS,0.0000 DEOS
geytomrsgmge,14131600,4.569129353259988e-06,122507,130384,0.0000 EOS,0.0000 DEOS
mayunbb12345,8346268423,0.002698574828166397,72354188,77006531,0.0072 EOS,0.0077 DEOS
talicezhu521,9007241026,0.0029122851880738357,78084190,83104970,0.0078 EOS,0.0083 DEOS
thomasmunger,85801884,2.774207497731386e-05,743820,791647,0.0000 EOS,0.0000 DEOS
zwmdeeos1.tp,10014824492,0.0032380642357655366,86818978,92401401,0.0086 EOS,0.0092 DEOS
myaleonyuan1,33447264263,0.01081440721010481,289955886,308599924,0.0289 EOS,0.0308 DEOS
seraphim2eos,220897960,7.142229847372208e-05,1914974,2038106,0.0001 EOS,0.0002 DEOS
zhouyong3333,123337461961,0.03987834483020977,1069218181,1137968448,0.1069 EOS,0.1137 DEOS
bryanchoesen,706092604,0.00022829887932408088,6121149,6514736,0.0006 EOS,0.0006 DEOS
cacithermini,23678756829,0.007655983956246237,205272241,218471158,0.0205 EOS,0.0218 DEOS
jablanjablan,3608905657,0.0011668570275513547,31285770,33297432,0.0031 EOS,0.0033 DEOS
nanjinshitou,7180439,2.3216305729140933e-06,62247,66250,0.0000 EOS,0.0000 DEOS
q4upu2ducybm,849123863,0.00027454476258787495,7361094,7834409,0.0007 EOS,0.0007 DEOS
heydenjugmge,3611928810,0.00116783449486657,31311978,33325325,0.0031 EOS,0.0033 DEOS
hqrfbv2bwmxn,24542645330,0.00793530252653289,212761331,226441792,0.0212 EOS,0.0226 DEOS
tencentqq135,3696969003,0.0011953302944959958,32049195,34109945,0.0032 EOS,0.0034 DEOS
gyztgmzvgige,98611211594,0.031883677818129376,854865169,909832630,0.0854 EOS,0.0909 DEOS
hellokafeier,6327638758,0.002045897137337837,54854594,58381720,0.0054 EOS,0.0058 DEOS
joshuagaogrm,5308420901,0.0017163563756558307,46018947,48977945,0.0046 EOS,0.0048 DEOS
xiaomaogyeos,14094998435,0.004557295075116201,122190195,130046972,0.0122 EOS,0.0130 DEOS
ayilionervin,5023263959,0.0016241574063970024,43546908,46346955,0.0043 EOS,0.0046 DEOS
caikui223355,726850915,0.00023501060397763742,6301104,6706262,0.0006 EOS,0.0006 DEOS
eosbigamevip,80939977678,0.026170088868971528,701672422,746789655,0.0701 EOS,0.0746 DEOS
