owner,lptoken,lpratio,amount1,amount2,token1,token2
ayrzymhdcndi,170220000,1.5207865498245337e-05,2532520,31037837523,0.0002 EOS,0.00031037 DOP
penghong1122,155995590,1.3937022388905095e-05,2320890,28444165061,0.0002 EOS,0.00028444 DOP
sailor225225,248287680,2.2182620387212894e-05,3694005,45272662853,0.0003 EOS,0.00045272 DOP
sdiven555555,69089174730,0.006172593565260314,1027903488,12597688755027,0.1027 EOS,0.12597688 DOP
sharerb53214,47426580,4.237205085664272e-06,705609,8647741066,0.0000 EOS,0.00008647 DOP
yudeyin12345,18596100,1.661420441733757e-06,276671,3390804431,0.0000 EOS,0.00003390 DOP
gu4tqobrg4ge,21983470470,0.001964056292400471,327068402,4008456025400,0.0327 EOS,0.04008456 DOP
mahendratoma,22436490,2.0045301502333833e-06,333808,4091059400,0.0000 EOS,0.00004091 DOP
qisvbl4ro.tp,6123016560,0.0005470450727764589,91097774,1116468059811,0.0091 EOS,0.01116468 DOP
shequnjingji,545611530,4.874625051422777e-05,8117566,99486558682,0.0008 EOS,0.00099486 DOP
wenquanijl12,2815762590,0.00025156702352080207,41892701,513424872355,0.0041 EOS,0.00513424 DOP
yangchao1313,6872757210,0.0006140287113839494,102252359,1253175429563,0.0102 EOS,0.01253175 DOP
brianyouaret,601530270,5.37421656637481e-05,8949521,109682756347,0.0008 EOS,0.00109682 DOP
dinosaur.x,124929847320,0.011161533984014132,1858696769,22779651644428,0.1858 EOS,0.22779651 DOP
g43tcnjqgqge,1960430490,0.0001751495900045776,29167135,357464005546,0.0029 EOS,0.00357464 DOP
tx12345txgly,1693440,1.5129601544676642e-07,25194,308781080,0.0000 EOS,0.00000308 DOP
eossalmon.tp,66631530,5.953021655400652e-06,991338,12149562930,0.0000 EOS,0.00012149 DOP
ethanforever,100495021820,0.008978467718727472,1495157293,18324216655728,0.1495 EOS,0.18324216 DOP
longshao5555,4680274620,0.00041814702688174895,69632769,853399149450,0.0069 EOS,0.00853399 DOP
quanchang111,621253110,5.55042517756234e-05,9242956,113279010039,0.0009 EOS,0.00113279 DOP
iknownothing,3904123650,0.0003488038265639681,58085254,711876133939,0.0058 EOS,0.00711876 DOP
maxocoin.net,359465370,3.211550345574547e-05,5348098,65544752374,0.0005 EOS,0.00065544 DOP
tabuzah13.m,9727620510,0.0008690890866763759,144726798,1773729907628,0.0144 EOS,0.01773729 DOP
xieguoliang1,99829710,8.919027155497811e-06,1485258,18202904000,0.0001 EOS,0.00018202 DOP
gu2tmnzsgqge,419995200,3.752338451127159e-05,6248656,76581734097,0.0006 EOS,0.00076581 DOP
lixingyao111,43775850,3.911040059166744e-06,651293,7982068615,0.0000 EOS,0.00007982 DOP
saundersca21,1024907460,9.156770532151487e-05,15248495,186881160966,0.0015 EOS,0.00186881 DOP
1111a.e,11262213570,0.0010061933332456436,167558357,2053546909511,0.0167 EOS,0.02053546 DOP
liuyicn12345,403298910,3.6031697678703744e-05,6000250,73537340158,0.0006 EOS,0.00073537 DOP
vux2ybgfjixb,645627210,5.768189267822463e-05,9605592,117723372368,0.0009 EOS,0.00117723 DOP
vc.eos,5613373344,0.0005015123182175282,83515341,1023539947174,0.0083 EOS,0.01023539 DOP
