owner,lptoken,lpratio,amount1,amount2,token1,token2
zyzlovejf.tp,199087365364,0.000501145406103149,100350358,754155978090,0.0100 EOS,0.0000754155 DMD
codysincomas,41186460959,0.00010367511602512698,20760112,156017011385,0.0020 EOS,0.0000156017 DMD
eosbetterone,769334119694,0.0019365782411060782,387784300,2914288028551,0.0387 EOS,0.0002914288 DMD
gy4tomzqgage,4825117297,1.214585045554902e-05,2432109,18277860314,0.0002 EOS,0.0000018277 DMD
hxldj5521hxl,7031669302,1.7700212976805225e-05,3544326,26636423815,0.0003 EOS,0.0000026636 DMD
manjoorelahi,6539747585,1.6461940984073834e-05,3296371,24772992135,0.0003 EOS,0.0000024772 DMD
timesonmysid,1164420510603,0.0029310950425912663,586928333,4410901151244,0.0586 EOS,0.0004410901 DMD
fqhzmseosqbo,174632347,4.3958690344840015e-07,88023,661518766,0.0000 EOS,0.0000000661 DMD
langchao1.tp,59926427631,0.00015084761334070563,30206027,227005232405,0.0030 EOS,0.0000227005 DMD
plmokn555555,80041887100,0.00020148251971013965,40345262,303203910221,0.0040 EOS,0.0000303203 DMD
pra1xwjkzb2w,9845817380,2.4784024542673302e-05,4962802,37296601031,0.0004 EOS,0.0000037296 DMD
yangxiang.tp,16729570648,4.211190128009655e-05,8432571,63372709222,0.0008 EOS,0.0000063372 DMD
dtest2111111,22400028,5.638565314407336e-08,11290,84852773,0.0000 EOS,0.0000000084 DMD
gu4tmmzvhage,683378382225,0.0017202092973409157,344458150,2588682065837,0.0344 EOS,0.0002588682 DMD
qinjinliang2,1072764744702,0.0027003779102399953,540729073,4063703107539,0.0540 EOS,0.0004063703 DMD
sunlaoshieos,152827879666,0.00038470040365981946,77033178,578922016765,0.0077 EOS,0.0000578922 DMD
gj3hsfo41tsp,3896593309,9.808557327017227e-06,1964085,14760550639,0.0001 EOS,0.0000014760 DMD
gu3tambqgqge,67806906440,0.00017068446107739124,34178197,256857002221,0.0034 EOS,0.0000256857 DMD
qyl121212333,55237103474,0.00013904358321196087,27842365,209241765398,0.0027 EOS,0.0000209241 DMD
richssunssuk,91844720548,0.00023119277154179786,46294502,347913816281,0.0046 EOS,0.0000347913 DMD
triplimonkey,222820314472,0.000560886306270311,112312995,844057943565,0.0112 EOS,0.0000844057 DMD
yxbbing12345,3976081396,1.0008645813632867e-05,2004151,15061656718,0.0002 EOS,0.0000015061 DMD
2szwxpmruaoz,324840513788,0.0008176929304549418,163736467,1230517139805,0.0163 EOS,0.0001230517 DMD
comeonbaby23,44404102267,0.0001117746062014308,22381970,168205647380,0.0022 EOS,0.0000168205 DMD
eosotcotc111,2922378109,7.356249662273056e-06,1473030,11070159661,0.0001 EOS,0.0000011070 DMD
epgjb5mgyq4i,801762646286,0.002018207766408005,404129959,3037129411003,0.0404 EOS,0.0003037129 DMD
cenxuanxi153,235251640015,0.0005921786068955003,118579028,891148618841,0.0118 EOS,0.0000891148 DMD
eos4simonlao,148023071497,0.0003726056756156829,74611305,560721088757,0.0074 EOS,0.0000560721 DMD
hosageosbitp,337586818275,0.0008497781003338691,170161266,1278800975949,0.0170 EOS,0.0001278800 DMD
wuxiqi111123,123063461773,0.00030977700877165464,62030367,466172452535,0.0062 EOS,0.0000466172 DMD
chenqiji1234,62537626466,0.00015742055832990468,31522207,236896624598,0.0031 EOS,0.0000236896 DMD
g44tkobrgege,914531763789,0.0023020717126891175,460971443,3464306213274,0.0460 EOS,0.0003464306 DMD
heztsnygenes,949283650154,0.0023895496306041816,478488197,3595948634702,0.0478 EOS,0.0003595948 DMD
moonlight2go,177219045780,0.0004460981765681158,89327591,671317351365,0.0089 EOS,0.0000671317 DMD
