owner,lptoken,lpratio,amount1,amount2,token1,token2
mytaobao2222,8123182550,0.0015118496972002999,207026650,1922035685,0.0207 EOS,0.1922 OGX
reimon123eos,83337624,1.5510418587083512e-05,2123934,19718612,0.0002 EOS,0.0019 OGX
zs1122334455,19579381869,0.0036440252780010085,498998245,4632700352,0.0498 EOS,0.4632 OGX
alibabacoltd,84921103911,0.01580512864797807,2164291096,20093281321,0.2164 EOS,2.0093 OGX
dopmarketing,227900169,4.241574030544804e-05,5808241,53923724,0.0005 EOS,0.0053 OGX
eos4simonlao,10115433888,0.0018826384322265972,257800976,2393424595,0.0257 EOS,0.2393 OGX
keyaren22222,322239414,5.997373042932564e-05,8212562,76245443,0.0008 EOS,0.0076 OGX
langchao1.tp,27096195,5.0430202637795305e-06,690571,6411262,0.0000 EOS,0.0006 OGX
linkboy12345,7254093476,0.0013500988015040078,184877129,1716399507,0.0184 EOS,0.1716 OGX
lovetomorrow,10009512687,0.0018629248612618598,255101478,2368362457,0.0255 EOS,0.2368 OGX
zhanggucheng,13911427509,0.0025891314565010693,354545305,3291599068,0.0354 EOS,0.3291 OGX
2szwxpmruaoz,11443097708,0.0021297371687003692,291637688,2707564678,0.0291 EOS,0.2707 OGX
cinimodbbb2u,2400209,4.467159549267343e-07,61171,567916,0.0000 EOS,0.0000 OGX
ez2eosfinder,13658624,2.542080820105754e-06,348102,3231782,0.0000 EOS,0.0003 OGX
hxldj5521hxl,211884596,3.943499488436436e-05,5400070,50134261,0.0005 EOS,0.0050 OGX
saundersca21,408873528,7.609767670431318e-05,10420511,96744041,0.0010 EOS,0.0096 OGX
emilmihaylov,1176868112,0.00021903332687899383,29993547,278460134,0.0029 EOS,0.0278 OGX
eospluser.tp,6403394228,0.001191770536371357,163196290,1515114567,0.0163 EOS,0.1515 OGX
gu3tambqgqge,1119254614,0.0002083105653295873,28525215,264828138,0.0028 EOS,0.0264 OGX
fuyongquan11,1954152256,0.00036369790760357624,49803336,462374241,0.0049 EOS,0.0462 OGX
gezdqojug4ge,5283735303,0.0009833847225219731,134660770,1250190765,0.0134 EOS,0.1250 OGX
jungyublee11,5443937177,0.0010132007648436887,138743659,1288096317,0.0138 EOS,0.1288 OGX
aabbss112233,4737290845,0.0008816829716036608,120734139,1120895905,0.0120 EOS,0.1120 OGX
tlsodo123123,7793203922,0.0014504355795495313,198616846,1843959058,0.0198 EOS,0.1843 OGX
alannice1.m,140437918614,0.026137665062324157,3579187302,33229179521,0.3579 EOS,3.3229 OGX
huanggejian5,233499455,4.3457853884889615e-05,5950944,55248578,0.0005 EOS,0.0055 OGX
zengfantian1,2279179777,0.000424190547794903,58086956,539279382,0.0058 EOS,0.0539 OGX
gq3doojwgene,7550139681,0.0014051975713065587,192422134,1786447345,0.0192 EOS,0.1786 OGX
ifswapholder,446302716034,0.08306382651657561,11374428147,105600205544,1.1374 EOS,10.5600 OGX
maktalkmykey,25076893352,0.004667197048396433,639107295,5933472948,0.0639 EOS,0.5933 OGX
mxcoin.game,58634604,1.0912805142223412e-05,1494355,13873601,0.0001 EOS,0.0013 OGX
1cr3cd4keosd,6703741198,0.0012476697449456526,170850904,1586180014,0.0170 EOS,0.1586 OGX
akakak521521,20145670811,0.003749420393797166,513430631,4766690638,0.0513 EOS,0.4766 OGX
eoshexiang53,639980343170,0.11911022337368357,16310477547,151426494518,1.6310 EOS,15.1426 OGX
jianjiandeos,2217212711,0.0004126575200201559,56507670,524617282,0.0056 EOS,0.0524 OGX
mantocapital,1918764134,0.0003571116316949809,48901438,454001016,0.0048 EOS,0.0454 OGX
wodehehuoren,7006920256,0.0013040960488251304,178577696,1657915564,0.0178 EOS,0.1657 OGX
wuweierzhi12,1106630510,0.00020596102465481506,28203478,261841134,0.0028 EOS,0.0261 OGX
chenyiming11,273000882,5.080967936478478e-05,6957674,64595056,0.0006 EOS,0.0064 OGX
christopherq,1535575706,0.00028579434868717025,39135534,363334356,0.0039 EOS,0.0363 OGX
jesstineseos,33922825769,0.006313561655344207,864553878,8026519322,0.0864 EOS,0.8026 OGX
peiyonglu123,161292590543,0.03001904151139463,4110687468,38163627740,0.4110 EOS,3.8163 OGX
tangxuwallet,784567686,0.00014602016035109784,19995416,185637474,0.0019 EOS,0.0185 OGX
whowhatwhere,234941455,4.372623234985011e-05,5987695,55589771,0.0005 EOS,0.0055 OGX
