owner,lptoken,lpratio,amount1,amount2,token1,token2
alibaba11.tp,310115799,1.2698485903931317e-06,369664,4984629960,0.0000 EOS,0.00004984 DOP
asckmppat2tn,2700484941406,0.01105782745438999,3219033092,43406102458953,0.3219 EOS,0.43406102 DOP
dneldnel1111,899385105,3.6827627340741474e-06,1072085,14456219110,0.0001 EOS,0.00014456 DOP
g44tkobrgege,505681925574,0.0020706441995153833,602783162,8128051794163,0.0602 EOS,0.08128051 DOP
zhuyanrong34,416958716125,0.0017073442876203197,497023288,6701963960536,0.0497 EOS,0.06701963 DOP
fuyongquan11,49993825644,0.00020471252747233752,59593659,803573123088,0.0059 EOS,0.00803573 DOP
go12xytiussn,1334233781090,0.005463362046162746,1590433861,21445736400231,0.1590 EOS,0.21445736 DOP
ivylm5555555,5203207,2.1305864118434276e-08,6202,83633473,0.0000 EOS,0.00000083 DOP
wumaobing521,23989752969,9.823218968461551e-05,28596274,385598030698,0.0028 EOS,0.00385598 DOP
lingdddddddd,78979019182,0.00032339982839408584,94144600,1269465104640,0.0094 EOS,0.01269465 DOP
mykey1231122,20185390701,8.265425370411226e-05,24061397,324448814176,0.0024 EOS,0.00324448 DOP
tietou111.tp,37013685549,0.00015156201835319033,44121067,594937524993,0.0044 EOS,0.00594937 DOP
villanana.tp,33285169043,0.0001362946522768118,39676599,535007411332,0.0039 EOS,0.00535007 DOP
4darbcopjfun,10909285170,4.467086307757315e-05,13004090,175349820538,0.0013 EOS,0.00175349 DOP
aaaaa1111.tp,1625999171,6.658070185178636e-06,1938224,26135412026,0.0001 EOS,0.00026135 DOP
dopmarketing,5550730118010,0.0227288865602352,6616583437,89219368169813,0.6616 EOS,0.89219368 DOP
kingandsword,30365983522,0.0001243412992683832,36196871,488086036627,0.0036 EOS,0.00488086 DOP
mykeyisangel,12338934440,5.052492828843998e-05,14708261,198329212773,0.0014 EOS,0.00198329 DOP
biomaterials,12130181868,4.967013740016556e-05,14459424,194973839303,0.0014 EOS,0.00194973 DOP
cleardcepzjr,34525085,1.4137180582809666e-07,41154,554937135,0.0000 EOS,0.00000554 DOP
eossalmon.tp,1601377771,6.557251554898192e-06,1908874,25739661250,0.0001 EOS,0.00025739 DOP
guztqmbrgege,273906850224,0.0011215817729298245,326502548,4402627329164,0.0326 EOS,0.04402627 DOP
dfs.eos,131876086874,0.00054000042423995,157198983,2119703335860,0.0157 EOS,0.02119703 DOP
dinosaur.x,533822558458,0.0021858732304636517,636327370,8580368774529,0.0636 EOS,0.08580368 DOP
dongge123451,527465575,2.15984293304145e-06,628749,8478190135,0.0000 EOS,0.00008478 DOP
lovery112233,1074368426054,0.004399276772698573,1280669062,17268804304342,0.1280 EOS,0.17268804 DOP
bangbanga.tp,43913985213,0.00017981706317798043,52346365,705849128173,0.0052 EOS,0.00705849 DOP
blackswanltd,31568673528,0.00012926602162604354,37630502,507417411087,0.0037 EOS,0.00507417 DOP
cccccccyyyyy,128945803,5.28001626181775e-07,153706,2072603572,0.0000 EOS,0.00002072 DOP
daebaknaja11,2722711834728,0.011148841163606916,3245528002,43763365257973,0.3245 EOS,0.43763365 DOP
yangyangdeqb,521607569686,0.002135855829467606,621766854,8384031795921,0.0621 EOS,0.08384031 DOP
jianjiandeos,27672169623,0.0001133107881062396,32985790,444787160817,0.0032 EOS,0.00444787 DOP
linshan1min2,40862205629,0.00016732076980811915,48708581,656796509780,0.0048 EOS,0.00656796 DOP
taojunjim123,8248821126,3.37769114409298e-05,9832762,132586991866,0.0009 EOS,0.00132586 DOP
theblockking,8125359249,3.327136515473191e-05,9685593,130602533889,0.0009 EOS,0.00130602 DOP
suneossanguo,402107947,1.6465340086843693e-06,479320,6463260905,0.0000 EOS,0.00006463 DOP
bianle111111,35764869218,0.00014644841994029465,42632453,574864741478,0.0042 EOS,0.00574864 DOP
epvroxmlf2nl,93636965765,0.000383420546030856,111617171,1505068836941,0.0111 EOS,0.01505068 DOP
guydqnbwgege,1115632721126,0.004568244000746008,1329856942,17932063777605,0.1329 EOS,0.17932063 DOP
