owner,lptoken,lpratio,amount1,amount2,token1,token2
mykeyczy1111,246875480,3.639946679119066e-05,27551448,25949798,0.0027 EOS,0.0025 DEOS
xiaoming1124,9675193161,0.0014265162022659133,1079757217,1016987651,0.1079 EOS,0.1016 DEOS
yudeyin12345,4446895117,0.0006556528462654508,496276096,467426060,0.0496 EOS,0.0467 DEOS
lilikewoaini,9672995122,0.0014261921220956742,1079511914,1016756609,0.1079 EOS,0.1016 DEOS
eoschicken11,1795792537,0.0002647727138166962,200411497,188760968,0.0200 EOS,0.0188 DEOS
xuminjfqwert,15949198302,0.002351559231154764,1779939861,1676466552,0.1779 EOS,0.1676 DEOS
haydqmjrgyge,1301470746,0.00019188961657404423,145244896,136801369,0.0145 EOS,0.0136 DEOS
tangmitangmi,262393956,3.868752007137826e-05,29283319,27580990,0.0029 EOS,0.0027 DEOS
a1veez5nigon,5937923838,0.0008754910027917733,662675774,624152419,0.0662 EOS,0.0624 DEOS
lovexixichen,3756775897,0.0005539012602822969,419258388,394885624,0.0419 EOS,0.0394 DEOS
hellokafeier,6325579582,0.0009326471949747406,705938382,664900040,0.0705 EOS,0.0664 DEOS
geytgojrgyge,544930358,8.034485429469396e-05,60814546,57279212,0.0060 EOS,0.0057 DEOS
hezdenrsgqge,35968400825,0.005303202291948241,4014094575,3780743068,0.4014 EOS,0.3780 DEOS
kjnmuidolnq1,734399064,0.00010828023237281199,81959365,77194818,0.0081 EOS,0.0077 DEOS
lingdddddddd,1800802766,0.00026551142494386754,200970642,189287608,0.0200 EOS,0.0189 DEOS
wglzyszaq555,11805800371,0.0017406541895033107,1317534228,1240941962,0.1317 EOS,0.1240 DEOS
gu4dcnbvgqge,1915564241,0.00028243192469609306,213778090,201350520,0.0213 EOS,0.0201 DEOS
fengqizhang1,3040510746,0.0004482947027679109,339322778,319596914,0.0339 EOS,0.0319 DEOS
helloworldst,934672676,0.00013780869218237186,104310017,98246159,0.0104 EOS,0.0098 DEOS
mhchm5fen.tp,1098903498,0.00016202298171602236,122638273,115508938,0.0122 EOS,0.0115 DEOS
geytcmrzgqge,3243108470,0.00047816583102539847,361932802,340892549,0.0361 EOS,0.0340 DEOS
lovepeace.tp,521536979,7.689572065839993e-05,58203831,54820266,0.0058 EOS,0.0054 DEOS
luochunjiang,88734912,1.3083127909516268e-05,9902868,9327184,0.0009 EOS,0.0009 DEOS
g44tkobrgege,15519721904,0.0022882369770102816,1732010044,1631323040,0.1732 EOS,0.1631 DEOS
cryptosokcho,13041936711,0.0019229108626132281,1455487767,1370875843,0.1455 EOS,0.1370 DEOS
ok.io,4966536960,0.0007322691469510904,554268430,522047123,0.0554 EOS,0.0522 DEOS
czstothemoon,1250049396,0.00018430802231574368,139506243,131396322,0.0139 EOS,0.0131 DEOS
wushunpen123,74312844,1.0956729673343548e-05,8293356,7811238,0.0008 EOS,0.0007 DEOS
zhangzhiwei1,30024870,4.42688459167681e-06,3350793,3156001,0.0003 EOS,0.0003 DEOS
anieter12345,2889529268,0.0004260339043502394,322473156,303726812,0.0322 EOS,0.0303 DEOS
martinmateng,486985525,7.180143384441439e-05,54347869,51188462,0.0054 EOS,0.0051 DEOS
defibox11111,55439455,8.174026036098072e-06,6187075,5827402,0.0006 EOS,0.0005 DEOS
