owner,lptoken,lpratio,amount1,amount2,token1,token2
farrynew1245,3000945479,0.00033082807331044097,45771718,45574875,0.0045 EOS,0.0045 DEOS
ge2dqojzgage,34197735859,0.003770002202633268,521598654,519355503,0.0521 EOS,0.0519 DEOS
gezdqnbthage,16602882038,0.0018303229813633236,253234336,252145293,0.0253 EOS,0.0252 DEOS
hejjooneosvc,1313160905,0.00014476454010504367,20028897,19942763,0.0020 EOS,0.0019 DEOS
shiyishao123,17300746127,0.0019072564123809874,263878460,262743643,0.0263 EOS,0.0262 DEOS
shoshoona111,17851137060,0.001967932213792948,272273261,271102341,0.0272 EOS,0.0271 DEOS
clarence3333,5260107939,0.0005798810365072695,80229440,79884411,0.0080 EOS,0.0079 DEOS
mhchm5fen.tp,1632673105,0.00017998797427433213,24902236,24795143,0.0024 EOS,0.0024 DEOS
smallairdrop,1058950004,0.00011674000477747559,16151563,16082103,0.0016 EOS,0.0016 DEOS
czstothemoon,6335276311,0.0006984089749460617,96628373,96212820,0.0096 EOS,0.0096 DEOS
he2dgnygenes,44995901230,0.0049604057837625915,686296942,683345500,0.0686 EOS,0.0683 DEOS
wuqing555555,7367407278,0.00081219241473399,112370881,111887627,0.0112 EOS,0.0111 DEOS
gu3dgmzygige,7204335824,0.0007942152087779759,109883645,109411087,0.0109 EOS,0.0109 DEOS
m1llimeterss,19779638578,0.0021805326912227485,301687600,300390183,0.0301 EOS,0.0300 DEOS
rockman53211,3994660845,0.0004403765280402177,60928294,60666270,0.0060 EOS,0.0060 DEOS
tangmingbank,14787805893,0.0016302266623318333,225550009,224580025,0.0225 EOS,0.0224 DEOS
zhuwanghu.tp,616703024,6.798613125841552e-05,9406221,9365769,0.0009 EOS,0.0009 DEOS
blockchainpm,39167198,4.317842074100726e-06,597395,594825,0.0000 EOS,0.0000 DEOS
elizachen321,2989979790,0.00032961920170988113,45604464,45408341,0.0045 EOS,0.0045 DEOS
eoseoseosmmm,7118726447,0.0007847775214063098,108577893,108110951,0.0108 EOS,0.0108 DEOS
feixue123123,691471445,7.622869775520388e-05,10546621,10501265,0.0010 EOS,0.0010 DEOS
huchunlin123,25142669867,0.0027717601296614863,383486872,381837675,0.0383 EOS,0.0381 DEOS
zhaohero2345,3601555783,0.0003970401225039939,54932486,54696247,0.0054 EOS,0.0054 DEOS
bendanzhuwb1,36921508750,0.004070274414831209,563142816,560721003,0.0563 EOS,0.0560 DEOS
cgtomc32cx3h,385670110,4.2516766904823145e-05,5882407,5857109,0.0005 EOS,0.0005 DEOS
thomasmunger,85801884,9.458909589915262e-06,1308687,1303059,0.0001 EOS,0.0001 DEOS
eosbigamevip,80939977678,0.008922926809695244,1234531538,1229222397,0.1234 EOS,0.1229 DEOS
suchen111111,1848044128,0.00020373075170384124,28187168,28065948,0.0028 EOS,0.0028 DEOS
verycoolcool,5537874156,0.0006105023400410682,84466051,84102802,0.0084 EOS,0.0084 DEOS
xiaomeidaren,183740361,2.0255772737081068e-05,2802487,2790435,0.0002 EOS,0.0002 DEOS
ge3toobsgage,278103191,3.0658451979165585e-05,4241750,4223508,0.0004 EOS,0.0004 DEOS
jiangming111,11263013538,0.0012416490384515757,171788352,171049571,0.0171 EOS,0.0171 DEOS
xiaojie32145,8314209337,0.0009165690864120457,126811915,126266557,0.0126 EOS,0.0126 DEOS
zhanglicheng,18734146760,0.0020652763341075814,285741307,284512467,0.0285 EOS,0.0284 DEOS
zhoupeng3333,12659941665,0.0013956481844015953,193094904,192264493,0.0193 EOS,0.0192 DEOS
ljfree123451,6404900397,0.0007060844233634237,97690310,97270190,0.0097 EOS,0.0097 DEOS
rushtomyhero,727305866,8.017913022409887e-05,11093183,11045476,0.0011 EOS,0.0011 DEOS
sfsfisfi2135,11515289275,0.0012694602388211647,175636171,174880842,0.0175 EOS,0.0174 DEOS
focusandview,25278967411,0.002786785745486233,385565741,383907604,0.0385 EOS,0.0383 DEOS
iversonismvp,730074506,8.048434864386017e-05,11135412,11087523,0.0011 EOS,0.0011 DEOS
lilikewoaini,9675817116,0.0010666744719591314,147579746,146945075,0.0147 EOS,0.0146 DEOS
yuyong521521,3838996224,0.0004232158608410286,58554030,58302216,0.0058 EOS,0.0058 DEOS
alohadog2222,3063762604,0.000337753113628593,46729832,46528868,0.0046 EOS,0.0046 DEOS
cenxuanxi153,8584626876,0.0009463802622707062,130936441,130373344,0.0130 EOS,0.0130 DEOS
maxerosem.tp,5399569,5.952554024980286e-07,82356,82002,0.0000 EOS,0.0000 DEOS
qypmsm2i5n3g,1801094771,0.00019855499445394618,27471076,27352936,0.0027 EOS,0.0027 DEOS
angelozhangs,410356412417,0.04523821650226682,6258933444,6232016705,0.6258 EOS,0.6232 DEOS
bookbookbook,2312067471,0.00025488527937187285,35264652,35112996,0.0035 EOS,0.0035 DEOS
