owner,lptoken,lpratio,amount1,amount2,token1,token2
whowhatwhere,234941455,5.374371790407225e-05,5457835,70267976,0.0005 EOS,0.0070 OGX
ziruiwu12345,94034262721,0.021510681837715023,2184474272,28124442118,0.2184 EOS,2.8124 OGX
gezdqojug4ge,5283735303,0.0012086737932401914,122744449,1580297472,0.0122 EOS,0.1580 OGX
ha3tcmjzgyge,1255731032157,0.2872530705814999,29171411076,375573048674,2.9171 EOS,37.5573 OGX
jungyublee11,5443937177,0.0012453205583841278,126466038,1628211798,0.0126 EOS,0.1628 OGX
keyaren22222,322239414,7.371344560537242e-05,7485821,96377676,0.0007 EOS,0.0096 OGX
wilsonyyy123,169834434,3.885024850677705e-05,3945359,50795301,0.0003 EOS,0.0050 OGX
biehuaigang1,467453140,0.00010693161702575134,10859226,139809239,0.0010 EOS,0.0139 OGX
googleblock1,95804317,2.1915588233844527e-05,2225593,28653842,0.0002 EOS,0.0028 OGX
imrealwjdadi,33031087201,0.007555982117312398,767332651,9879174603,0.0767 EOS,0.9879 OGX
afujunzhi513,7304060218,0.0016708305135445273,169677851,2184550746,0.0169 EOS,0.2184 OGX
haytgnzzhege,3862586520,0.0008835808065926558,89730281,1155250095,0.0089 EOS,0.1155 OGX
legopiass.tp,35452145358,0.008109808033727026,823575335,10603282051,0.0823 EOS,1.0603 OGX
zhanggucheng,1175119544,0.0002688128975633441,27298756,351463186,0.0027 EOS,0.0351 OGX
gu3dgmzygige,18724865327,0.0042833814914699985,434990240,5600367098,0.0434 EOS,0.5600 OGX
haydinjwgage,817359527376,0.18697398407403906,18987769004,244461753113,1.8987 EOS,24.4461 OGX
ifswapholder,458782717018,0.10494822602796598,10657807197,137216027395,1.0657 EOS,13.7216 OGX
jianjiandeos,2217212711,0.0005071955244054621,51507227,663139889,0.0051 EOS,0.0663 OGX
tangxuwallet,784567686,0.00017947273031502565,18225994,234654133,0.0018 EOS,0.0234 OGX
alibabacoltd,84921103911,0.019426013398508964,1972769938,25398813182,0.1972 EOS,2.5398 OGX
changhuieos4,682872078,0.0001562094876981145,15863542,204238281,0.0015 EOS,0.0204 OGX
cheungboneos,10371582116,0.0023725373772850123,240938288,3102007209,0.0240 EOS,0.3102 OGX
cinimodbbb2u,2400209,5.490565954263599e-07,55758,717871,0.0000 EOS,0.0000 OGX
ez2eosfinder,13658624,3.124460241440962e-06,317298,4085119,0.0000 EOS,0.0004 OGX
mxcoin.game,58634604,1.3412880314344637e-05,1362118,17536858,0.0001 EOS,0.0017 OGX
wangchengjia,43763258,1.0011005475875397e-05,1016647,13089029,0.0001 EOS,0.0013 OGX
zengfantian1,2279179777,0.0005213707176017715,52946760,681673443,0.0052 EOS,0.0681 OGX
1cr3cd4keosd,6703741198,0.0015335053400738468,155732067,2005003025,0.0155 EOS,0.2005 OGX
buildmydream,92763309156,0.021219946557019094,2154949232,27744316205,0.2154 EOS,2.7744 OGX
huanggejian5,233499455,5.34138551252039e-05,5424337,69836692,0.0005 EOS,0.0069 OGX
jesstineseos,55829180743,0.012771129474222652,1296946511,16697792026,0.1296 EOS,1.6697 OGX
chenyiming11,273000882,6.24499511581339e-05,6341979,81651062,0.0006 EOS,0.0081 OGX
christopherq,1535575706,0.0003512685641774483,35672376,459271001,0.0035 EOS,0.0459 OGX
manniusl1234,59648631378,0.013644842789209867,1385674719,17840140732,0.1385 EOS,1.7840 OGX
mytaobao2222,8123182550,0.0018582077456295752,188706571,2429539731,0.0188 EOS,0.2429 OGX
peiyonglu123,81933354031,0.01874255467591509,1903362655,24505215506,0.1903 EOS,2.4505 OGX
bst12345bst1,107038218,2.4485384212618366e-05,2486564,32013758,0.0002 EOS,0.0032 OGX
gaingaingain,109493223,2.5046975593641724e-05,2543595,32748018,0.0002 EOS,0.0032 OGX
tlsodo123123,3939295315,0.0009011282242641829,91512274,1178192712,0.0091 EOS,0.1178 OGX
akakak521521,20167543067,0.004613399305844411,468504539,6031853510,0.0468 EOS,0.6031 OGX
langchao1.tp,29427615,6.7316746597557465e-06,683621,8801422,0.0000 EOS,0.0008 OGX
jiaxueyifang,2389176258,0.0005465328153052382,55502046,714571980,0.0055 EOS,0.0714 OGX
xiaojie32145,34666646140,0.00793012221205685,805327701,10368349307,0.0805 EOS,1.0368 OGX
2szwxpmruaoz,11443097708,0.0026176504915553867,265830260,3422483782,0.0265 EOS,0.3422 OGX
huimouyixiao,3265129252,0.0007469102693682663,75850978,976558288,0.0075 EOS,0.0976 OGX
hxldj5521hxl,211884596,4.846937700135685e-05,4922210,63371965,0.0004 EOS,0.0063 OGX
1.io,62842055017,0.014375350137104736,1459859932,18795252791,0.1459 EOS,1.8795 OGX
eos4simonlao,10115433888,0.0023139425324235127,234987805,3025396559,0.0234 EOS,0.3025 OGX
eosrock12345,1086546279,0.0002485514389459084,25241144,324972058,0.0025 EOS,0.0324 OGX
gq3doojwgene,7550139681,0.0017271220915525787,175394429,2258149958,0.0175 EOS,0.2258 OGX
gu3tambqgqge,1120040334,0.00025621332664207285,26019231,334989700,0.0026 EOS,0.0334 OGX
llllllllllil,351211258944,0.0803408611963368,8158855477,105042783743,0.8158 EOS,10.5042 OGX
aabbss112233,4737290845,0.001083672623050811,110050205,1416862942,0.0110 EOS,0.1416 OGX
dcjhotmykey2,18699611581,0.0042776046046236775,434403580,5592814026,0.0434 EOS,0.5592 OGX
xiaoliao3111,1442,3.298627788683448e-10,33,431,0.0000 EOS,0.0000 OGX
dfoxadmin.tp,2329551,5.32893319261811e-07,54116,696738,0.0000 EOS,0.0000 OGX
fuyongquan11,1954152256,0.00044701948231345713,45396169,584461880,0.0045 EOS,0.0584 OGX
banxuesheng3,91747250,2.098751930549844e-05,2131345,27440425,0.0002 EOS,0.0027 OGX
eospluser.tp,6403394228,0.0014647998711772535,148754821,1915173098,0.0148 EOS,0.1915 OGX
eoshexiang53,639980343170,0.14639784633784544,14867140489,191409913764,1.4867 EOS,19.1409 OGX
maktalkmykey,20420618393,0.004671291213124143,474383636,6107545094,0.0474 EOS,0.6107 OGX
manjoorelahi,7141505,1.6336454123454777e-06,165901,2135932,0.0000 EOS,0.0002 OGX
dddddd112233,7286594714,0.001666835215566874,169272116,2179327038,0.0169 EOS,0.2179 OGX
eosairuqixue,550134536,0.0001258452890405045,12779966,164538184,0.0012 EOS,0.0164 OGX
martinmateng,7210000000,0.001649313894341724,167492773,2156418541,0.0167 EOS,0.2156 OGX
samsungstore,5888679538,0.0013470570015740922,136797679,1761228535,0.0136 EOS,0.1761 OGX
dopmarketing,226635813,5.184377189130828e-05,5264890,67783865,0.0005 EOS,0.0067 OGX
