owner,lptoken,lpratio,amount1,amount2,token1,token2
eos4simonlao,148023071497,0.0004204759522645116,179403213,5891826186048,0.0179 EOS,0.0005891826 DMD
eosxuhongwei,101455405408,0.00028819533178093437,122963437,4038273278981,0.0122 EOS,0.0004038273 DMD
2szwxpmruaoz,324840513788,0.0009227455084383298,393705057,12929767137445,0.0393 EOS,0.0012929767 DMD
biquandakaig,27558255228,7.8282280542845e-05,33400465,1096913124096,0.0033 EOS,0.0001096913 DMD
easytoeosshk,443985946713,0.00126119132543465,538108719,17672164214848,0.0538 EOS,0.0017672164 DMD
manuinfinito,129720068317,0.000368484241691428,157220065,5163303852816,0.0157 EOS,0.0005163303 DMD
12345ssdlhxx,5054305172,1.4357314429022764e-05,6125792,201178689669,0.0006 EOS,0.0000201178 DMD
exchangetran,72580579044,0.0002061731849014772,87967294,2888956105864,0.0087 EOS,0.0002888956 DMD
moondogs1431,4144008064,1.1771514530000344e-05,5022516,164945741091,0.0005 EOS,0.0000164945 DMD
wxinyx121314,170356089757,0.0004839153676532441,206470718,6780756948443,0.0206 EOS,0.0006780756 DMD
zhangweix123,27927712211,7.933176408062476e-05,33848245,1111618779809,0.0033 EOS,0.0001111618 DMD
mayunbaba123,319426057580,0.000907365145046131,387142764,12714253200686,0.0387 EOS,0.0012714253 DMD
aaaaa1112221,2654518678,7.540454725387886e-06,3217263,105658952352,0.0003 EOS,0.0000105658 DMD
chanceliu.tp,91223634565,0.0002591308518653836,110562583,3631013689156,0.0110 EOS,0.0003631013 DMD
ez2eosfamily,2028285180390,0.005761569018014646,2458271368,80732710230503,0.2458 EOS,0.0080732710 DMD
gliuzdkk5ptu,64152486937,0.00018223225448688529,77752489,2553489119047,0.0077 EOS,0.0002553489 DMD
mxcoin.game,21428841,6.08709995967245e-08,25971,852941404,0.0000 EOS,0.0000000852 DMD
daebaknaja11,6043912538839,0.017168403914813075,7325191393,240568458703017,0.7325 EOS,0.0240568458 DMD
dingweneos33,128315516336,0.00036449445600637723,155517756,5107397864258,0.0155 EOS,0.0005107397 DMD
eoskstop1111,1437086385,4.082203268099907e-06,1741741,57200969478,0.0001 EOS,0.0000057200 DMD
galaxysuming,435819975185,0.0012379949775972775,528211603,17347130526541,0.0528 EOS,0.0017347130 DMD
pq2ketd4cdxr,821535580285,0.002333662934744024,995696963,32699935190792,0.0995 EOS,0.0032699935 DMD
hosageosbitp,337586818275,0.0009589528000640368,409153514,13437113794911,0.0409 EOS,0.0013437113 DMD
