owner,lptoken,lpratio,amount1,amount2,token1,token2
1cr3cd4keosd,6703741198,0.0012002667575168877,960629898,7021711765,0.0960 EOS,0.7021 OGX
chenyiming11,273000882,4.887925618834286e-05,39120366,285949807,0.0039 EOS,0.0285 OGX
dcjhotmykey2,18699611581,0.0033480591652088583,2679609108,19586567971,0.2679 EOS,1.9586 OGX
15zso15zsoso,110505507,1.978538291636624e-05,15835171,115746983,0.0015 EOS,0.0115 OGX
eoshexiang53,639980343170,0.11458484280395112,91707635183,670335768093,9.1707 EOS,67.0335 OGX
g44dsmzygege,4639366788,0.0008306522532859119,664810038,4859420343,0.0664 EOS,0.4859 OGX
tlsodo123123,7793203922,0.0013953288657559588,1116747271,8162849676,0.1116 EOS,0.8162 OGX
xiaojie32145,34666646140,0.0062068659465638176,4967646539,36310947852,0.4967 EOS,3.6310 OGX
oneaaaaaaeos,7122392900,0.0012752239651487069,1020621674,7460220874,0.1020 EOS,0.7460 OGX
ziruiwu12345,8962332318,0.0016046546597479005,1284280542,9387431946,0.1284 EOS,0.9387 OGX
buildmydream,123684411487,0.022144990856027672,17723676996,129550986776,1.7723 EOS,12.9550 OGX
dddddd112233,7286594714,0.0013046233666242546,1044151397,7632211077,0.1044 EOS,0.7632 OGX
dongge123451,106482327,1.9065055405073373e-05,15258659,111532976,0.0015 EOS,0.0111 OGX
jungyublee11,5278975193,0.0009451705026746166,756464376,5529366532,0.0756 EOS,0.5529 OGX
llllllllllil,502975224128,0.09005485497494356,72075133014,526832248515,7.2075 EOS,52.6832 OGX
balabalabala,24252143615,0.004342208465370703,3475273518,25402466640,0.3475 EOS,2.5402 OGX
kekekekeke44,3337247879,0.0005975152638578099,478219548,3495539580,0.0478 EOS,0.3495 OGX
dopmarketing,227900169,4.080422987760762e-05,32657542,238709886,0.0032 EOS,0.0238 OGX
eospocket514,1245725775,0.00022304011932330298,178509490,1304812801,0.0178 EOS,0.1304 OGX
ez2eosfinder,13658624,2.445498991744094e-06,1957247,14306477,0.0001 EOS,0.0014 OGX
geytknzxguge,295105691503,0.05283699668638144,42287931786,309103088076,4.2287 EOS,30.9103 OGX
googleblock1,95804317,1.7153218408254854e-05,13728526,100348488,0.0013 EOS,0.0100 OGX
huanggejian5,233499455,4.1806750209632785e-05,33459907,244574756,0.0033 EOS,0.0244 OGX
jesstineseos,33922825769,0.0060736891370023844,4861058879,35531846736,0.4861 EOS,3.5531 OGX
tuituizhu444,6175430712,0.001105675767909089,884924283,6468342557,0.0884 EOS,0.6468 OGX
cinimodbbb2u,2400209,4.2974377869067186e-07,343944,2514055,0.0000 EOS,0.0002 OGX
xjf555555555,70847561,1.2684853100358292e-05,10152284,74207988,0.0010 EOS,0.0074 OGX
rr1111111122,188868105,3.3815760676193855e-05,27064342,197826460,0.0027 EOS,0.0197 OGX
xiaoliao3111,1442,2.581819036891991e-10,206,1510,0.0000 EOS,0.0000 OGX
akakak521521,20145670811,0.0036069678509569425,2886825898,21101216406,0.2886 EOS,2.1101 OGX
silverxie555,80429217408,0.014400394218189951,11525312311,84244120626,1.1525 EOS,8.4244 OGX
wilsonyyy123,169834434,3.04078900708028e-05,24336863,177889988,0.0024 EOS,0.0177 OGX
aabbss112233,4737290845,0.0008481849990925898,678842319,4961989116,0.0678 EOS,0.4961 OGX
legopiass.tp,35452145358,0.006347505116778531,5080206677,37133704718,0.5080 EOS,3.7133 OGX
mytaobao2222,8123182550,0.0014544096635047729,1164032410,8508479787,0.1164 EOS,0.8508 OGX
reimon123eos,125967352,2.2553738378673676e-05,18050816,131942211,0.0018 EOS,0.0131 OGX
