owner,lptoken,lpratio,amount1,amount2,token1,token2
eostuo.com,1358804948,0.0015106359187668384,3341526,287936269,0.0003 EOS,0.0287 WOOL
game215xxxxx,34153824,3.7970124684621694e-05,83989,7237333,0.0000 EOS,0.0007 WOOL
pralzr123321,562912,6.25811002201972e-07,1384,119283,0.0000 EOS,0.0000 WOOL
whowhatwhere,108176752,0.00012026427147418102,266024,22923091,0.0000 EOS,0.0022 WOOL
enjhwbyayqxc,29966869466,0.03331532568744872,73693500,6350100967,0.0073 EOS,0.6350 WOOL
gq2deobugene,216118,2.402667240596857e-07,531,45796,0.0000 EOS,0.0000 WOOL
lovepeace.tp,879852600,0.0009781661030427685,2163703,186444328,0.0002 EOS,0.0186 WOOL
zhbjmswboeos,174402918,0.00019389045694625156,428885,36956684,0.0000 EOS,0.0036 WOOL
eosworld1115,3846497602,0.004276299882175371,9459175,815088415,0.0009 EOS,0.0815 WOOL
heydenjugmge,3684078104,0.004095731855875485,9059758,780671066,0.0009 EOS,0.0780 WOOL
wenquanijl12,6702530,7.451461359126797e-06,16482,1420293,0.0000 EOS,0.0001 WOOL
angcheewei33,128436558,0.00014278787995521808,315846,27216226,0.0000 EOS,0.0027 WOOL
youcuozhijia,3033796274,0.00337278844065955,7460608,642873713,0.0007 EOS,0.0642 WOOL
chenqiji1234,2104489592,0.002339642325431221,5175288,445949865,0.0005 EOS,0.0445 WOOL
fuyongquan11,819949538,0.0009115695563974901,2016391,173750626,0.0002 EOS,0.0173 WOOL
gu2damjshage,391048648,0.00043474387882050164,961653,82864791,0.0000 EOS,0.0082 WOOL
gyztimztg4ge,2026196,2.2526003165994453e-06,4982,429359,0.0000 EOS,0.0000 WOOL
jesstineseos,202892440,0.0002255633584212159,498946,42993729,0.0000 EOS,0.0042 WOOL
moonlight2go,3948345184,0.004389527771016376,9709635,836670330,0.0009 EOS,0.0836 WOOL
ojvqzjwmmxsu,132474590,0.00014727711602203426,325776,28071901,0.0000 EOS,0.0028 WOOL
4iwsoqf2fwg3,16177258,1.798488225843448e-05,39782,3428026,0.0000 EOS,0.0003 WOOL
btceos112233,12593905962,0.01400113145876551,30970502,2668699662,0.0030 EOS,0.2668 WOOL
dpxwygrdtmv2,237242996,0.00026375219766528065,583419,50272751,0.0000 EOS,0.0050 WOOL
oorwullie313,18905658,2.101814987114812e-05,46492,4006185,0.0000 EOS,0.0004 WOOL
12345.com,8715854414,0.009689751836649108,21433731,1846924838,0.0021 EOS,0.1846 WOOL
gu4domjzhage,620825757,0.0006901959616795662,1526713,131555491,0.0001 EOS,0.0131 WOOL
hejjooneosvc,494683611,0.0005499588681229046,1216509,104825460,0.0001 EOS,0.0104 WOOL
eosairuqixue,618564898,0.0006876824774464581,1521153,131076406,0.0001 EOS,0.0131 WOOL
eoshexiang53,284551807062,0.316347229328656,699760071,60297679993,0.0699 EOS,6.0297 WOOL
eosotcotc111,1066948,1.1861672822348603e-06,2623,226090,0.0000 EOS,0.0000 WOOL
eospluser.tp,1940540754,0.002157374072811577,4772111,411208442,0.0004 EOS,0.0411 WOOL
hlh111111111,10082156,1.1208722057296036e-05,24793,2136449,0.0000 EOS,0.0002 WOOL
langchao1.tp,962785586,0.001070365905292964,2367649,204018163,0.0002 EOS,0.0204 WOOL
luck.tp,420044360,0.00046697953126045627,1032958,89009100,0.0001 EOS,0.0089 WOOL
skr1skr1skr1,58699458434,0.06525845409459123,144351700,12438652901,0.0144 EOS,1.2438 WOOL
33qmwwghf2xx,101847843352,0.11322817939611268,250460732,21581970361,0.0250 EOS,2.1581 WOOL
zhuyanrong12,4819022858,0.005357493754617403,11850776,1021170454,0.0011 EOS,0.1021 WOOL
