owner,lptoken,lpratio,amount1,amount2,token1,token2
oorwullie313,79469058,2.807038264592294e-05,480817,38915290,0.0000 EOS,0.0038 DBG
wukuanwudaoo,38504801535,0.013600822005374356,232968480,18855458784,0.0232 EOS,1.8855 DBG
zudfather123,1172282931,0.0004140785265436779,7092751,574056523,0.0007 EOS,0.0574 DBG
dtest2111112,46475853,1.6416389099587233e-05,281196,22758811,0.0000 EOS,0.0022 DBG
emilmihaylov,595970505,0.00021051111642765328,3605844,291841454,0.0003 EOS,0.0291 DBG
gezdcobzgqge,2167267011,0.0007655308345879182,13112777,1061291375,0.0013 EOS,0.1061 DBG
langchao1.tp,78965190,2.7892404349476594e-05,477768,38668551,0.0000 EOS,0.0038 DBG
gu4domjzhage,432378444,0.00015272646582684753,2616051,211731877,0.0002 EOS,0.0211 DBG
ha3tcmjzgyge,57895760331,0.020450175036274068,350291048,28351038811,0.0350 EOS,2.8351 DBG
yywymsdhs515,173761029,6.137657467865433e-05,1051319,85089230,0.0001 EOS,0.0085 DBG
4u11nxnaxiwz,238093811088,0.08410046062036183,1440556789,116592421279,0.1440 EOS,11.6592 DBG
comefromhere,933494871,0.0003297328405097802,5647993,457124134,0.0005 EOS,0.0457 DBG
dividendonly,8305135650,0.0029335736636238465,50249183,4066951047,0.0050 EOS,0.4066 DBG
geytgojrgyge,54606516594,0.01928833503669467,330389890,26740325413,0.0330 EOS,2.6740 DBG
dtest2111111,790087710,0.0002790779820687065,4780326,386898923,0.0004 EOS,0.0386 DBG
focusandview,1428142206,0.0005044541763061103,8640795,699348533,0.0008 EOS,0.0699 DBG
gm3dmnrtg4ge,407919717898,0.14408705549540804,2468067173,199754657124,0.2468 EOS,19.9754 DBG
mingyuan5.tp,334769541,0.00011824865363409728,2025481,163933666,0.0002 EOS,0.0163 DBG
tumaoran1234,610036538,0.00021547957759426455,3690949,298729465,0.0003 EOS,0.0298 DBG
zhouyutin.m,449190720,0.00015866496607267738,2717772,219964699,0.0002 EOS,0.0219 DBG
zhw12345key1,143712228,5.076261544283211e-05,869512,70374599,0.0000 EOS,0.0070 DBG
devilliuzhid,2776050,9.80567628525487e-07,16796,1359406,0.0000 EOS,0.0001 DBG
ez2eosfinder,122018639971,0.043099918384852096,738258502,59751442553,0.0738 EOS,5.9751 DBG
geytknzxguge,341233972221,0.12053204622145777,2064593419,167099240682,0.2064 EOS,16.7099 DBG
gyydqnrzgage,444325608,0.0001569464915004071,2688336,217582297,0.0002 EOS,0.0217 DBG
tossncoin123,7983958605,0.002820126206498624,48305941,3909673506,0.0048 EOS,0.3909 DBG
4mxdyvoxg4b2,1071510525,0.00037848328900392625,6483040,524709172,0.0006 EOS,0.0524 DBG
eosairuqixue,1355766105,0.00047888919666975966,8202893,663906601,0.0008 EOS,0.0663 DBG
g44domjwhege,230755992150,0.08150856648495934,1396160235,112999156620,0.1396 EOS,11.2999 DBG
geydmnrzgene,460609384776,0.16269831310905275,2786859405,225556318283,0.2786 EOS,22.5556 DBG
g44dsmzygege,150539259708,0.053174087243333494,910818940,73717736327,0.0910 EOS,7.3717 DBG
hedongyufund,51132962838,0.018061392305448214,309373588,25039357038,0.0309 EOS,2.5039 DBG
heydenjugmge,115509363354,0.04080068532501956,698874938,56563907698,0.0698 EOS,5.6563 DBG
icenine22.tp,275931012,9.746547002880989e-05,1669486,135120961,0.0001 EOS,0.0135 DBG
angcheewei33,5572548444,0.0019683581392901683,33716006,2728827401,0.0033 EOS,0.2728 DBG
buildmydream,15169264436,0.005358149044319997,91779734,7428253853,0.0091 EOS,0.7428 DBG
cryptolemon2,8285980905,0.0029268077469870204,50133289,4057571139,0.0050 EOS,0.4057 DBG
eosvictory12,78050586,2.756934421896024e-05,472235,38220677,0.0000 EOS,0.0038 DBG
ildragon2345,4246850244,0.0015000896498485133,25695035,2079644785,0.0025 EOS,0.2079 DBG
li1122334455,474760493079,0.16769682491888327,2872478914,232485990135,0.2872 EOS,23.2485 DBG
vc.eos,589270044,0.00020814435244544924,3565304,288560298,0.0003 EOS,0.0288 DBG
hezdmojthege,137769690,4.86635680935111e-05,833558,67464591,0.0000 EOS,0.0067 DBG
tpaccount111,4979246262,0.0017587895387236308,30126306,2438292600,0.0030 EOS,0.2438 DBG
moonlight2go,5964058656,0.00210664896262705,36084790,2920546469,0.0036 EOS,0.2920 DBG
aiyuyuan1314,4739391363,0.0016740670194957171,28675093,2320837790,0.0028 EOS,0.2320 DBG
eoskekoukele,8373696921,0.00295779115355132,50664004,4100524892,0.0050 EOS,0.4100 DBG
eosxhmxhm321,231081387,8.162350377225564e-05,1398128,113158499,0.0001 EOS,0.0113 DBG
guytknjtgqge,241001139,8.512739876485339e-05,1458147,118016113,0.0001 EOS,0.0118 DBG
