owner,lptoken,lpratio,amount1,amount2,token1,token2
vadimon55555,33256125,4.060124092305982e-05,404266,116451667,0.0000 EOS,0.0116 WOOL
12345vv1234v,6696901071,0.008176012503608533,81408556,23450275542,0.0081 EOS,2.3450 WOOL
jinyiyun1122,35325395,4.312754035827243e-05,429420,123697548,0.0000 EOS,0.0123 WOOL
codysincomas,386270703,0.0004715844035955087,4695565,1352588954,0.0004 EOS,0.1352 WOOL
gu2damjshage,392682556,0.00047941241086984517,4773509,1375041088,0.0004 EOS,0.1375 WOOL
jesstineseos,203740180,0.00024873926634229256,2476696,713428988,0.0002 EOS,0.0713 WOOL
btceos112233,12646526739,0.015439702580203107,153733118,44283846146,0.0153 EOS,4.4283 WOOL
cn5zdfx3mlxi,1500579087,0.0018320045716508507,18241269,5254518872,0.0018 EOS,0.5254 WOOL
malakatalaka,479663996,0.0005856050115193397,5830869,1679620581,0.0005 EOS,0.1679 WOOL
oorwullie313,19038726,2.324371529136732e-05,231437,66667159,0.0000 EOS,0.0066 WOOL
dpxwygrdtmv2,238234262,0.0002908518857079517,2896012,834215561,0.0002 EOS,0.0834 WOOL
gq2deobugene,217021,2.64953355400347e-07,2638,759933,0.0000 EOS,0.0000 WOOL
eosworld1115,3951316488,0.004824024226891937,48032809,13836169807,0.0048 EOS,1.3836 WOOL
pq2ketd4cdxr,616258167,0.0007523680617982472,7491328,2157927027,0.0007 EOS,0.2157 WOOL
lgfaaaa12345,331419907,0.00040461898344455586,4028791,1160520075,0.0004 EOS,0.1160 WOOL
fedeoskassad,6410997173,0.007826962425057893,77933064,22449137088,0.0077 EOS,2.2449 WOOL
gu3tanjugege,45352342,5.5369089572732984e-05,551310,158808515,0.0000 EOS,0.0158 WOOL
luck.tp,421799420,0.0005149601726787741,5127458,1476998468,0.0005 EOS,0.1476 WOOL
12345.com,606953650,0.0007410085021264663,7378221,2125345765,0.0007 EOS,0.2125 WOOL
eospluser.tp,1948648863,0.0023790373039886516,23688074,6823507214,0.0023 EOS,0.6823 WOOL
mykey111moon,8617968270,0.010521376317822809,104761343,30177201127,0.0104 EOS,3.0177 WOOL
zhbjmswboeos,175131621,0.00021381207634584614,2128926,613251521,0.0002 EOS,0.0613 WOOL
gu4domjzhage,625254788,0.0007633517220026293,7600693,2189430142,0.0007 EOS,0.2189 WOOL
