owner,lptoken,lpratio,amount1,amount2,token1,token2
kekekekeke44,66905024,2.6004359546505176e-05,963747,12660742,0.0000 EOS,0.0012 OGX
cheungboneos,8587842612,0.0033378860608621282,123705395,1625116586,0.0123 EOS,0.1625 OGX
jesstineseos,28996139556,0.011270095926949596,417681025,5487071603,0.0417 EOS,0.5487 OGX
eosrock12345,1647940890,0.0006405146407980921,23738113,311847363,0.0023 EOS,0.0311 OGX
gaingaingain,90662211,3.523820172495741e-05,1305962,17156423,0.0001 EOS,0.0017 OGX
grrwoofnstuf,20058006,7.796060275084247e-06,288929,3795667,0.0000 EOS,0.0003 OGX
haydinjwgage,676787292432,0.2630508000252338,9748925699,128071543008,0.9748 EOS,12.8071 OGX
xiaojie32145,28704559980,0.011156766020204155,413480905,5431894672,0.0413 EOS,0.5431 OGX
1.io,51921044628,0.02018045031321793,747907669,9825255843,0.0747 EOS,0.9825 OGX
alannice1.m,116063313270,0.04511099388338528,1671858544,21963189592,0.1671 EOS,2.1963 OGX
wilsonyyy123,140625738,5.465781243041831e-05,2025673,26611249,0.0002 EOS,0.0026 OGX
wodehehuoren,7206961314,0.002801171003944478,103814198,1363806126,0.0103 EOS,0.1363 OGX
cn5zdfx3mlxi,987777792,0.00038392526180427056,14228654,186921692,0.0014 EOS,0.0186 OGX
jungyublee11,914210792,0.00035533155382267345,13168942,173000273,0.0013 EOS,0.0173 OGX
gu3dgmzygige,15504500139,0.00602622302629165,223337851,2933987204,0.0223 EOS,0.2933 OGX
langchao1.tp,32188449,1.2510869154465066e-05,463665,6091166,0.0000 EOS,0.0006 OGX
jiaxueyifang,1978277706,0.0007689085463844906,28496519,374358503,0.0028 EOS,0.0374 OGX
legopiass.tp,29354966406,0.011409563217512707,422849822,5554974043,0.0422 EOS,0.5554 OGX
llllllllllil,39332798148,0.015287704328612227,566577610,7443124606,0.0566 EOS,0.7443 OGX
eosairuqixue,455520552,0.00017704978650079413,6561642,86200229,0.0006 EOS,0.0086 OGX
gyzdgmjqgqge,1172928885,0.0004558889994273288,16895702,221958677,0.0016 EOS,0.0221 OGX
huanggejian5,193341435,7.514712484038956e-05,2785027,36586880,0.0002 EOS,0.0036 OGX
haydqmjrgyge,1875393670,0.000728920017813907,27014504,354889289,0.0027 EOS,0.0354 OGX
christopherq,1271482242,0.0004941942981436567,18315334,240608377,0.0018 EOS,0.0240 OGX
gu3tambqgqge,927412038,0.0003604625578478101,13359102,175498405,0.0013 EOS,0.0175 OGX
222222dragon,4020410612,0.0015626360597230024,57912855,760800618,0.0057 EOS,0.0760 OGX
gq3doojwgene,6251641317,0.0024298612995498686,90053089,1183026570,0.0090 EOS,0.1183 OGX
xiaoliao3111,1194,4.6407883059016883e-10,17,225,0.0000 EOS,0.0000 OGX
hxldj5521hxl,175443972,6.819081520925822e-05,2527219,33200062,0.0002 EOS,0.0033 OGX
wangchengjia,36236706,1.4084328429581033e-05,521979,6857236,0.0000 EOS,0.0006 OGX
eos4simonlao,8375747616,0.003255449881869074,120650228,1584980883,0.0120 EOS,0.1584 OGX
fuyongquan11,1618070592,0.0006289047806932179,23307840,306194870,0.0023 EOS,0.0306 OGX
ifswapholder,250704171045,0.09744262857842652,3611321257,47441892575,0.3611 EOS,4.7441 OGX
mxcoin.game,48550428,1.8870373409457445e-05,699354,9187418,0.0000 EOS,0.0009 OGX
afujunzhi513,6047883426,0.00235066555099141,87118015,1144468536,0.0087 EOS,0.1144 OGX
dcjhotmykey2,15483589617,0.006018095613731524,223036641,2930030211,0.0223 EOS,0.2930 OGX
jianjiandeos,1835889027,0.000713565521560706,26445451,347413645,0.0026 EOS,0.0347 OGX
