owner,lptoken,lpratio,amount1,amount2,token1,token2
dao123451234,5044069345,0.0022283915362011028,645313219,551845239854,0.0645 EOS,0.551845 CASH
fedeoskassad,581682030,0.00025697809125030494,74417514,63638787932,0.0074 EOS,0.063638 CASH
xtxiongfei12,341892285,0.00015104270422881255,43740003,37404646351,0.0043 EOS,0.037404 CASH
heydqnzxgage,397805135,0.000175744133408883,50893216,43521778771,0.0050 EOS,0.043521 CASH
eosbossthe12,55022412,2.4308047494174566e-05,7039294,6019714256,0.0007 EOS,0.006019 CASH
shuyingxiang,142161279,6.280464625514056e-05,18187409,15553121843,0.0018 EOS,0.015553 CASH
malingyun321,5919734996,0.002615247027623858,757341540,647647237835,0.0757 EOS,0.647647 CASH
cryptolemon2,23725185661,0.01048141873271018,3035282606,2595648448937,0.3035 EOS,2.595648 CASH
g44dsmzygege,63801425,2.818647915863842e-05,8162437,6980180143,0.0008 EOS,0.006980 CASH
lancerjin333,103563250,4.575263621033324e-05,13249368,11330313409,0.0013 EOS,0.011330 CASH
robathodleos,11698845,5.1683681167409864e-06,1496692,1279909430,0.0001 EOS,0.001279 CASH
zhouyong3333,8067521800,0.00356410589696956,1032118734,882625356283,0.1032 EOS,0.882625 CASH
wwwwwwwch.tp,18379543238,0.00811979689204717,2351387622,2010809676246,0.2351 EOS,2.010809 CASH
zhouyiyan.tp,434351390,0.00019188970155071972,55568763,47520113345,0.0055 EOS,0.047520 CASH
angcheewei33,2080009380,0.0009189158555493459,266106085,227562945054,0.0266 EOS,0.227562 CASH
dappdapp5555,62399190,2.7566993502902464e-05,7983042,6826768947,0.0007 EOS,0.006826 CASH
farrynew1245,294632990,0.0001301642813163236,37693883,32234254114,0.0037 EOS,0.032234 CASH
gotoswimming,6465672187,0.002856433603880534,827186038,707375369926,0.0827 EOS,0.707375 CASH
yywymsdhs515,334856670,0.00014793447873752134,42839901,36634916519,0.0042 EOS,0.036634 CASH
u.sb,58585348978,0.02588209774264377,7495119038,6409516552495,0.7495 EOS,6.409516 CASH
plmokn555555,1507493023,0.0006659870163492795,192861182,164926925455,0.0192 EOS,0.164926 CASH
wangweichai3,3862430684,0.0017063619186601482,494140228,422568335493,0.0494 EOS,0.422568 CASH
ovicloudcoin,185812208,8.20889490824474e-05,23771892,20328741632,0.0023 EOS,0.020328 CASH
d5krdtv55.tp,1250983167,0.0005526649438386837,160044583,136863523997,0.0160 EOS,0.136863 CASH
eosredbluepk,31386845,1.3866220894720056e-05,4015477,3433870516,0.0004 EOS,0.003433 CASH
icemjsicemjs,5887244990,0.0026008934473239972,753184930,644092676245,0.0753 EOS,0.644092 CASH
tp132513255a,17783356779,0.007856410969220746,2275114483,1945584034614,0.2275 EOS,1.945584 CASH
eosyaogunyue,14136593586,0.006245327600221007,1808565683,1546610751083,0.1808 EOS,1.546610 CASH
mykey4444444,37879070,1.6734385119197664e-05,4846060,4144150890,0.0004 EOS,0.004144 CASH
tanduoroueos,149827796,6.61915944563735e-05,19168225,16391875361,0.0019 EOS,0.016391 CASH
dujiajiyi115,22179115,9.798388714743358e-06,2837485,2426500945,0.0002 EOS,0.002426 CASH
