owner,lptoken,lpratio,amount1,amount2,token1,token2
dhedgeinvest,268213,4.543899733723205e-07,34062,20385,0.00000000 PBTC,0.0000 EOS
funnycapital,37888138,6.41877538260517e-05,4811706,2879655,0.00000004 PBTC,0.0002 EOS
alannice1.m,78152986891,0.1324019851102251,9925250009,5939950258,0.00009925 PBTC,0.5939 EOS
gu4tqobrg4ge,7151469857,0.012115580519569085,908220262,543541288,0.00000908 PBTC,0.0543 EOS
tlsodo123123,206032239,0.0003490471513053043,26165621,15659302,0.00000026 PBTC,0.0015 EOS
tumaoran1234,3559382280,0.006030086608147664,452033382,270527775,0.00000452 PBTC,0.0270 EOS
111eosxhm111,182245495818,0.3087491135476892,23144759798,13851411481,0.00023144 PBTC,1.3851 EOS
timesonmysid,8612510961,0.01459078652502902,1093769130,654586455,0.00001093 PBTC,0.0654 EOS
liujinzhoutp,869790084,0.0014735448807785918,110461344,66107643,0.00000110 PBTC,0.0066 EOS
comefromhere,94723251855,0.16047430918014063,12029635639,7199358932,0.00012029 PBTC,0.7199 EOS
emilmihaylov,364889448,0.0006181732673679528,46340122,27733107,0.00000046 PBTC,0.0027 EOS
lianjie12345,1843569996,0.003123262934281519,234129159,140118945,0.00000234 PBTC,0.0140 EOS
zack.vr,13547997365,0.02295218412951877,1720564578,1029703836,0.00001720 PBTC,0.1029 EOS
alohadog2222,11992992585,0.020317790641589287,1523082539,911517041,0.00001523 PBTC,0.0911 EOS
manto11chris,26100182649,0.044217324659475164,3314663308,1983721836,0.00003314 PBTC,0.1983 EOS
haytgnzzhege,955424985,0.001618622264742573,121336780,72616250,0.00000121 PBTC,0.0072 EOS
eosbetterone,4293464604,0.00727372374600247,545260153,326321068,0.00000545 PBTC,0.0326 EOS
ilovelilli14,183855,3.114758365715606e-07,23349,13973,0.00000000 PBTC,0.0000 EOS
jungyublee11,6875028058,0.011647249820883315,873112788,522530568,0.00000873 PBTC,0.0522 EOS
lovepeace.tp,12580748,2.1313529727208876e-05,1597726,956188,0.00000001 PBTC,0.0000 EOS
anwang555555,3683286198,0.0062399970077209365,467768895,279944985,0.00000467 PBTC,0.0279 EOS
lovetomorrow,2480819230,0.004202851404895514,315058349,188552522,0.00000315 PBTC,0.0188 EOS
gm3dmnrtg4ge,1007140744,0.0017062359238677433,127904563,76546862,0.00000127 PBTC,0.0076 EOS
haztqnjuhage,10017856268,0.01697163613569907,1272244759,761398511,0.00001272 PBTC,0.0761 EOS
kylehongmoac,2031418942,0.0034415050685962555,257985544,154396241,0.00000257 PBTC,0.0154 EOS
wangpengjie1,18874717721,0.03197638624024658,2397045841,1434556615,0.00002397 PBTC,0.1434 EOS
gu3tambqgqge,581456400,0.0009850676817050826,73843628,44193091,0.00000073 PBTC,0.0044 EOS
runningbank1,85640874,0.00014508750305332796,10876194,6509060,0.00000010 PBTC,0.0006 EOS
aprilsummers,8563596857,0.01450791925754351,1087557151,650868781,0.00001087 PBTC,0.0650 EOS
ggkyoik4qxhe,109544414,0.00018558341079868035,13911889,8325828,0.00000013 PBTC,0.0008 EOS
joe23333deli,16952660799,0.028720155581748803,2152949022,1288472339,0.00002152 PBTC,0.1288 EOS
throne2thorn,33553433,5.6844163136835055e-05,4261209,2550199,0.00000004 PBTC,0.0002 EOS
zhouyutin.m,845201946,0.0014318891691945338,107338707,64238843,0.00000107 PBTC,0.0064 EOS
mykeybihu111,3178143268,0.005384214914713081,403616902,241552033,0.00000403 PBTC,0.0241 EOS
gq4tiojqgqge,7042334541,0.011930690177448381,894360327,535246553,0.00000894 PBTC,0.0535 EOS
qinhuang5211,26665826,4.5175602845838685e-05,3386498,2026713,0.00000003 PBTC,0.0002 EOS
artclimber12,53024832497,0.08983141095466508,6734032059,4030106589,0.00006734 PBTC,0.4030 EOS
liuhong51222,20186246505,0.034198297666011894,2563606987,1534238228,0.00002563 PBTC,0.1534 EOS
