owner,lptoken,lpratio,amount1,amount2,token1,token2
keller555555,339940685,0.00042601698255254625,1566464,183826327,0.0001 EOS,0.0183 WOOL
oorwullie313,26263254,3.291336611000561e-05,121022,14202117,0.0000 EOS,0.0014 WOOL
whs111222333,82864627335,0.10384675931802027,381844534,44809876645,0.0381 EOS,4.4809 WOOL
codysincomas,386270703,0.00048407821305799506,1779955,208879748,0.0001 EOS,0.0208 WOOL
fedeoskassad,6410997173,0.008034324196276666,29542210,3466810890,0.0029 EOS,0.3466 WOOL
g43tgmbsgage,13796009108,0.017289293193774688,63572731,7460330013,0.0063 EOS,0.7460 WOOL
hekey5134qih,223394640,0.0002799603420555923,1029414,120802887,0.0001 EOS,0.0120 WOOL
bizhuan11233,271502644,0.0003402497619604378,1251098,146817772,0.0001 EOS,0.0146 WOOL
eospluser.tp,1948648863,0.0024420657641191436,8979475,1053751377,0.0008 EOS,0.1053 WOOL
gu3tanjugege,45352342,5.683599740505057e-05,208985,24524732,0.0000 EOS,0.0024 WOOL
dnrreg21v5en,25787286,3.231687836935294e-05,118829,13944733,0.0000 EOS,0.0013 WOOL
fuyongquan11,825895406,0.0010350201793825594,3805769,446611207,0.0003 EOS,0.0446 WOOL
galaxysuming,397095076,0.0004976434228930087,1829834,214733136,0.0001 EOS,0.0214 WOOL
zvpxvbjbkznd,322287,4.038932122994118e-07,1485,174279,0.0000 EOS,0.0000 WOOL
geytomrsgmge,6421947,8.04804662628828e-06,29592,3472732,0.0000 EOS,0.0003 WOOL
heydenjugmge,3716443528,0.004657483283077751,17125566,2009704036,0.0017 EOS,0.2009 WOOL
qncaokpq4cke,18471299,2.3148412093732957e-05,85116,9988539,0.0000 EOS,0.0009 WOOL
sharerb53214,36613101,4.588389533283318e-05,168715,19798900,0.0000 EOS,0.0019 WOOL
mhchm5fen.tp,450160676,0.0005641457504662451,2074363,243428891,0.0002 EOS,0.0243 WOOL
zengfmeos123,10125003,1.2688752528681521e-05,46656,5475196,0.0000 EOS,0.0005 WOOL
cn5zdfx3mlxi,1500579087,0.0018805403499295614,6914746,811453160,0.0006 EOS,0.0811 WOOL
eosairuqixue,621149431,0.0007784305262220997,2862289,335892772,0.0002 EOS,0.0335 WOOL
gu2damjshage,392682556,0.0004921136097850167,1809501,212347022,0.0001 EOS,0.0212 WOOL
jamiedornan4,664227739,0.0008324166820352212,3060796,359187798,0.0003 EOS,0.0359 WOOL
ahxtradereos,785784013,0.0009847521903895992,3620933,424920570,0.0003 EOS,0.0424 WOOL
huanggejian5,3303622,4.140131317127304e-06,15223,1786466,0.0000 EOS,0.0001 WOOL
vadimon55555,33256125,4.167690026243931e-05,153245,17983582,0.0000 EOS,0.0017 WOOL
maly34522.tp,26081454,3.26855325765524e-05,120184,14103807,0.0000 EOS,0.0014 WOOL
moonlight2go,1754209072,0.0021983919212839806,8083487,948606114,0.0008 EOS,0.0948 WOOL
ojvqzjwmmxsu,133028105,0.00016671211887092389,613000,71936279,0.0000 EOS,0.0071 WOOL
lacarteraeos,118339172,0.0001483038047452507,545313,63993091,0.0000 EOS,0.0063 WOOL
senoisierors,3170156248,0.003972870734766748,14608245,1714293722,0.0014 EOS,0.1714 WOOL
shoshoona111,15539713,1.9474519921004975e-05,71607,8403255,0.0000 EOS,0.0008 WOOL
wenquanijl12,6730535,8.434772118154384e-06,31014,3639604,0.0000 EOS,0.0003 WOOL
eosstewfe123,8908718539,0.011164492977340176,41051840,4817478719,0.0041 EOS,0.4817 WOOL
tanduoroueos,558581051,0.0007000192220535473,2573970,302058294,0.0002 EOS,0.0302 WOOL
zhuyanrong12,4839158051,0.006064480075345735,22299093,2616823152,0.0022 EOS,0.2616 WOOL
eosofalibaba,159159996,0.00019946085958788762,733417,86067360,0.0000 EOS,0.0086 WOOL
2qvxnhptjhfa,122112886,0.00015303305994251047,562702,66033765,0.0000 EOS,0.0066 WOOL
duhaibo12345,77955962,9.76951720363244e-05,359225,42155466,0.0000 EOS,0.0042 WOOL
waitwaitgogo,131813238,0.00016518963569553502,607402,71279327,0.0000 EOS,0.0071 WOOL
zhangyanhu12,726197689,0.000910078027890108,3346356,392698669,0.0003 EOS,0.0392 WOOL
whowhatwhere,108628744,0.0001361346016507351,500566,58742080,0.0000 EOS,0.0058 WOOL
andy44444444,22191193803,0.027810220548307785,102258180,12000110166,0.0102 EOS,1.2000 WOOL
chuuuuuuur12,3892679,4.878343295759563e-06,17937,2105005,0.0000 EOS,0.0002 WOOL
eosisrealbtc,22228430,2.78568853136261e-05,102429,12020246,0.0000 EOS,0.0012 WOOL
manto11chris,7476670502,0.009369836407788821,34452888,4043084409,0.0034 EOS,0.4043 WOOL
dpxwygrdtmv2,238234262,0.0002985575011060319,1097795,128827561,0.0001 EOS,0.0128 WOOL
gyztimztg4ge,2034662,2.5498582664629534e-06,9375,1100263,0.0000 EOS,0.0001 WOOL
malakatalaka,479663996,0.0006011195988941913,2210316,259383106,0.0002 EOS,0.0259 WOOL
biehuaigang1,2547241088,0.003192227379737218,11737820,1377446114,0.0011 EOS,0.1377 WOOL
golddd123455,102825,1.2886129305459737e-07,473,55603,0.0000 EOS,0.0000 WOOL
dappdapp5555,674287204,0.0008450233017029816,3107150,364627554,0.0003 EOS,0.0364 WOOL
gi4tonbqgmge,50050378,6.2723621949442e-05,230634,27065242,0.0000 EOS,0.0027 WOOL
q1q1q1q1q1q1,226289455,0.00028358815245242035,1042753,122368287,0.0001 EOS,0.0122 WOOL
eostuo.com,1364482406,0.0017099826616815764,6287606,737857518,0.0006 EOS,0.0737 WOOL
luck.tp,421799420,0.0005286031477838969,1943673,228092258,0.0001 EOS,0.0228 WOOL
btceos112233,12646359639,0.015848541264429965,58275086,6838645555,0.0058 EOS,0.6838 WOOL
dao123451234,924853377,0.0011590352739716122,4261772,500123720,0.0004 EOS,0.0500 WOOL
ballpunlop13,5415431,6.786670956556783e-06,24954,2928448,0.0000 EOS,0.0002 WOOL
downthehatch,4055865814,0.005082850602946531,18689641,2193250035,0.0018 EOS,0.2193 WOOL
konglong1314,4920938197,0.006166967752075652,22675940,2661046585,0.0022 EOS,0.2661 WOOL
siriusowen.e,28478779,3.568988365238136e-05,131231,15400184,0.0000 EOS,0.0015 WOOL
gq2deobugene,217021,2.7197283423293727e-07,1000,117356,0.0000 EOS,0.0000 WOOL
hlh111111111,10124282,1.2687848964448189e-05,46653,5474806,0.0000 EOS,0.0005 WOOL
chenqiji1234,2113282724,0.00264838652472241,9738117,1142778785,0.0009 EOS,0.1142 WOOL
daebaknaja11,374646020,0.00046951004692398295,1726388,202593585,0.0001 EOS,0.0202 WOOL
majinxiang11,11180547,1.4011570566279595e-05,51520,6045992,0.0000 EOS,0.0006 WOOL
shimrise5555,13829374825,0.017331107435800595,63726482,7478372858,0.0063 EOS,0.7478 WOOL
vaelixiang1l,92500695,0.00011592277331533118,426248,50020676,0.0000 EOS,0.0050 WOOL
wingzerohero,791966080,0.0009924996170598659,3649421,428263584,0.0003 EOS,0.0428 WOOL
angcheewei33,128973201,0.00016163047362266462,594315,69743549,0.0000 EOS,0.0069 WOOL
eoskidultlab,650186033,0.0008148194790996267,2996091,351594605,0.0002 EOS,0.0351 WOOL
eoszhifubao2,287641231857,0.36047479769424035,1325465831,155544875205,0.1325 EOS,15.5544 WOOL
gu3tambqgqge,3186192009,0.003992966906880285,14682139,1722965220,0.0014 EOS,0.1722 WOOL
calmdown1234,92739770,0.00011622238443750018,427349,50149958,0.0000 EOS,0.0050 WOOL
hejjooneosvc,541646230,0.0006787963391777082,2495934,292900620,0.0002 EOS,0.0292 WOOL
jesstineseos,31931540,4.0016917419154857e-05,147142,17267299,0.0000 EOS,0.0017 WOOL
saundersca21,1267547561,0.0015885029683312534,5840925,685439030,0.0005 EOS,0.0685 WOOL
game215xxxxx,34296528,4.298074345113741e-05,158040,18546190,0.0000 EOS,0.0018 WOOL
mazitongshe5,420203126,0.0005266026565712998,1936317,227229046,0.0001 EOS,0.0227 WOOL
dickyguo3333,215585097,0.0002701733465861493,993427,116579799,0.0000 EOS,0.0116 WOOL
pq2ketd4cdxr,616258167,0.0007723007464631753,2839749,333247772,0.0002 EOS,0.0333 WOOL
4iwsoqf2fwg3,16244851,2.0358205741203687e-05,74857,8784565,0.0000 EOS,0.0008 WOOL
geabcde12345,1436950837,0.0018008008063380109,6621544,777045547,0.0006 EOS,0.0777 WOOL
jinyiyun1122,35325395,4.42701296121022e-05,162781,19102560,0.0000 EOS,0.0019 WOOL
stenzhou1234,18190209940,0.022796148541726135,83821438,9836538095,0.0083 EOS,0.9836 WOOL
uirbnrjyc2v2,78700782,9.862858772601975e-05,362657,42558235,0.0000 EOS,0.0042 WOOL
eos1e1o1s2e2,16639238,2.08524553768363e-05,76674,8997834,0.0000 EOS,0.0008 WOOL
fqhzmseosqbo,74086542,9.284597714625564e-05,341394,40063039,0.0000 EOS,0.0040 WOOL
langchao1.tp,966808367,0.0012116136767092022,4455103,522811301,0.0004 EOS,0.0522 WOOL
eosworld1115,3951316488,0.004951828367727989,18207872,2136713940,0.0018 EOS,0.2136 WOOL
ez2eosfinder,7090915075,0.008886403943640528,32675307,3834483301,0.0032 EOS,0.3834 WOOL
gu4domjzhage,625415588,0.0007837769157907253,2881947,338199739,0.0002 EOS,0.0338 WOOL
hxldj5521hxl,271916284,0.00034076813964348284,1253004,147041452,0.0001 EOS,0.0147 WOOL
12345vv1234v,6696901071,0.008392621750233678,30859670,3621416285,0.0030 EOS,0.3621 WOOL
dneldnel1111,55150669273,0.06911535672594438,254137166,29823276427,0.0254 EOS,2.9823 WOOL
eosbetterone,526994762,0.0006604349765555049,2428419,284977692,0.0002 EOS,0.0284 WOOL
eosotcotc111,1071406,1.342696450731378e-06,4937,579373,0.0000 EOS,0.0000 WOOL
eos111eos123,6341743968,0.007947535404207859,29223087,3429361526,0.0029 EOS,0.3429 WOOL
qinhuang5211,68006883,8.522688918057589e-05,313379,36775402,0.0000 EOS,0.0036 WOOL
zhbjmswboeos,175131621,0.00021947665584058038,807015,94704176,0.0000 EOS,0.0094 WOOL
33qmwwghf2xx,102469853508,0.12841622000638026,472186440,55411598932,0.0472 EOS,5.5411 WOOL
focusandview,474763187,0.0005949778572481557,2187733,256732945,0.0002 EOS,0.0256 WOOL
gu4tqobrg4ge,14028226068,0.01758030975331573,64642798,7585903658,0.0064 EOS,0.7585 WOOL
guytknjtgqge,43028559,5.392380988102147e-05,198277,23268123,0.0000 EOS,0.0023 WOOL
enjhwbyayqxc,30092079227,0.03771168723455005,138665873,16272593041,0.0138 EOS,1.6272 WOOL
g44tkobrgege,2054862257,0.0025751734255882166,9468912,1111187333,0.0009 EOS,0.1111 WOOL
lamon2312.tp,1529587446,0.0019168939084039788,7048418,827139721,0.0007 EOS,0.0827 WOOL
luochunhi123,26178068,3.280661018381889e-05,120629,14156052,0.0000 EOS,0.0014 WOOL
grrwoofnstuf,52356136,6.561322036763778e-05,241259,28312104,0.0000 EOS,0.0028 WOOL
pralzr123321,565264,7.083943589323017e-07,2604,305672,0.0000 EOS,0.0000 WOOL
lgfaaaa12345,331419907,0.0004153386604430285,1527200,179218631,0.0001 EOS,0.0179 WOOL
uriel1111111,1618188312,0.0020279293779738024,7456696,875051526,0.0007 EOS,0.0875 WOOL
gy2dkmrvhege,10862669727,0.01361320366687333,50055749,5874097382,0.0050 EOS,0.5874 WOOL
chinaer1o.tp,978397,1.2261366646315478e-06,4508,529077,0.0000 EOS,0.0000 WOOL
fangrongffff,25514275024,0.03197473835101637,117571112,13797099598,0.0117 EOS,1.3797 WOOL
gaingaingain,128618469,0.00016118592001986527,592680,69551724,0.0000 EOS,0.0069 WOOL
ge3dknbsg4ge,20419233,2.5589581984567033e-05,94092,11041904,0.0000 EOS,0.0011 WOOL
