owner,lptoken,lpratio,amount1,amount2,token1,token2
pq2ketd4cdxr,818117263030,0.002480856711726614,778128150,9491692981569,0.0778 EOS,0.0009491692 DMD
reimon123eos,6354860040,1.927046145430028e-05,6044238,73728282198,0.0006 EOS,0.0000073728 DMD
saundersca21,14450694170,4.3820248319877516e-05,13744352,167655125530,0.0013 EOS,0.0000167655 DMD
senoisierors,142574940120,0.000432343886511721,135605957,1654136417403,0.0135 EOS,0.0001654136 DMD
comefromhere,3388491957340,0.010275254410186346,3222864371,39312854994003,0.3222 EOS,0.0039312854 DMD
fuyongquan11,491836462,1.4914436389051338e-06,467795,5706224407,0.0000 EOS,0.0000005706 DMD
icemjsicemjs,238968986866,0.0007246489491803887,227288316,2772487952458,0.0227 EOS,0.0002772487 DMD
longshao5555,2289683955942,0.006943231815929984,2177765488,26564623577476,0.2177 EOS,0.0026564623 DMD
nvshennvshen,216662416320,0.0006570065612790617,206072078,2513689943099,0.0206 EOS,0.0002513689 DMD
qypmsm2i5n3g,480198592424,0.0014561529927441081,456726754,5571203316978,0.0456 EOS,0.0005571203 DMD
richssunssuk,91462564984,0.00027735084989151176,86991926,1061137107558,0.0086 EOS,0.0001061137 DMD
shimrise5555,2947837498526,0.008939014947823499,2803748855,34200437712241,0.2803 EOS,0.0034200437 DMD
codysincomas,41015088722,0.0001243740509290598,39010294,475851870328,0.0039 EOS,0.0000475851 DMD
hechunspring,10576782752,3.207300916936072e-05,10059795,122710495367,0.0010 EOS,0.0000122710 DMD
jzs333333333,1771940712,5.3732285172249665e-06,1685329,20557831963,0.0001 EOS,0.0000020557 DMD
manjoorelahi,222527586,6.74792086928714e-07,211650,2581736899,0.0000 EOS,0.0000002581 DMD
triplimonkey,221893184176,0.0006728683284479639,211047169,2574376649994,0.0211 EOS,0.0002574376 DMD
zengfmeosqb1,332652015674,0.0010087331279354358,316392171,3859386600380,0.0316 EOS,0.0003859386 DMD
eossuneossun,1433053126960,0.004345586664572264,1363006294,16626101076275,0.1363 EOS,0.0016626101 DMD
gy3tknbwgene,5148283477500,0.01561164174891486,4896638269,59729733570877,0.4896 EOS,0.0059729733 DMD
liujinzhoutp,28537625846,8.653742417631379e-05,27142722,331089924627,0.0027 EOS,0.0000331089 DMD
shikongdeeos,438563695946,0.0013298994383490561,417126948,5088160515480,0.0417 EOS,0.0005088160 DMD
ivanchen5555,586883092714,0.0017796628006186072,558196576,6808943392154,0.0558 EOS,0.0006808943 DMD
