owner,lptoken,lpratio,amount1,amount2,token1,token2
duhaibo55555,15382535,2.9776916187882393e-06,427974,2146233,0.0000 EOS,0.0002 OGX
eosairuqixue,550134536,0.00010649291531292838,15305907,76757005,0.0015 EOS,0.0076 OGX
reimon123eos,125967352,2.4384272702213772e-05,3504678,17575476,0.0003 EOS,0.0017 OGX
tlsodo123123,7793203922,0.0015085782676292974,216823428,1087339466,0.0216 EOS,0.1087 OGX
christopherq,1535575706,0.0002972508048752064,42722966,214249759,0.0042 EOS,0.0214 OGX
cinimodbbb2u,4412520,8.541585520030008e-07,122765,615652,0.0000 EOS,0.0000 OGX
dappdapp5555,1692556495,0.00032763853873806224,47090504,236152357,0.0047 EOS,0.0236 OGX
dfoxadmin.tp,2329551,4.5094547083687843e-07,64813,325028,0.0000 EOS,0.0000 OGX
huanggejian5,166785325,3.228565801341408e-05,4640320,23270566,0.0004 EOS,0.0023 OGX
1.io,62842055017,0.012164721909070924,1748398985,8767978775,0.1748 EOS,0.8767 OGX
alannice1.m,140437918614,0.02718542900874093,3907280155,19594468852,0.3907 EOS,1.9594 OGX
chuckhriczko,60085256,1.163107141988923e-05,1671699,8383338,0.0001 EOS,0.0008 OGX
gaingaingain,109493223,2.1195274539678385e-05,3046333,15276939,0.0003 EOS,0.0015 OGX
jesstineseos,26521633948,0.005133955302135132,737887993,3700406097,0.0737 EOS,0.3700 OGX
jungyublee11,1658708807,0.0003210864342329882,46148789,231429790,0.0046 EOS,0.0231 OGX
2szwxpmruaoz,11443097708,0.0022151105873047913,318371199,1596587473,0.0318 EOS,0.1596 OGX
dcjhotmykey2,18699611581,0.0036197984714053436,520262774,2609045764,0.0520 EOS,0.2609 OGX
emilmihaylov,1176868112,0.00022781357646977816,32742961,164201419,0.0032 EOS,0.0164 OGX
fuyongquan11,1954152256,0.00037827723418326886,54368652,272651260,0.0054 EOS,0.0272 OGX
hxldj5521hxl,208093578,4.02819498303925e-05,5789603,29034061,0.0005 EOS,0.0029 OGX
jianjiandeos,2217212711,0.0004291994594269053,61687550,309354523,0.0061 EOS,0.0309 OGX
wangchengjia,43763258,8.471522187823227e-06,1217586,6106027,0.0001 EOS,0.0006 OGX
balabalabala,24252143615,0.004694636142874644,674745968,3383757587,0.0674 EOS,0.3383 OGX
kekekekeke44,719465019,0.00013927125516617522,20017039,100382681,0.0020 EOS,0.0100 OGX
langchao1.tp,25117477,4.862144032047148e-06,698821,3504492,0.0000 EOS,0.0003 OGX
whowhatwhere,234941455,4.547905800048004e-05,6536568,32779986,0.0006 EOS,0.0032 OGX
gezdqojug4ge,4521587631,0.0008752714420896991,125800138,630870272,0.0125 EOS,0.0630 OGX
eos4simonlao,10115433888,0.0019581065610254833,281432781,1411346424,0.0281 EOS,0.1411 OGX
llllllllllil,274429438955,0.05312298917734055,7635207865,38289510032,0.7635 EOS,3.8289 OGX
manjoorelahi,7141505,1.38242491137087e-06,198691,996411,0.0000 EOS,0.0000 OGX
martinmateng,29562230747,0.005722542268099887,822483832,4124642513,0.0822 EOS,0.4124 OGX
whx112233.tp,35146581953,0.0068035393717941865,977852303,4903793876,0.0977 EOS,0.4903 OGX
imrealwjdadi,10643533943,0.0020603341267456396,296125643,1485029088,0.0296 EOS,0.1485 OGX
aeos2themoon,136506006,2.642430457531591e-05,3797886,19045872,0.0003 EOS,0.0019 OGX
silverxie555,99821649018,0.019323088662208138,2777249564,13927521938,0.2777 EOS,1.3927 OGX
15zso15zsoso,92726535,1.79496439376718e-05,2579848,12937582,0.0002 EOS,0.0012 OGX
adaloveyyy33,823663474,0.0001594415889989397,22916061,114920873,0.0022 EOS,0.0114 OGX
ez2eosfamily,13659345,2.6441231646563484e-06,380031,1905807,0.0000 EOS,0.0001 OGX
haytgnzzhege,7934258920,0.0015358831484784416,220747877,1107020032,0.0220 EOS,0.1107 OGX
haztimagenes,11354519974,0.002197964052215285,315906779,1584228747,0.0315 EOS,0.1584 OGX
samsungstore,5888679538,0.001139907804925027,163835529,821612488,0.0163 EOS,0.0821 OGX
eospluser.tp,8537858490,0.0016527256182464732,237541294,1191236696,0.0237 EOS,0.1191 OGX
akakak521521,20145670811,0.003899721023146157,560495203,2810805821,0.0560 EOS,0.2810 OGX
ha3tcmjzgyge,1306468695476,0.2529011560661549,36348724457,182283819158,3.6348 EOS,18.2283 OGX
xiaojie32145,34666646140,0.006710635253719602,964499473,4836831282,0.0964 EOS,0.4836 OGX
zhanggucheng,13911427509,0.0026929203215809,387045359,1940978873,0.0387 EOS,0.1940 OGX
aabbss112233,4435050375,0.0008585198948379534,123392488,618796243,0.0123 EOS,0.0618 OGX
1cr3cd4keosd,6703741198,0.001297684288045503,186512269,935333201,0.0186 EOS,0.0935 OGX
g44dsmzygege,9485873271,0.00183623865220811,263917072,1323507569,0.0263 EOS,0.1323 OGX
sleepingnoon,5601307486,0.0010842794347822398,155840230,781517172,0.0155 EOS,0.0781 OGX
zengfantian1,2279179777,0.0004411948043469134,63411605,318000420,0.0063 EOS,0.0318 OGX
cicilovefifi,6964989780,0.001348255777922933,193780758,971783665,0.0193 EOS,0.0971 OGX
dddddd112233,7286594714,0.0014105108169352118,202728488,1016655292,0.0202 EOS,0.1016 OGX
gu3dgmzygige,18724865327,0.0036246869938632614,520965387,2612569269,0.0520 EOS,0.2612 OGX
rosskeeley15,955157728,0.00018489573800978945,26574509,133267485,0.0026 EOS,0.0133 OGX
tkvc12345.tp,703012896,0.0001360865168399908,19559306,98087214,0.0019 EOS,0.0098 OGX
xiaohangzhou,11050056094,0.0021390271121270784,307435949,1541748710,0.0307 EOS,0.1541 OGX
