owner,lptoken,lpratio,amount1,amount2,token1,token2
jammy1221.tp,691585363,6.299790548197879e-05,3840261916,841085,0.3840 TKT,0.0000 EOS
museshengw33,20865799843,0.001900707789148513,115864419310,25376349,11.5864 TKT,0.0025 EOS
yueliang2222,310045634885,0.028242682171376918,1721633376918,377068049,172.1633 TKT,0.0377 EOS
zhoudao11111,33459473677,0.0030478909371892,185795057807,40692391,18.5795 TKT,0.0040 EOS
zuiaimama.tp,107848880118,0.00982417199597532,598867427187,131162520,59.8867 TKT,0.0131 EOS
djh311311eos,683345054,6.224727911638825e-05,3794504810,831063,0.3794 TKT,0.0000 EOS
eosmykey1111,155607563944,0.014174606823807348,864063691418,189245175,86.4063 TKT,0.0189 EOS
ivoyanevsfbg,901883759,8.215441049641435e-05,5008014972,1096843,0.5008 TKT,0.0001 EOS
moremoneynow,527425199,4.8044225070471676e-05,2928707016,641438,0.2928 TKT,0.0000 EOS
nicoleou5555,41338493903,0.0037656067797209153,229545985646,50274616,22.9545 TKT,0.0050 EOS
qtdsstq2jtlq,3458233240,0.00031501744028113166,19203011109,4205797,1.9203 TKT,0.0004 EOS
sdfuliang.tp,164050572,1.494369745520562e-05,910946352,199513,0.0910 TKT,0.0000 EOS
suntaoluqian,874853469,7.969216686652644e-05,4857920133,1063970,0.4857 TKT,0.0001 EOS
aldydualdydu,135418941,1.2335584444096544e-05,751959526,164692,0.0751 TKT,0.0000 EOS
fajiaojun123,3165803571,0.0002883794319695122,17579196348,3850153,1.7579 TKT,0.0003 EOS
fghlphfqhlqh,18685790011,0.001702126296980466,103759176512,22725088,10.3759 TKT,0.0022 EOS
tossncoin123,3375375199,0.0003074697342211063,18742913779,4105028,1.8742 TKT,0.0004 EOS
mygodblessme,8147336771,0.0007421573377476299,45240846313,9908542,4.5240 TKT,0.0009 EOS
ryin52rita52,1410097913,0.0001284486627336408,7830046156,1714918,0.7830 TKT,0.0001 EOS
zhs123123.tp,23749955579,0.0021634313518099093,131879670682,28883971,13.1879 TKT,0.0028 EOS
biduofen1234,109502377537,0.009974792410590511,608049031522,133173453,60.8049 TKT,0.0133 EOS
eoskeytp2222,12724590130,0.0011591085774709494,70657595561,15475258,7.0657 TKT,0.0015 EOS
keyids112233,9052785154,0.0008246364570332191,50268655067,11009721,5.0268 TKT,0.0011 EOS
qingqing3333,12595129533,0.0011473157505984025,69938721758,15317812,6.9938 TKT,0.0015 EOS
xcy111222333,166904583447,0.01520367511378801,926794217662,202984266,92.6794 TKT,0.0202 EOS
zhuxu1112345,44823737245,0.0040830846246663,248898979493,54513262,24.8898 TKT,0.0054 EOS
eoskidultlab,1593788525,0.00014518141104182447,8850050481,1938317,0.8850 TKT,0.0001 EOS
jdfigsuxjskk,19754679,1.7994935506881617e-06,109694544,24025,0.0109 TKT,0.0000 EOS
ooooo5555555,443415,4.0391566614592485e-08,2462211,539,0.0002 TKT,0.0000 EOS
my5555522222,3462963,3.15448283658354e-07,19229274,4211,0.0019 TKT,0.0000 EOS
wuchenfei.tp,55537449723,0.005059018301345546,308390495958,67542953,30.8390 TKT,0.0067 EOS
