owner,lptoken,lpratio,amount1,amount2,token1,token2
game215xxxxx,4393130885,0.001992546110017262,1124816189,4415968361,0.1124 EOS,0.4415 HUB
hlec3qjo5cbo,1679243280,0.0007616366898516907,429953051,1687972744,0.0429 EOS,0.1687 HUB
chexbuyer.tp,4980071210,0.002258758451967784,1275096251,5005959866,0.1275 EOS,0.5005 HUB
xiaohangzhou,27174213,1.2325121609922287e-05,6957679,27315476,0.0006 EOS,0.0027 HUB
qiaoqiao1111,409520069,0.00018574170490710313,104853421,411648939,0.0104 EOS,0.0411 HUB
chenzhengccc,14382234020,0.0065231984204606585,3682423786,14456999360,0.3682 EOS,1.4456 HUB
jablanjablan,5472921551,0.0024822953907676923,1401285535,5501372266,0.1401 EOS,0.5501 HUB
oneaaaaaaeos,58313543421,0.026448659770544548,14930585824,58616683524,1.4930 EOS,5.8616 HUB
prajiangtao3,264050388,0.00011976255368452306,67607398,265423041,0.0067 EOS,0.0265 HUB
shishengchen,3030172404,0.0013743633855497698,775844623,3045924607,0.0775 EOS,0.3045 HUB
leonardeosio,1837122,8.332440782098695e-07,470376,1846672,0.0000 EOS,0.0001 HUB
bushiwode123,1695568496,0.0007690411461466439,434132955,1704382825,0.0434 EOS,0.1704 HUB
initialch123,82720121,3.75184941294339e-05,21179640,83150137,0.0021 EOS,0.0083 HUB
renrena22.tp,2034,9.225399592835285e-10,520,2044,0.0000 EOS,0.0000 HUB
mykeydigital,138650463,6.288623032972585e-05,35500031,139371230,0.0035 EOS,0.0139 HUB
33333ok33333,6961885215,0.003157628959086873,1782519438,6998076234,0.1782 EOS,0.6998 HUB
uirbnrjyc2v2,1672720,7.58677994440877e-07,428282,1681415,0.0000 EOS,0.0001 HUB
we.bank,11201694036,0.005080634395220248,2868079083,11259925494,0.2868 EOS,1.1259 HUB
2awmtshfknxo,1643900188,0.0007456064958228638,420903814,1652445922,0.0420 EOS,0.1652 HUB
scat1terina3,308070322,0.00013972821156064087,78878252,309671810,0.0078 EOS,0.0309 HUB
tabuzah13.m,3507365785,0.001590798961891023,898025103,3525598654,0.0898 EOS,0.3525 HUB
