owner,lptoken,lpratio,amount1,amount2,token1,token2
eoscopy12345,44479932,2.8907028606680103e-06,1667871,4169630,0.0001 EOS,0.0004 USDT
ge2tmnjzgige,546864801,3.5540154257640104e-05,20505887,51264113,0.0020 EOS,0.0051 USDT
wuxiqi111123,12579229701,0.0008175105861600846,471685622,1179200159,0.0471 EOS,0.1179 USDT
lovetomorrow,707821723927,0.04600057127332707,26541317612,66352512020,2.6541 EOS,6.6352 USDT
eoszhanjiaru,760899732,4.945005383492768e-05,28531593,71328142,0.0028 EOS,0.0071 USDT
aoxiang12321,10597765501,0.000688737362512817,397386305,993454056,0.0397 EOS,0.0993 USDT
wanghuaimo23,5371053450,0.0003490589772645288,201399350,503492442,0.0201 EOS,0.0503 USDT
wangmingwang,195359276,1.2696188878868597e-05,7325421,18313338,0.0007 EOS,0.0018 USDT
wangxubooooo,820168503,5.33018674095972e-05,30754004,76884106,0.0030 EOS,0.0076 USDT
ljp123ljp123,7744324400,0.0005032952994851942,290390315,725967232,0.0290 EOS,0.0725 USDT
wujiliushou2,26244735312,0.0017056170734225302,984103527,2460229823,0.0984 EOS,0.2460 USDT
brianyouaret,2360719830,0.0001534206384536896,88520333,221298224,0.0088 EOS,0.0221 USDT
cgtomc32cx3h,1070883275,6.959555033681319e-05,40155101,100386570,0.0040 EOS,0.0100 USDT
kpkk1q512.m,3281210436,0.00021324233125623776,123036133,307586709,0.0123 EOS,0.0307 USDT
mybtc2222222,12964989174,0.0008425806787162261,486150514,1215361963,0.0486 EOS,0.1215 USDT
lxm123eoskey,464527322,3.018913020289352e-05,17418463,43545646,0.0017 EOS,0.0043 USDT
tongzhengzb1,404449663898,0.02628474792691149,15165721289,37913856382,1.5165 EOS,3.7913 USDT
wanghaoyu555,18447742488,0.0011988989098033784,691738295,1729325356,0.0691 EOS,0.1729 USDT
yjydheyaoeos,215971472210,0.014035753304212082,8098320869,20245563567,0.8098 EOS,2.0245 USDT
dopmarketing,2272312973,0.00014767517206150702,85205325,213010803,0.0085 EOS,0.0213 USDT
eosrockygatz,264532737,1.7191697585918936e-05,9919231,24797785,0.0009 EOS,0.0024 USDT
ge3dmmzxgige,17487544249,0.0011364966607107833,655733570,1639314605,0.0655 EOS,0.1639 USDT
ha4tonrygege,193786696411,0.012593988625582453,7266454369,18165921825,0.7266 EOS,1.8165 USDT
moremoneynow,2502854172,0.00016265779621325106,93849969,234622159,0.0093 EOS,0.0234 USDT
yangnanjun22,912612239,5.93096862188984e-05,34220384,85549952,0.0034 EOS,0.0085 USDT
chensongeos1,3445688841,0.00022393160559801533,129203609,323005217,0.0129 EOS,0.0323 USDT
g44dimrwguge,1158962798,7.531974364498583e-05,43457835,108643307,0.0043 EOS,0.0108 USDT
ge2tmmzwg4ge,9824103023,0.0006384578715651668,368376145,920929510,0.0368 EOS,0.0920 USDT
lvbesteos333,30960564,2.0120936993045544e-06,1160933,2902300,0.0001 EOS,0.0002 USDT
tanduoroueos,2885989960,0.00018755737830784358,108216481,270538014,0.0108 EOS,0.0270 USDT
tlsodo123123,7341159994,0.00047709407908441394,275272787,688173858,0.0275 EOS,0.0688 USDT
yangtyu12345,10909451,7.089934673015572e-07,409073,1022672,0.0000 EOS,0.0001 USDT
biehuaigang1,2300112570,0.0001494818379209179,86247731,215616788,0.0086 EOS,0.0215 USDT
emiyacharge5,3110385285,0.0002021405887295238,116630672,291573245,0.0116 EOS,0.0291 USDT
gu4timrtgage,14069167616,0.0009143400460861526,527554091,1318869683,0.0527 EOS,0.1318 USDT
nuonuoyiyiyi,3698836708,0.00024038341274801065,138695940,346735765,0.0138 EOS,0.0346 USDT
avvbsgznpapv,4410957654,0.0002866633858321379,165398467,413491294,0.0165 EOS,0.0413 USDT
hugang111111,58059967,3.7732547050024783e-06,2177084,5442648,0.0002 EOS,0.0005 USDT
tzdhilp1wf2d,641071382,4.166253846430779e-05,24038368,60095212,0.0024 EOS,0.0060 USDT
lagrange1234,1656376027,0.00010764609351450478,62109427,155271739,0.0062 EOS,0.0155 USDT
jingege11eos,4803022688,0.0003121432700044361,180099799,450244192,0.0180 EOS,0.0450 USDT
bihukeymykey,31669267448,0.002058151572875469,1187508178,2968735456,0.1187 EOS,0.2968 USDT
cryptolemon2,377529716,2.4535249514958375e-05,14156299,35390330,0.0014 EOS,0.0035 USDT
eosforpocket,4094249250,0.0002660808478588244,153522795,383802465,0.0153 EOS,0.0383 USDT
geztgnzwgege,42409014090,0.002756116136779907,1590218376,3975499086,0.1590 EOS,0.3975 USDT
gu4tcnzuhage,1850874702,0.0001202863528615433,69402579,173504403,0.0069 EOS,0.0173 USDT
gu3tambqgqge,295341067,1.9193897761571275e-05,11074456,27685815,0.0011 EOS,0.0027 USDT
hellohimykey,11648158760,0.000757001288784505,436773089,1091919854,0.0436 EOS,0.1091 USDT
rdckwstw2xid,310205924,2.015994880349555e-05,11631846,29079274,0.0011 EOS,0.0029 USDT
sunshy213.tp,482959687,3.1387029746318564e-05,18109625,45273530,0.0018 EOS,0.0045 USDT
wangzihao321,4009801124,0.0002605926551294324,150356228,375886142,0.0150 EOS,0.0375 USDT
bolenzhang12,1938246888,0.0001259645771001284,72678789,181694833,0.0072 EOS,0.0181 USDT
ogx123454321,2262810193,0.00014705759662703244,84848997,212119994,0.0084 EOS,0.0212 USDT
wujiaping123,72792900,4.730732148293762e-06,2729528,6823740,0.0002 EOS,0.0006 USDT
andyandy2.tp,66527516,4.3235515920828484e-06,2494594,6236411,0.0002 EOS,0.0006 USDT
