owner,lptoken,lpratio,amount1,amount2,token1,token2
gu4dsobuhage,15014920828,0.006777645791519466,1305103473,4153883552,0.1305 EOS,0.4153 HUB
wodeeoszengg,2722817550,0.0012290636174663713,236668490,753268509,0.0236 EOS,0.0753 HUB
111eosxhm111,5788970494,0.0026131067859327286,503179842,1601520886,0.0503 EOS,0.1601 HUB
ahxtradereos,224252940,0.00010122644084759521,19492163,62039661,0.0019 EOS,0.0062 HUB
blancamartin,226809738,0.00010238056422946146,19714401,62747000,0.0019 EOS,0.0062 HUB
neoworldlove,600217844,0.00027093475823031406,52171197,166050494,0.0052 EOS,0.0166 HUB
renrena22.tp,2154,9.723027648409876e-10,187,595,0.0000 EOS,0.0000 HUB
senoisierors,1050914342,0.00047437647183734777,91345933,290735852,0.0091 EOS,0.0290 HUB
tiramisu1111,812516084,0.0003667649187330418,70624252,224782883,0.0070 EOS,0.0224 HUB
zvpxvbjbkznd,4518374,2.039567099714778e-06,392739,1250009,0.0000 EOS,0.0001 HUB
eosworld1115,51774684184,0.0233707839279815,4500278153,14323486053,0.4500 EOS,1.4323 HUB
g44dsmzygege,12871604668,0.00581016564839209,1118805497,3560934322,0.1118 EOS,0.3560 HUB
mykeyeos3333,426125820,0.00019235065596849256,37039042,117887870,0.0037 EOS,0.0117 HUB
asckmppat2tn,18269964044,0.008246952903215705,1588033251,5054392495,0.1588 EOS,0.5054 HUB
eoskstop1111,8554252,3.861338380105175e-06,743539,2366537,0.0000 EOS,0.0002 HUB
tencentqq135,4911639114,0.0022170846288037784,426921816,1358806827,0.0426 EOS,0.1358 HUB
tlsodo123123,2999853542,0.0013541160134654734,260748579,829910622,0.0260 EOS,0.0829 HUB
woyouyihujiu,5736702966,0.0025895135352429406,498636726,1587061055,0.0498 EOS,0.1587 HUB
3nyb2u5udxni,1028776966,0.00046438379222215535,89421743,284611538,0.0089 EOS,0.0284 HUB
aseasyasabcd,30355954384,0.01370249692523217,2638552807,8397986315,0.2638 EOS,0.8397 HUB
haydinjwgage,16711045766,0.007543266481739127,1452531393,4623117161,0.1452 EOS,0.4623 HUB
g44tkobrgege,15647732282,0.007063293111086433,1360107721,4328951081,0.1360 EOS,0.4328 HUB
leon33512111,20377558,9.198308256317355e-06,1771226,5637459,0.0001 EOS,0.0005 HUB
mysteorrrrrr,6807358,3.0728008378191342e-06,591698,1883258,0.0000 EOS,0.0001 HUB
wuxiuwangacc,1150732856,0.000519433954262844,100022202,318350681,0.0100 EOS,0.0318 HUB
wodehehuoren,896967962,0.0004048859932341624,77964846,248146527,0.0077 EOS,0.0248 HUB
dingweneos33,188985498,8.530692767885372e-05,16426701,52282909,0.0016 EOS,0.0052 HUB
dmd123455555,455740448,0.0002057185225813697,39613158,126080768,0.0039 EOS,0.0126 HUB
gududewulang,245138124,0.00011065388845549342,21307512,67817555,0.0021 EOS,0.0067 HUB
liyiyi131415,39529490,1.784337623944019e-05,3435920,10935848,0.0003 EOS,0.0010 HUB
beesmile2.tp,2365886826,0.0010679472155156306,205643915,654523489,0.0205 EOS,0.0654 HUB
gezdqojug4ge,8552732712,0.0038606525825550407,743407261,2366116754,0.0743 EOS,0.2366 HUB
jiangnandizh,12807236686,0.005781110324870347,1113210604,3543126895,0.1113 EOS,0.3543 HUB
liyuxuan1135,310327498,0.00014007998343156268,26973801,85852220,0.0026 EOS,0.0085 HUB
mykey111moon,24552745950,0.011082963218023843,2134135397,6792526497,0.2134 EOS,0.6792 HUB
tlsdudalswkd,1938357316,0.0008749629422453834,168482864,536247288,0.0168 EOS,0.0536 HUB
dickyguo3333,115724368,5.2237290142003666e-05,10058812,32015190,0.0010 EOS,0.0032 HUB
gy4tomzqgage,178823644,8.071992733525555e-05,15543429,49471629,0.0015 EOS,0.0049 HUB
uirbnrjyc2v2,1665760,7.51914138143697e-07,144788,460833,0.0000 EOS,0.0000 HUB
qmajasa4ruy4,106763728,4.819251064026516e-05,9279949,29536225,0.0009 EOS,0.0029 HUB
reimon234eos,34142336,1.541164702457288e-05,2967666,9445490,0.0002 EOS,0.0009 HUB
12345ssdlhxx,25176670,1.1364598816383076e-05,2188367,6965135,0.0002 EOS,0.0006 HUB
dappdapp5555,393887620,0.0001777985245880391,34236883,108969159,0.0034 EOS,0.0108 HUB
go12xytiussn,41536525223,0.018749339979670526,3610372906,11491095486,0.3610 EOS,1.1491 HUB
officialtako,607428,2.7418937968515846e-07,52797,168045,0.0000 EOS,0.0000 HUB
bolang123123,6319737634,0.0028526919102171964,549314354,1748357817,0.0549 EOS,0.1748 HUB
everydaylink,309152850,0.00013954975432380274,26871700,85527253,0.0026 EOS,0.0085 HUB
lovery112233,21030489968,0.0094930378560107,1827979369,5818093041,0.1827 EOS,0.5818 HUB
linhuanmr.tp,4300526338,0.0019412319631888985,373803626,1189742245,0.0373 EOS,0.1189 HUB
moondogs1431,44475074,2.0075783387515095e-05,3865792,12304046,0.0003 EOS,0.0012 HUB
jablanjablan,11888263460,0.005366291286590569,1033333050,3288892603,0.1033 EOS,0.3288 HUB
kccze4nqtoql,1181996012,0.0005335459565917461,102739609,326999645,0.0102 EOS,0.0326 HUB
lgfaaaa12345,1119159524,0.0005051819403358048,97277834,309615907,0.0097 EOS,0.0309 HUB
huimouyixiao,5327698574,0.0024048913898512474,463085886,1473909835,0.0463 EOS,0.1473 HUB
kidzhang1.tp,1934452114,0.0008732001573327267,168143422,535166912,0.0168 EOS,0.0535 HUB
kijokobodooo,742696,3.3524854885624053e-07,64555,205467,0.0000 EOS,0.0000 HUB
codysincomas,151854128,6.854604851760316e-05,13199227,42010502,0.0013 EOS,0.0042 HUB
zhouyong3333,3658426118,0.0016513917499990161,317991995,1012104975,0.0317 EOS,0.1012 HUB
mykeyhulu525,4055558380,0.0018306548866518274,352510904,1121971766,0.0352 EOS,0.1121 HUB
gaulleeos123,323214162,0.0001458969467726847,28093916,89417320,0.0028 EOS,0.0089 HUB
gyzdcnjrhage,206589171912,0.09325312118674452,17956821015,57152972912,1.7956 EOS,5.7152 HUB
mhchm5fen.tp,4015580140,0.0018126089473363787,349035978,1110911771,0.0349 EOS,0.1110 HUB
shoshoona111,5521504724,0.002492374331117815,479931601,1527526380,0.0479 EOS,0.1527 HUB
triplimonkey,679960360,0.00030693005478657064,59102451,188111291,0.0059 EOS,0.0188 HUB
eosdengeos11,3063284534,0.0013827483852845107,266262029,847458830,0.0266 EOS,0.0847 HUB
excellentapp,35748754106,0.016136774585368805,3107297314,9889906407,0.3107 EOS,0.9889 HUB
luck.tp,4395054628,0.0019839014700239453,382020067,1215893532,0.0382 EOS,0.1215 HUB
moonlight2go,2803742612,0.0012655927082405255,243702531,775656459,0.0243 EOS,0.0775 HUB
u.sb,16500554732,0.007448252083256101,1434235421,4564884736,0.1434 EOS,0.4564 HUB
vadimon55555,2974674,1.3427501182454038e-06,258559,822944,0.0000 EOS,0.0000 HUB
gm3tsobqgmge,2116567088,0.0009554057714177519,183972935,585549089,0.0183 EOS,0.0585 HUB
gu4domjzhage,145040308,6.547033077148951e-05,12606966,40125456,0.0012 EOS,0.0040 HUB
hw5555522222,54177408,2.445535914128052e-05,4709123,14988200,0.0004 EOS,0.0014 HUB
sleepingnoon,7840858688,0.003539316890004586,681530860,2169176535,0.0681 EOS,0.2169 HUB
jinyiyun1122,625747052,0.00028245849059920945,54390206,173113159,0.0054 EOS,0.0173 HUB
nmendesxxxxx,62751764,2.8325772347190876e-05,5454410,17360299,0.0005 EOS,0.0017 HUB
scat1terina3,306788476,0.00013848248998892895,26666188,84873148,0.0026 EOS,0.0084 HUB
xiangyu55555,1382511154,0.000624057296869872,120168473,382472236,0.0120 EOS,0.0382 HUB
zhw12345key1,29155826,1.3160766123965994e-05,2534237,8065970,0.0002 EOS,0.0008 HUB
ailin5555555,1626141478,0.0007340305733899768,141344927,449872657,0.0141 EOS,0.0449 HUB
hxldj5521hxl,135499524,6.116367772508716e-05,11777677,37485994,0.0011 EOS,0.0037 HUB
kgurxpknzhvw,4456129862,0.002011470466719168,387328753,1232790019,0.0387 EOS,0.1232 HUB
yyooww155115,34844014424,0.01572838048403642,3028656946,9639609831,0.3028 EOS,0.9639 HUB
eoszengdrong,235254052,0.00010619227725146028,20448384,65083122,0.0020 EOS,0.0065 HUB
chanceliu.tp,930624930,0.00042007854803572444,80890325,257457740,0.0080 EOS,0.0257 HUB
l11111111.tp,1167763344,0.0005271214150655326,101502499,323062172,0.0101 EOS,0.0323 HUB
m55ejqtex4sa,56867036,2.56694411936453e-05,4942907,15732287,0.0004 EOS,0.0015 HUB
wenquanijl12,1990912044,0.000898685833303817,173050944,550786573,0.0173 EOS,0.0550 HUB
zhuyanrong12,3854846506,0.0017400547427211795,335064941,1066444750,0.0335 EOS,0.1066 HUB
eossalmon.tp,37798392,1.7061968917429648e-05,3285452,10456939,0.0003 EOS,0.0010 HUB
leonardeosio,2502948,1.1298158127452276e-06,217557,692441,0.0000 EOS,0.0000 HUB
primenumber2,1095923416,0.0004946932996428875,95258141,303187629,0.0095 EOS,0.0303 HUB
successgr111,198720860,8.970141207501337e-05,17272903,54976201,0.0017 EOS,0.0054 HUB
zhbjmswboeos,611062516,0.0002758299785503668,53113820,169050677,0.0053 EOS,0.0169 HUB
zztaoyong.tp,1383729600,0.0006246072961338504,120274380,382809319,0.0120 EOS,0.0382 HUB
aaaaajackeos,4406325074,0.0019889888821905148,382999699,1219011506,0.0382 EOS,0.1219 HUB
abo.game,308800312,0.00013939062077129042,26841057,85429723,0.0026 EOS,0.0085 HUB
geydmnrzgene,17149457284,0.00774116282857735,1490638314,4744403874,0.1490 EOS,0.4744 HUB
yangchao1313,466598762,0.0002106199008189331,40556968,129084724,0.0040 EOS,0.0129 HUB
253tthnqgqh1,184244544,8.31668892934387e-05,16014616,50971323,0.0016 EOS,0.0050 HUB
iamzzhaoyuan,8684057784,0.003919931937521866,754822093,2402447885,0.0754 EOS,0.2402 HUB
nikolarey.tp,1873559970,0.0008457138063725152,162850650,518321077,0.0162 EOS,0.0518 HUB
oorwullie313,2574030,1.16190180398498e-06,223735,712106,0.0000 EOS,0.0000 HUB
33qmwwghf2xx,21433058208,0.009674754760741049,1862970776,5929463697,0.1862 EOS,0.5929 HUB
comefromhere,1438894258,0.0006495082940423496,125069317,398070643,0.0125 EOS,0.0398 HUB
ivan22223333,317550578,0.00014334043870299612,27601634,87850488,0.0027 EOS,0.0087 HUB
ge3dknbsg4ge,8353238189,0.003770601943611896,726067110,2310926519,0.0726 EOS,0.2310 HUB
prajiangtao3,262951704,0.0001186948323207284,22855876,72745688,0.0022 EOS,0.0072 HUB
2awmtshfknxo,1637060104,0.0007389591761049557,142293978,452893299,0.0142 EOS,0.0452 HUB
5qnghpomnozj,150835286,6.808614930983338e-05,13110668,41728639,0.0013 EOS,0.0041 HUB
eosstewfe123,10658537680,0.004811200397133632,926444748,2948688499,0.0926 EOS,0.2948 HUB
ha3tcmjzgyge,80131173136,0.0361707340715342,6965036552,22168319497,0.6965 EOS,2.2168 HUB
naymawinzwez,45770563,2.0660559402613094e-05,3978397,12662443,0.0003 EOS,0.0012 HUB
seraphim2eos,2924514520,0.0013201084278614732,254200078,809068053,0.0254 EOS,0.0809 HUB
steemdonekim,232210534,0.00010481845136183944,20183840,64241132,0.0020 EOS,0.0064 HUB
cassiecheng1,5022816388,0.0022672693878092024,436585393,1389564062,0.0436 EOS,0.1389 HUB
eos111eos123,11456801464,0.005171531912572643,995830185,3169528478,0.0995 EOS,0.3169 HUB
ethanforever,17645591694,0.007965114944907783,1533762533,4881659647,0.1533 EOS,0.4881 HUB
douzideeosqb,115414910,5.209760264478818e-05,10031914,31929578,0.0010 EOS,0.0031 HUB
initialch123,83300206,3.760121662285228e-05,7240490,23045033,0.0007 EOS,0.0023 HUB
chenzhengccc,14322391160,0.006465042025999126,1244908492,3962294956,0.1244 EOS,0.3962 HUB
chinaer1o.tp,39696066,1.7918567653254558e-05,3450399,10981931,0.0003 EOS,0.0010 HUB
cicilovefifi,11836909946,0.005343110616373994,1028869380,3274685634,0.1028 EOS,0.3274 HUB
seraphim3eos,6656954950,0.0030049097972641124,578625430,1841649116,0.0578 EOS,0.1841 HUB
investiqibwt,806014594,0.0003638301848878301,70059140,222984243,0.0070 EOS,0.0222 HUB
mosstheboss1,7962329928,0.0035941482839231854,692089193,2202781600,0.0692 EOS,0.2202 HUB
qiaoqiao1111,407816102,0.00018408575836642254,35447553,112822479,0.0035 EOS,0.0112 HUB
