owner,lptoken,lpratio,amount1,amount2,token1,token2
wwwspacexcom,6778653444,0.0028490740970882893,13355143094,91170,1.3355 TKT,0.0000 EOS
chenxiang111,110805008970,0.04657144423919343,218305414586,1490286,21.8305 TKT,0.0001 EOS
edina1313131,900649846,0.0003785439347185421,1774439078,12113,0.1774 TKT,0.0000 EOS
eoskidultlab,400105025,0.0001681644993743336,788277481,5381,0.0788 TKT,0.0000 EOS
izmg12131415,2656626052,0.0011165823025076787,5234021973,35730,0.5234 TKT,0.0000 EOS
keyids112233,2272613194,0.0009551813552966882,4477448899,30565,0.4477 TKT,0.0000 EOS
jiulian12345,418886128,0.00017605821374018743,825279567,5633,0.0825 TKT,0.0000 EOS
wangxinyi123,151986243,6.38799536843628e-05,299439710,2044,0.0299 TKT,0.0000 EOS
wwwwwwwaa.tp,679863331,0.00028574716526137575,1339450695,9143,0.1339 TKT,0.0000 EOS
shakawjhsaga,48119437707,0.02022464264769503,94803780947,647188,9.4803 TKT,0.0000 EOS
wuchenfei.tp,14170290719,0.005955785845852351,27917972472,190585,2.7917 TKT,0.0000 EOS
biehuaigang1,35698992,1.5004318223317342e-05,70333311,480,0.0070 TKT,0.0000 EOS
fhs4skg1ld1y,1002350669,0.00042128888146284436,1974807640,13481,0.1974 TKT,0.0000 EOS
handbagtiger,1078314197,0.00045321642013054336,2124469191,14502,0.2124 TKT,0.0000 EOS
kkkkk5555555,80545,3.385313544138992e-08,158687,1,0.0000 TKT,0.0000 EOS
meetzyj12345,14266041167,0.005996029844669382,28106617746,191872,2.8106 TKT,0.0000 EOS
malakatalaka,1797701231,0.0007555754330647016,3541788554,24178,0.3541 TKT,0.0000 EOS
porschejiu11,20750383,8.72140450878037e-06,40881915,279,0.0040 TKT,0.0000 EOS
zhuwang12345,763976927,0.0003211001847889734,1505169318,10275,0.1505 TKT,0.0000 EOS
ryin52rita52,354930683,0.00014917768308279883,699276058,4773,0.0699 TKT,0.0000 EOS
wll22galahad,2330685777,0.000979589313801007,4591862132,31346,0.4591 TKT,0.0000 EOS
chenggongzhe,2894759788,0.0012166701244453806,5703187441,38933,0.5703 TKT,0.0000 EOS
haytmobzgige,2500196983,0.0010508350250872612,4925829111,33626,0.4925 TKT,0.0000 EOS
kkkkk1111111,35114,1.4758445563212686e-08,69180,0,0.0000 TKT,0.0000 EOS
lulu521lulu5,36371144007,0.015286824312213898,71657569862,489178,7.1657 TKT,0.0000 EOS
nicoleou2222,15009546813,0.006308525931769463,29571455029,201872,2.9571 TKT,0.0000 EOS
qlj543543543,160717683,6.75497857151328e-05,316642187,2161,0.0316 TKT,0.0000 EOS
manto11chris,36038479944,0.015147005309405256,71002162974,484704,7.1002 TKT,0.0000 EOS
zuiaimama.tp,27074406798,0.011379397359587585,53341357540,364140,5.3341 TKT,0.0000 EOS
333334444.tp,9286988187,0.003903329429972056,18297005029,124906,1.8297 TKT,0.0000 EOS
fulyfighting,1533700604,0.0006446157337358438,3021660747,20627,0.3021 TKT,0.0000 EOS
gallonwang12,8758792539,0.003681328327342511,17256366424,117802,1.7256 TKT,0.0000 EOS
jdfigsuxjskk,4959219,2.0843641751879605e-06,9770536,66,0.0009 TKT,0.0000 EOS
my5555522222,869343,3.6538563938201305e-07,1712759,11,0.0001 TKT,0.0000 EOS
chinaer1o.tp,3248429444,0.0013653177967537522,6399979054,43690,0.6399 TKT,0.0000 EOS
galaxynibiru,2086073327,0.0008767784825824308,4109932454,28056,0.4109 TKT,0.0000 EOS
lllll2222222,370507,1.5572442303039363e-07,729964,4,0.0000 TKT,0.0000 EOS
bangbanga.tp,84267084,3.541753067109047e-05,166021020,1133,0.0166 TKT,0.0000 EOS
biduofen1234,27489501157,0.01155386188943033,54159166653,369723,5.4159 TKT,0.0000 EOS
eos123422343,38353920272,0.016120186947374594,75563988882,515845,7.5563 TKT,0.0000 EOS
ge3doobshage,41580580665,0.01747635519254931,81921079066,559243,8.1921 TKT,0.0000 EOS
ge4tcmbxgqge,12211417133,0.005132469528024811,24058645946,164239,2.4058 TKT,0.0000 EOS
lollollol123,56846396871,0.023892591379092026,111997430007,764562,11.1997 TKT,0.0000 EOS
zhuwanghu.tp,78347895300,0.0329296903735643,154359174954,1053750,15.4359 TKT,0.0001 EOS
sbunknown123,13440698,5.649137374397153e-06,26480546,180,0.0026 TKT,0.0000 EOS
wzjjpeng1121,4843033833,0.002035531445723295,9541631002,65137,0.9541 TKT,0.0000 EOS
yuioplkjh.tp,150692093,6.333602128345057e-05,296890006,2026,0.0296 TKT,0.0000 EOS
cc1234533333,179565575,7.547157155734137e-05,353775859,2415,0.0353 TKT,0.0000 EOS
grace1234555,1636672228,0.0006878947992755032,3224533011,22012,0.3224 TKT,0.0000 EOS
hcy233333.tp,166015010,6.977625698471292e-05,327078856,2232,0.0327 TKT,0.0000 EOS
nycnymxxq123,1856801170,0.0007804151902134369,3658225859,24973,0.3658 TKT,0.0000 EOS
pra1xwjkzb2w,15379808920,0.006464147426053223,30300936697,206852,3.0300 TKT,0.0000 EOS
ivoyanevsfbg,226409099,9.515994653436041e-05,446065865,3045,0.0446 TKT,0.0000 EOS
nicoleou5555,10782723679,0.004531988393224523,21243867808,145023,2.1243 TKT,0.0000 EOS
ooooo2222222,148420,6.238105856615671e-08,292413,1,0.0000 TKT,0.0000 EOS
qtdsstq2jtlq,868155640,0.00036488659091348376,1710419760,11676,0.1710 TKT,0.0000 EOS
smilekkkk.tp,1887216953,0.0007931989709751841,3718150318,25382,0.3718 TKT,0.0000 EOS
zk1122334455,10710387934,0.004501585614991997,21101353630,144050,2.1101 TKT,0.0000 EOS
depurantsave,2597501859,0.0010917323513810803,5117536882,34935,0.5117 TKT,0.0000 EOS
hxk123451234,2457618543,0.0010329392687249408,4841942073,33054,0.4841 TKT,0.0000 EOS
mygodblessme,2045309231,0.0008596452966238508,4029619994,27508,0.4029 TKT,0.0000 EOS
okbtothevip1,1213105259,0.0005098692238821702,2390031361,16315,0.2390 TKT,0.0000 EOS
praxiongmao2,215883406,9.073598836509492e-05,425328393,2903,0.0425 TKT,0.0000 EOS
porschejiu22,20715812,8.706874286602156e-06,40813804,278,0.0040 TKT,0.0000 EOS
qhyhky134eos,365421986,0.00015358718710434778,719945775,4914,0.0719 TKT,0.0000 EOS
qibaimadeone,415664147,0.00017470401224807015,818931696,5590,0.0818 TKT,0.0000 EOS
bianle222222,43090486104,0.018110969797182224,84895859141,579551,8.4895 TKT,0.0000 EOS
binancrcleos,2503171537,0.001052085232790281,4931689507,33666,0.4931 TKT,0.0000 EOS
epic.game,4344868800,0.0018261522374010714,8560158006,58436,0.8560 TKT,0.0000 EOS
father.game,37004875144,0.015553182075132602,72906131998,497701,7.2906 TKT,0.0000 EOS
myfirstkey11,30417783593,0.012784621612771956,59928399625,409107,5.9928 TKT,0.0000 EOS
xiaohangzhou,10429777299,0.00438364471446497,20548501177,140276,2.0548 TKT,0.0000 EOS
