owner,lptoken,lpratio,amount1,amount2,token1,token2
gothamdefigo,10567542706,4.59055268423543e-05,84170537,668727345080,0.0084 EOS,0.00668727 DOP
penghong1122,3749094013,1.628610743636405e-05,29861555,237247367294,0.0029 EOS,0.00237247 DOP
yunengdeqian,285410013,1.239824373305749e-06,2273292,18061103282,0.0002 EOS,0.00018061 DOP
hadhadhad.tp,63680696261,0.00027662967568509265,507217108,4029794260431,0.0507 EOS,0.04029794 DOP
allen.x,1223724043763,0.005315871295859681,9746968973,77438790990857,0.9746 EOS,0.77438790 DOP
aseasyasabcd,1419753405847,0.006167425095394111,11308343957,89843774676406,1.1308 EOS,0.89843774 DOP
gallonwang12,3366747176,1.4625188386656568e-05,26816160,213051980313,0.0026 EOS,0.00213051 DOP
33333ok33333,365841423033,0.0015892193419337836,2913929016,23150903701240,0.2913 EOS,0.23150903 DOP
geabcde12345,85672245316,0.0003721612172681765,682379921,5421447043193,0.0682 EOS,0.05421447 DOP
yyooww155115,2713956252490,0.011789457120141868,21616676997,171742552633546,2.1616 EOS,1.71742552 DOP
bolang222111,4978028749,2.1624614039125974e-05,39650027,315015897419,0.0039 EOS,0.00315015 DOP
gm3dmnrtg4ge,410530190,1.7833478587166459e-06,3269875,25978864876,0.0003 EOS,0.00025978 DOP
fjhzw1111111,32866133184,0.00014277085989213728,261778937,2079810093856,0.0261 EOS,0.02079810 DOP
gu3dgmzygige,333489744,1.448683276780113e-06,2656247,21103648910,0.0002 EOS,0.00021103 DOP
dneldnel1111,2710283803521,0.011773503959656614,21587425920,171510155460683,2.1587 EOS,1.71510155 DOP
investincome,655404312,2.847083856119952e-06,5220299,41474806178,0.0005 EOS,0.00041474 DOP
coinwealthup,4918928340,2.1367881183889607e-05,39179292,311275949477,0.0039 EOS,0.00311275 DOP
k2ikgg3j5.tp,215604846,9.365899264145036e-07,1717293,13643744838,0.0001 EOS,0.00013643 DOP
alextarkovic,282064758297,0.0012252925484685627,2246647405,17849411372584,0.2246 EOS,0.17849411 DOP
cheungboneos,436217257,1.8949327726815872e-06,3474472,27604374665,0.0003 EOS,0.00027604 DOP
maxocoin.net,7589676255,3.2969640789893724e-05,60451814,480284224368,0.0060 EOS,0.00480284 DOP
mykey4444444,81649263209,0.00035468533680692755,650336846,5166867694089,0.0650 EOS,0.05166867 DOP
xufenghenry1,738931091,3.2099251430790144e-06,5885590,46760485424,0.0005 EOS,0.00046760 DOP
haydqmjrgyge,251230028161,0.0010913461267397704,2001048604,15898151009243,0.2001 EOS,0.15898151 DOP
jinloveyou22,65274908013,0.00028355494983915697,519915013,4130677977873,0.0519 EOS,0.04130677 DOP
liuhong51222,844397468628,0.0036680722983698224,6725630643,53434529965774,0.6725 EOS,0.53434529 DOP
tokenwallet3,311492188,1.3531256409589826e-06,2481037,19711616000,0.0002 EOS,0.00019711 DOP
chinaer1o.tp,62483610,2.7142951922338767e-07,497682,3954041141,0.0000 EOS,0.00003954 DOP
ge2tonjzg4ge,7001342600,3.0413912637829714e-05,55765733,443053733413,0.0055 EOS,0.00443053 DOP
llslove21235,129933560025,0.0005644328765346455,1034921545,8222358503746,0.1034 EOS,0.08222358 DOP
wangjianjun2,9610303759,4.174726986638713e-05,76546124,608152064956,0.0076 EOS,0.00608152 DOP
lixiandeid15,813345220415,0.0035331809756171855,6478299309,51469504785940,0.6478 EOS,0.51469504 DOP
qjqwhy111111,3255511112,1.4141977647523186e-05,25930164,206012822789,0.0025 EOS,0.00206012 DOP
fajiaojun123,172716,7.50280286977443e-10,1375,10929684,0.0000 EOS,0.00000010 DOP
geytomrsgmge,24162634924,0.00010496276352457159,192455524,1529041817233,0.0192 EOS,0.01529041 DOP
ha3tiobxgmge,147948791914,0.0006426912506959512,1178412969,9362384953348,0.1178 EOS,0.09362384 DOP
lutuotuo1.tp,1206857386,5.2426023408886655e-06,9612625,76371447751,0.0009 EOS,0.00076371 DOP
suohazhifula,4263263022,1.8519663514709007e-05,33956914,269784626511,0.0033 EOS,0.00269784 DOP
qiaoqiao1111,21143011365,9.18454841155396e-05,168404205,1337956254399,0.0168 EOS,0.01337956 DOP
gyytgmbuhege,3608783393228,0.01567659649314791,28743980265,228368335446045,2.8743 EOS,2.28368335 DOP
heydenjugmge,46447646011,0.0002017691075439436,369955764,2939265245130,0.0369 EOS,0.02939265 DOP
huchunlin123,7776708224,3.3782109810570884e-05,61941525,492119841744,0.0061 EOS,0.00492119 DOP
konglong1314,102647292671,0.0004459010178712769,817586270,6495649311983,0.0817 EOS,0.06495649 DOP
ge2dqojzgage,4489396625,1.9501990482413697e-05,35758069,284094644287,0.0035 EOS,0.00284094 DOP
officialtako,9809205,4.261129914090512e-08,78130,620738784,0.0000 EOS,0.00000620 DOP
ryin52rita52,50116942227,0.00021770857243396958,399181730,3171462907832,0.0399 EOS,0.03171462 DOP
gq4tiojqgqge,614999373100,0.002671564337643389,4898473506,38917931012085,0.4898 EOS,0.38917931 DOP
qiweipeng123,4901417122,2.1291812251848775e-05,39039815,310167817657,0.0039 EOS,0.00310167 DOP
eostradesman,1743279056819,0.007572824237661395,13885227609,110316883293902,1.3885 EOS,1.10316883 DOP
mykey1231122,1616888536,7.02378236411576e-06,12878526,102318732751,0.0012 EOS,0.00102318 DOP
wmy555555.tp,1082978436456,0.0047044707617973445,8625929410,68532232586061,0.8625 EOS,0.68532232 DOP
bihumykeyzty,1152071461492,0.005004611655820769,9176255747,72904525793798,0.9176 EOS,0.72904525 DOP
daomaosheeos,27799866687,0.00012076294006262893,221426096,1759210401168,0.0221 EOS,0.01759210 DOP
libra2122.tp,3980668398,1.7292069223543147e-05,31706046,251901684573,0.0031 EOS,0.00251901 DOP
richdongdong,53964477843,0.00023442231132398796,429827373,3414939783126,0.0429 EOS,0.03414939 DOP
rdckwstw2xid,9593275854,4.1673300451567284e-05,76410496,607074517790,0.0076 EOS,0.00607074 DOP
gyztamrzhege,642409692827,0.0027906350812393326,5116796859,40652490393467,0.5116 EOS,0.40652490 DOP
lianjie12345,684058567389,0.0029715582705134294,5448530382,43288083367757,0.5448 EOS,0.43288083 DOP
longlongcode,2360924146,1.0255881596336498e-05,18804774,149402238535,0.0018 EOS,0.00149402 DOP
nmendesxxxxx,59526690,2.5858462479456034e-07,474130,3766923538,0.0000 EOS,0.00003766 DOP
we.bank,1653096518314,0.007181070254996872,13166923176,104610019245666,1.3166 EOS,1.04610019 DOP
zhangqindan1,80511500,3.4974288036420715e-07,641274,5094868612,0.0000 EOS,0.00005094 DOP
eossupershow,17446408920,7.578740065323086e-05,138960746,1104030619307,0.0138 EOS,0.01104030 DOP
huangliangrc,2501350513,1.0865895346839982e-05,19923271,158288595013,0.0019 EOS,0.00158288 DOP
ijingjing.tp,245540401237,0.0010666303220584826,1955730693,15538104287575,0.1955 EOS,0.15538104 DOP
