owner,lptoken,lpratio,amount1,amount2,token1,token2
hl25um5nxdia,28167406,1.4884766013054415e-05,32780199,5388381630,0.0032 EOS,0.005388 CASH
111eosxhm111,46538616478,0.024592836729314317,54159943579,8902766060851,5.4159 EOS,8.902766 CASH
eos112233.tp,13825736504,0.00730606335635539,16089887617,2644842219842,1.6089 EOS,2.644842 CASH
g44dsmzygege,60820050,3.213970832643482e-05,70780154,11634782422,0.0070 EOS,0.011634 CASH
jimmyfeng525,261596948,0.00013823812390495466,304436981,50043095530,0.0304 EOS,0.050043 CASH
jiangjun..tp,464069135,0.0002452323969184653,540066724,88775714828,0.0540 EOS,0.088775 CASH
xiaoming1124,26073357338,0.013778188277290614,30343221806,4987793328813,3.0343 EOS,4.987793 CASH
g4ztgobrgmge,161356,8.526686144980507e-08,187780,30867155,0.0000 EOS,0.000030 CASH
dongdong1.tp,1762447501,0.0009313466303101352,2051072086,337153507847,0.2051 EOS,0.337153 CASH
imkeymiao325,309684678,0.00016364957319314744,360399727,59242204635,0.0360 EOS,0.059242 CASH
whs333222111,21383673161,0.011299974569937915,24885538496,4090663927752,2.4885 EOS,4.090663 CASH
g44tkobrgege,88279531,4.6650378905220576e-05,102736496,16887739084,0.0102 EOS,0.016887 CASH
jablanjablan,662891045,0.0003502977198885167,771448408,126810041726,0.0771 EOS,0.126810 CASH
chinaer1o.tp,1496829,7.909833595097193e-07,1741954,286341095,0.0001 EOS,0.000286 CASH
ozrvinzilofl,178826986,9.449921811862112e-05,208112320,34209328557,0.0208 EOS,0.034209 CASH
1234554321fz,37941987832,0.020050039785327683,44155500867,7258244166146,4.4155 EOS,7.258244 CASH
shiyishao123,1636837590,0.0008649694092711943,1904891856,313124524238,0.1904 EOS,0.313124 CASH
hehuanyangya,747450553,0.0003949822922186419,869855677,142986146108,0.0869 EOS,0.142986 CASH
eosyaogunyue,9184130296,0.004853255940194286,10688155693,1756910060622,1.0688 EOS,1.756910 CASH
d5krdtv55.tp,937522283,0.0004954236756653979,1091054221,179346576972,0.1091 EOS,0.179346 CASH
qingkongdy22,201840690,0.00010666056514268485,234894829,38611814888,0.0234 EOS,0.038611 CASH
calmdown1234,220583278,0.00011656488635916752,256706769,42197243269,0.0256 EOS,0.042197 CASH
superw4lox11,1549252493,0.0008186859966248302,1802963516,296369629313,0.1802 EOS,0.296369 CASH
liuynqinxxxx,166638192,8.8058179612224e-05,193927446,31877630932,0.0193 EOS,0.031877 CASH
wszfj5151515,443785803,0.00023451388592795735,516461722,84895544479,0.0516 EOS,0.084895 CASH
eosredbluepk,30492085,1.6113217897138497e-05,35485575,5833089163,0.0035 EOS,0.005833 CASH
xiaoshaoguit,42854208,2.2645850269448475e-05,49872163,8197944361,0.0049 EOS,0.008197 CASH
aseasyasabcd,86368576422,0.04564055529011363,100512597495,16522176400694,10.0512 EOS,16.522176 CASH
sjhahaa12345,5893663600,0.0031144438236753473,6858830627,1127448820850,0.6858 EOS,1.127448 CASH
qisvbl4ro.tp,136867034,7.232592791791913e-05,159280859,26182453999,0.0159 EOS,0.026182 CASH
wishmaster11,535553287,0.00028300743648588644,623257372,102450523632,0.0623 EOS,0.102450 CASH
marktodamoon,1205045090,0.0006367932567106143,1402387501,230523280255,0.1402 EOS,0.230523 CASH
4on1eyrscqwh,122782686,6.488320406800442e-05,142890009,23488139796,0.0142 EOS,0.023488 CASH
zkxhfjh54321,2524920285,0.0013342672606714181,2938410088,483013383740,0.2938 EOS,0.483013 CASH
zhumigang315,473504956,0.0002502186561333204,551047788,90580772935,0.0551 EOS,0.090580 CASH
ge2tmnjzgige,201984,1.067362957874354e-07,235061,38639229,0.0000 EOS,0.000038 CASH
luochunhi123,197401500,0.0001043147224180303,229728662,37762604640,0.0229 EOS,0.037762 CASH
33333ok33333,21192141,1.1198761437267491e-05,24662640,4054024118,0.0024 EOS,0.004054 CASH
singerxue111,1024934970,0.0005416159800816215,1192781916,196068490128,0.1192 EOS,0.196068 CASH
hongli521521,45373911,2.3977360511371045e-05,52804501,8679959686,0.0052 EOS,0.008679 CASH
geabcde12345,3164468391,0.001672229652803023,3682692836,605357956985,0.3682 EOS,0.605357 CASH
253tthnqgqh1,186807634,9.871650664396672e-05,217399907,35736014298,0.0217 EOS,0.035736 CASH
comefromhere,11956132237,0.00631809087314898,13914110396,2287189786764,1.3914 EOS,2.287189 CASH
eoszjslinkun,268833120,0.00014206200200896662,312858174,51427364152,0.0312 EOS,0.051427 CASH
pa3pys4umk5w,829493536,0.00043833703368713215,965334307,158680843112,0.0965 EOS,0.158680 CASH
liuhuasheng1,13149245004,0.00694857862072442,15302611496,2515430431903,1.5302 EOS,2.515430 CASH
epn5no4tigdv,5604363,2.961565999624519e-06,6522153,1072106059,0.0006 EOS,0.001072 CASH
gyztimztg4ge,443514091,0.0002343703026124423,516145514,84843566390,0.0516 EOS,0.084843 CASH
jayson123123,149646911,7.907931794682758e-05,174153614,28627224898,0.0174 EOS,0.028627 CASH
g44donbugmge,1135039160,0.0005997993678315224,1320917154,217131253056,0.1320 EOS,0.217131 CASH
iplayeos4fun,2278200597,0.001203890866526576,2651286719,435816285264,0.2651 EOS,0.435816 CASH
gm3tsobqgmge,3261693980,0.0017236074808765912,3795840428,623957063264,0.3795 EOS,0.623957 CASH
mxp333333333,4001556,2.114579693569723e-06,4656864,765491534,0.0004 EOS,0.000765 CASH
qianmo111.tp,2657595,1.404377802218044e-06,3092812,508393853,0.0003 EOS,0.000508 CASH
dappdapp5555,24726408,1.3066407230517314e-05,28775691,4730123983,0.0028 EOS,0.004730 CASH
jdwk12341234,278267526,0.00014704751348212667,323837592,53232151572,0.0323 EOS,0.053232 CASH
lovery112233,88961573354,0.04701079693058943,103530232702,17018212742751,10.3530 EOS,17.018212 CASH
fqqkzhubin13,595289131,0.00031457420768705134,692775767,113877899106,0.0692 EOS,0.113877 CASH
zhangyicheng,15036878,7.946078193953879e-06,17499369,2876531733,0.0017 EOS,0.002876 CASH
g44tgmzwgage,69752190,3.6859802675763395e-05,81175053,13343487125,0.0081 EOS,0.013343 CASH
women.x,1197829,6.329799907258395e-07,1393989,229142853,0.0001 EOS,0.000229 CASH
wuquan112233,5945721621,0.0031419533310005046,6919413852,1137407440544,0.6919 EOS,1.137407 CASH
gaulleeos123,100215412,5.2957768227640324e-05,116627039,19171054841,0.0116 EOS,0.019171 CASH
kylehongmoac,6316263,3.3377619803510877e-06,7350636,1208291438,0.0007 EOS,0.001208 CASH
dannyzh12345,1228350258,0.0006491086247844413,1429509205,234981523202,0.1429 EOS,0.234981 CASH
duanzhenlei1,63629782,3.362448130763839e-05,74050018,12172279851,0.0074 EOS,0.012172 CASH
caixin555555,3287628,1.737312037820098e-06,3826021,628918201,0.0003 EOS,0.000628 CASH
ddddqwertyui,778440,4.11358335772988e-07,905920,148914379,0.0000 EOS,0.000148 CASH
jixiang11325,2083358410,0.001100928585833537,2424536492,398543273281,0.2424 EOS,0.398543 CASH
defiwallet1e,5861026,3.097196831203706e-06,6820848,1121205297,0.0006 EOS,0.001121 CASH
zhou.yfc,2046259693,0.0010813241635473838,2381362359,391446345534,0.2381 EOS,0.391446 CASH
haikaiyan123,3083514425,0.001629450390781566,3588481564,589871587265,0.3588 EOS,0.589871 CASH
woshishei123,40445701,2.137310037065397e-05,47069230,7737200660,0.0047 EOS,0.007737 CASH
googleblock1,8088562,4.274314530492564e-06,9413173,1547329523,0.0009 EOS,0.001547 CASH
srbswtlzk.tp,41489240,2.192454745245117e-05,48283663,7936828073,0.0048 EOS,0.007936 CASH
artclimber12,218620748,0.00011552780826104234,254422848,41821814286,0.0254 EOS,0.041821 CASH
qukuaixiyou3,1512776397,0.0007994105917817392,1760513966,289391808010,0.1760 EOS,0.289391 CASH
loy2loy2loy2,1160211356,0.0006131013469876699,1350211637,221946655601,0.1350 EOS,0.221946 CASH
jungyublee11,46681,2.466807778662306e-08,54325,8930003,0.0000 EOS,0.000008 CASH
4darbcopjfun,33222069,1.7555848896222414e-05,38662631,6355330921,0.0038 EOS,0.006355 CASH
tanmiao52525,1269222016,0.0006707068704437038,1477074266,242800227915,0.1477 EOS,0.242800 CASH
excellentapp,226447192,0.0001196636093232443,263530978,43319001037,0.0263 EOS,0.043319 CASH
qypmsm2i5n3g,6741391706,0.0035624167218719295,7845385661,1289617909278,0.7845 EOS,1.289617 CASH
zxhhzy521131,373474,1.97358361716357e-07,434635,71445004,0.0000 EOS,0.000071 CASH
ryin52rita52,1462012708,0.0007725850604309124,1701437038,279680792046,0.1701 EOS,0.279680 CASH
