owner,lptoken,lpratio,amount1,amount2,token1,token2
icemjsicemjs,2259774783,0.0005149982369510012,159478474,159532033,0.0159 EOS,0.0159 DEOS
jackmeicash1,51302903526,0.011691831002416006,3620585922,3621801873,0.3620 EOS,0.3621 DEOS
lilikewoaini,3422123910,0.0007798953212223125,241508624,241589733,0.0241 EOS,0.0241 DEOS
enddyzhou123,39673242713,0.009041454132964434,2799849018,2800789329,0.2799 EOS,0.2800 DEOS
gu3tanjugege,541111942,0.00012331834934151153,38187746,38200571,0.0038 EOS,0.0038 DEOS
ha3tiobxgmge,19694836,4.488414462070359e-06,1389918,1390385,0.0001 EOS,0.0001 DEOS
yzwvir111111,49385708580,0.011254906037809313,3485284242,3486454753,0.3485 EOS,0.3486 DEOS
nnngggyyy123,353916608,8.065690020034116e-05,24976860,24985249,0.0024 EOS,0.0024 DEOS
qiaoqiao1111,718607722,0.00016376928916697942,50714108,50731140,0.0050 EOS,0.0050 DEOS
sm5kiiy2jddy,39721332,9.052413587069126e-06,2803242,2804184,0.0002 EOS,0.0002 DEOS
wangjunjie54,3243058,7.390865518521188e-07,228871,228948,0.0000 EOS,0.0000 DEOS
maguanq12345,87543360,1.9950959890309918e-05,6178173,6180248,0.0006 EOS,0.0006 DEOS
dinosaur.x,3646915582,0.0008311249019894626,257372786,257459223,0.0257 EOS,0.0257 DEOS
geytomrsgmge,14131600,3.2205638986886457e-06,997305,997640,0.0000 EOS,0.0000 DEOS
liuairuxunia,709541147,0.00016170303452279526,50074255,50091072,0.0050 EOS,0.0050 DEOS
zwmdeeos1.tp,13806287684,0.0031464258604828946,974347403,974674631,0.0974 EOS,0.0974 DEOS
jasongu12345,935914238,0.0002132930175756102,66050022,66072204,0.0066 EOS,0.0066 DEOS
tumaoran1234,1941460475,0.0004424550310308748,137014164,137060179,0.0137 EOS,0.0137 DEOS
yufeishanren,1094417436,0.0002494155852470344,77236025,77261964,0.0077 EOS,0.0077 DEOS
nanamei12345,8251370796,0.0018804712063949867,582321757,582517326,0.0582 EOS,0.0582 DEOS
xuminjfqwert,715351850,0.00016302728232968206,50484332,50501287,0.0050 EOS,0.0050 DEOS
yangchaooooo,2002039634,0.00045626090244588224,141289401,141336852,0.0141 EOS,0.0141 DEOS
brianyouaret,1800086092,0.0004102360866728982,127036988,127079653,0.0127 EOS,0.0127 DEOS
eadluitherna,10671589495,0.002432034296839848,753123196,753376128,0.0753 EOS,0.0753 DEOS
ge3toobsgage,2066490545,0.00047094913854117183,145837877,145886856,0.0145 EOS,0.0145 DEOS
wujiliushou2,35249056416,0.008033190760862816,2487622116,2488457568,0.2487 EOS,0.2488 DEOS
2newaccounts,129792978,2.9579564893578196e-05,9159844,9162920,0.0009 EOS,0.0009 DEOS
gq4tiojqgqge,16793573265,0.0038272223801439193,1185168300,1185566331,0.1185 EOS,0.1185 DEOS
nanjinshitou,7180439,1.6364079524000113e-06,506743,506913,0.0000 EOS,0.0000 DEOS
huimouyixiao,11278220149,0.0025702842320283817,795934777,796202087,0.0795 EOS,0.0796 DEOS
richdongdong,721457835,0.00016441882432470983,50915248,50932348,0.0050 EOS,0.0050 DEOS
tencentqq135,5216271333,0.00118877799688813,368126504,368250137,0.0368 EOS,0.0368 DEOS
akakak521521,605156930,0.00013791407638195617,42707576,42721919,0.0042 EOS,0.0042 DEOS
eoseoseosguo,18487575030,0.004213282056944412,1304718628,1305156809,0.1304 EOS,0.1305 DEOS
g4ztgobrgmge,13686091937,0.003119033485694186,965864861,966189240,0.0965 EOS,0.0966 DEOS
wuruoxi55555,12537973700,0.00285737959331765,884839023,885136191,0.0884 EOS,0.0885 DEOS
farrynew1245,3000945479,0.000683909583599897,211784912,211856039,0.0211 EOS,0.0211 DEOS
guytknjtgqge,1737156491,0.00039589455414017145,122595874,122637047,0.0122 EOS,0.0122 DEOS
jianjiandeos,215776554,4.917505307225233e-05,15227940,15233054,0.0015 EOS,0.0015 DEOS
tlsodo123123,4068228,9.271411749861524e-07,287105,287202,0.0000 EOS,0.0000 DEOS
wenquanijl12,872321533,0.00019880036494300264,61562111,61582786,0.0061 EOS,0.0061 DEOS
licklihuieos,95406918383,0.02174304940908488,6733126624,6735387901,0.6733 EOS,0.6735 DEOS
moremoneynow,3081554,7.022801072956772e-07,217473,217546,0.0000 EOS,0.0000 DEOS
officialtako,421785,9.612397350677845e-08,29766,29776,0.0000 EOS,0.0000 DEOS
q1q1q1q1q1q1,468718495,0.00010682002488357118,33078743,33089852,0.0033 EOS,0.0033 DEOS
seraphim3eos,15276855146,0.003481565298246728,1078129362,1078491445,0.1078 EOS,0.1078 DEOS
eeretpahduna,14463843289,0.0032962814920351156,1020752897,1021095710,0.1020 EOS,0.1021 DEOS
ez2eosmother,36188127738,0.008247203271684453,2553894942,2554752651,0.2553 EOS,0.2554 DEOS
jeonghckrgma,6124895,1.3958515469061248e-06,432250,432395,0.0000 EOS,0.0000 DEOS
zhangyssunyh,9793989737,0.002232031034780867,691188586,691420717,0.0691 EOS,0.0691 DEOS
tangmingbank,14787805893,0.003370111933525645,1043615822,1043966313,0.1043 EOS,0.1043 DEOS
thomasmunger,85801884,1.955408092854814e-05,6055273,6057306,0.0006 EOS,0.0006 DEOS
yc5p4iduinwz,1511610387,0.00034449303980122365,106678470,106714297,0.0106 EOS,0.0106 DEOS
hqrfbv2bwmxn,24542645330,0.005593220691791268,1732041465,1732623160,0.1732 EOS,0.1732 DEOS
shikongdeeos,1475450074,0.00033625217545372717,104126538,104161508,0.0104 EOS,0.0104 DEOS
zhuwanghu.tp,616703024,0.0001405454085387725,43522415,43537032,0.0043 EOS,0.0043 DEOS
asdjkl123123,17317224582,0.003946561487324349,1222123802,1222534245,0.1222 EOS,0.1222 DEOS
gizdqnrxgmge,574737940,0.00013098164827554423,40560825,40574447,0.0040 EOS,0.0040 DEOS
gu4tmmzvhage,3597624891,0.0008198916502716092,253894207,253979476,0.0253 EOS,0.0253 DEOS
4noeatbfx.tp,2089200603,0.0004761247161779522,147440588,147490105,0.0147 EOS,0.0147 DEOS
chen52jiajin,2223468828,0.00050672418107761,156916263,156968963,0.0156 EOS,0.0156 DEOS
gu4timrtgage,11512582641,0.002623694983885348,812474378,812747242,0.0812 EOS,0.0812 DEOS
jablanjablan,3608905657,0.0008224625146980829,254690322,254775858,0.0254 EOS,0.0254 DEOS
jiangming111,6889027698,0.0015699958887348173,486177486,486340766,0.0486 EOS,0.0486 DEOS
anieter12345,19321725358,0.004403383279200639,1363586893,1364044845,0.1363 EOS,0.1364 DEOS
focusandview,30104034128,0.006860650281463368,2124523851,2125237358,0.2124 EOS,0.2125 DEOS
gu4dcnruguge,109956476315,0.025058865099995904,7759928637,7762534759,0.7759 EOS,0.7762 DEOS
xiaohangzhou,1710065814,0.0003897206420327502,120684011,120724542,0.0120 EOS,0.0120 DEOS
eoseoseosxxx,8492710191,0.0019354719807495083,599353737,599555026,0.0599 EOS,0.0599 DEOS
geydmnrzgene,1960064232,0.0004466947907307089,138327082,138373538,0.0138 EOS,0.0138 DEOS
viresinnumer,35892822,8.179903673699905e-06,2533054,2533905,0.0002 EOS,0.0002 DEOS
he2dgnygenes,44995901230,0.010254477560240739,3175483557,3176550022,0.3175 EOS,0.3176 DEOS
talicezhu521,9007241026,0.0020527325479862773,635665582,635879066,0.0635 EOS,0.0635 DEOS
zhengyao1.tp,133817145,3.0496664653159147e-05,9443841,9447012,0.0009 EOS,0.0009 DEOS
wanghaoyu555,738064628,0.00016820347984912288,52087235,52104728,0.0052 EOS,0.0052 DEOS
cacithermini,23678756829,0.005396342198286439,1671074495,1671635715,0.1671 EOS,0.1671 DEOS
maktalkmykey,1857676688,0.0004233608704469622,131101314,131145343,0.0131 EOS,0.0131 DEOS
taojunde1111,4790252012,0.0010916890299377175,338061158,338174694,0.0338 EOS,0.0338 DEOS
hellokafeier,6327638758,0.00144205645135426,446558737,446708711,0.0446 EOS,0.0446 DEOS
mayunbb12345,26277989227,0.0059887021593170876,1854509420,1855132245,0.1854 EOS,0.1855 DEOS
shuyingxiang,178960353,4.078471313710947e-05,12629720,12633962,0.0012 EOS,0.0012 DEOS
zengxiangang,5925485867,0.0013504065969493892,418177710,418318152,0.0418 EOS,0.0418 DEOS
bookbookbook,2312067471,0.0005269156378920262,163168911,163223710,0.0163 EOS,0.0163 DEOS
dongyuheqing,84179733498,0.019184396013536335,5940793544,5942788721,0.5940 EOS,0.5942 DEOS
fortunately1,237404265546,0.05410396607688728,16754266967,16759893779,1.6754 EOS,1.6759 DEOS
gyztsnbsgmge,92524007814,0.021086039749763266,6529671757,6531864705,0.6529 EOS,0.6531 DEOS
iamveryhappy,64477413518,0.014694275967115547,4550347050,4551875254,0.4550 EOS,0.4551 DEOS
shiyishao123,16988804835,0.0038717152716938007,1198946324,1199348983,0.1198 EOS,0.1199 DEOS
eoskstop1111,8987986,2.0483443653598296e-06,634306,634519,0.0000 EOS,0.0000 DEOS
feixue123123,691471445,0.00015758498490907408,48799027,48815415,0.0048 EOS,0.0048 DEOS
gmztenzvg4ge,897027103,0.00020443071584725446,63305650,63326911,0.0063 EOS,0.0063 DEOS
lingdddddddd,1800802766,0.0004103994152706174,127087566,127130247,0.0127 EOS,0.0127 DEOS
shoshoona111,17889648833,0.004077015850418726,1262521344,1262945354,0.1262 EOS,0.1262 DEOS
gm4tenygenes,11183387740,0.0025486721121798805,789242195,789507257,0.0789 EOS,0.0789 DEOS
ha3tggenesis,37738829303,0.008600605114213181,2663332184,2664226647,0.2663 EOS,0.2664 DEOS
haydqmjrgyge,1591918972,0.0003627952086713989,112346066,112383797,0.0112 EOS,0.0112 DEOS
jcdrgijgddsf,18609143385,0.0042409872464017956,1313298038,1313739101,0.1313 EOS,0.1313 DEOS
ooooxvvxoooo,64745800,1.475544071950206e-05,4569287,4570822,0.0004 EOS,0.0004 DEOS
ailin5555555,1526607187,0.0003479107810814647,107736835,107773018,0.0107 EOS,0.0107 DEOS
ge3dknbsg4ge,3510497809,0.0008000355593203168,247745411,247828615,0.0247 EOS,0.0247 DEOS
huobidepsoit,573449513,0.00013068801829151582,40469897,40483488,0.0040 EOS,0.0040 DEOS
langchao1.tp,87884853,2.0028785474635464e-05,6202273,6204356,0.0006 EOS,0.0006 DEOS
m1llimeterss,1632174623,0.0003719693925096628,115187017,115225702,0.0115 EOS,0.0115 DEOS
anameisapple,5039673919,0.0011485317929105074,355663543,355782990,0.0355 EOS,0.0355 DEOS
fqhzmseosqbo,732073839,0.00016683819079635738,51664448,51681800,0.0051 EOS,0.0051 DEOS
gyztemzwgage,720558748,0.00016421392416238,50851797,50868875,0.0050 EOS,0.0050 DEOS
haydgnrwgege,2173375190,0.0004953079393146973,153381018,153432530,0.0153 EOS,0.0153 DEOS
hekey5134qih,4254632367,0.0009696223643007459,300261018,300361859,0.0300 EOS,0.0300 DEOS
r3qiu4lln.tp,252477617,5.753915328321908e-05,17818034,17824018,0.0017 EOS,0.0017 DEOS
zhourui12345,30659752809,0.0069872974779489365,2163742435,2164469114,0.2163 EOS,0.2164 DEOS
aimaodeyu111,10246729430,0.0023352095220561353,723139662,723382524,0.0723 EOS,0.0723 DEOS
ayilionervin,5023263959,0.0011447919952403975,354505447,354624505,0.0354 EOS,0.0354 DEOS
gu4domjzhage,18299785357,0.00417048515911187,1291465798,1291899528,0.1291 EOS,0.1291 DEOS
wglzyszaq555,9839865335,0.002242485993508085,694426152,694659371,0.0694 EOS,0.0694 DEOS
5qnghpomnozj,39550721049,0.00901353168625736,2791202330,2792139737,0.2791 EOS,0.2792 DEOS
aaaaa1112221,187490282,4.272866721136698e-05,13231700,13236144,0.0013 EOS,0.0013 DEOS
nieyichengnb,2195100776,0.0005002591577152644,154914252,154966279,0.0154 EOS,0.0154 DEOS
haiyang12315,3351016935,0.0007636901812077384,236490411,236569834,0.0236 EOS,0.0236 DEOS
initialch123,721920717,0.00016452431422384035,50947915,50965025,0.0050 EOS,0.0050 DEOS
wyl111111wei,73503787,1.6751368764265885e-05,5187362,5189105,0.0005 EOS,0.0005 DEOS
4f45wnnxblym,359906617,8.202201149263786e-05,25399592,25408122,0.0025 EOS,0.0025 DEOS
blocklife223,5768080031,0.0013145341159235674,407069150,407205862,0.0407 EOS,0.0407 DEOS
captainineos,1240077461,0.0002826112190037984,87515650,87545042,0.0087 EOS,0.0087 DEOS
heixiongmao1,40148566318,0.009149779449450715,2833393902,2834345479,0.2833 EOS,0.2834 DEOS
lovexixichen,3394984957,0.0007737104071092604,239593354,239673820,0.0239 EOS,0.0239 DEOS
onlyforgames,5408979492,0.0012326958080247424,381726445,381854645,0.0381 EOS,0.0381 DEOS
richsingsing,92567027,2.1095843737803017e-05,6532707,6534901,0.0006 EOS,0.0006 DEOS
seraphim2eos,800338840,0.00018239565051532367,56482096,56501065,0.0056 EOS,0.0056 DEOS
cheungboneos,1987300952,0.00045290198575113764,140249252,140296353,0.0140 EOS,0.0140 DEOS
ez2eosfinder,25022950295,0.005702681250442794,1765937897,1766530976,0.1765 EOS,0.1766 DEOS
googlecloud1,640989160,0.00014608017125780238,45236354,45251546,0.0045 EOS,0.0045 DEOS
wumaobing521,1104956377,0.00025181738921226197,77979787,78005976,0.0077 EOS,0.0078 DEOS
zhanglicheng,18734146760,0.004269475270173997,1322119867,1322563893,0.1322 EOS,0.1322 DEOS
yimingyichen,4365046540,0.000994785537576763,308053247,308156705,0.0308 EOS,0.0308 DEOS
dtest2111111,3604279,8.214081086502316e-07,254363,254449,0.0000 EOS,0.0000 DEOS
f34knrhfnrqe,25757491396,0.005870081725405546,1817776467,1818386956,0.1817 EOS,0.1818 DEOS
vipleipeijun,11074713408,0.002523905445252335,781572751,781835237,0.0781 EOS,0.0781 DEOS
dongyifangcn,60064007409,0.013688469378696874,4238880935,4240304536,0.4238 EOS,0.4240 DEOS
ge2tembsgmge,1442015141,0.0003286324198581206,101766944,101801121,0.0101 EOS,0.0101 DEOS
smxuywt3i1tr,1976224712,0.0004503777323985653,139467571,139514410,0.0139 EOS,0.0139 DEOS
haytqmrwhege,3719334738,0.0008476290854780345,262483603,262571757,0.0262 EOS,0.0262 DEOS
leidianxiali,59045504070,0.013456354467131499,4167002375,4168401835,0.4167 EOS,0.4168 DEOS
