owner,lptoken,lpratio,amount1,amount2,token1,token2
emilmihaylov,3672604565,0.0010648865544554682,88190709,9176954856,0.0088 EOS,0.9176 DBG
eoskekoukele,10112957253,0.0029322928765957703,242843699,25269846109,0.0242 EOS,2.5269 DBG
tossncoin123,9642268265,0.0027958146999284023,231540986,24093707617,0.0231 EOS,2.4093 DBG
li1122334455,566734664797,0.16432700929405725,13609069928,1416133521173,1.3609 EOS,141.6133 DBG
saundersca21,1641933748,0.0004760853341562715,39427959,4102797242,0.0039 EOS,0.4102 DBG
yywymsdhs515,209852097,6.084746467105279e-05,5039204,524369881,0.0005 EOS,0.0524 DBG
111qweasd111,36227398445,0.010504280769737985,869933020,90523549218,0.0869 EOS,9.0523 DBG
4mxdyvoxg4b2,778015238,0.00022558866642035858,18682576,1944072820,0.0018 EOS,0.1944 DBG
gm3dmnrtg4ge,343044230221,0.0994670626473692,8237563727,857184964740,0.8237 EOS,85.7184 DBG
4u11nxnaxiwz,287601325949,0.08339116820943522,6906206377,718646491398,0.6906 EOS,71.8646 DBG
cryptoquants,20213956,5.861118335987921e-06,485400,50509810,0.0000 EOS,0.0050 DBG
ha3tcmjzgyge,69790584367,0.020236062337957775,1675889974,174389872586,0.1675 EOS,17.4389 DBG
moonlight2go,7202824608,0.0020884881406120505,172962322,17998125062,0.0172 EOS,1.7998 DBG
oorwullie313,95975194,2.7828395854497648e-05,2304664,239818909,0.0002 EOS,0.0239 DBG
peiyonglu123,278127746449,0.08064426549950109,6678716135,694974296403,0.6678 EOS,69.4974 DBG
tpaccount111,6013461566,0.001743627513943398,144401999,15026193086,0.0144 EOS,1.5026 DBG
angcheewei33,6729995692,0.0019513894831620744,161608222,16816639406,0.0161 EOS,1.6816 DBG
cryptolemon2,915269845,0.00026538619510729723,21978488,2287039048,0.0021 EOS,0.2287 DBG
dividendonly,10030155450,0.0029082841587665556,240855369,25062944332,0.0240 EOS,2.5062 DBG
eosvictory12,94262098,2.7331676737422912e-05,2263527,235538295,0.0002 EOS,0.0235 DBG
heydenjugmge,139293340487,0.04038866771102916,3344868293,348060531660,0.3344 EOS,34.8060 DBG
vc.eos,711664492,0.0002063499991358806,17089287,1778278276,0.0017 EOS,0.1778 DBG
4darbcopjfun,1162792029,0.0003371562539323078,27922269,2905537410,0.0027 EOS,0.2905 DBG
aiyuyuan1314,5723787559,0.001659635363476325,137446021,14302367463,0.0137 EOS,1.4302 DBG
baoooooooooo,77444208457,0.02245526161249156,1859677400,193514437053,0.1859 EOS,19.3514 DBG
geytknzxguge,412110040153,0.11949297370517015,9896049603,1029763800458,0.9896 EOS,102.9763 DBG
gyydqnrzgage,353381228,0.00010246431698103666,8485787,883014634,0.0008 EOS,0.0883 DBG
hedongyufund,11790606730,0.0034187341308957817,283129304,29461888362,0.0283 EOS,2.9461 DBG
hezdmojthege,166385170,4.824405330275119e-05,3995427,415756492,0.0003 EOS,0.0415 DBG
ilovelilli14,320169,9.283429708241754e-08,7688,800025,0.0000 EOS,0.0000 DBG
comefromhere,1127386603,0.00032689030739902836,27072074,2817067772,0.0027 EOS,0.2817 DBG
dtest2111111,954193030,0.00027667213009689305,22913155,2384298719,0.0022 EOS,0.2384 DBG
ez2eosfinder,144479429509,0.04189239520795801,3469402493,361019319898,0.3469 EOS,36.1019 DBG
zudfather123,1415772183,0.00041050887324395807,33997113,3537673926,0.0033 EOS,0.3537 DBG
gezdcobzgqge,1118022368,0.000324175109569321,26847210,2793668803,0.0026 EOS,0.2793 DBG
icenine22.tp,107414580,3.114529211354973e-05,2579359,268403182,0.0002 EOS,0.0268 DBG
g44dsmzygege,182266278595,0.05284884500121782,4376782796,455439560928,0.4376 EOS,45.5439 DBG
geytgojrgyge,65948573642,0.019122055781924916,1583631293,164789612510,0.1583 EOS,16.4789 DBG
gu4domjzhage,522185692,0.00015140985436852344,12539309,1304816360,0.0012 EOS,0.1304 DBG
guytknjtgqge,291058327,8.439353965258795e-05,6989219,727284704,0.0006 EOS,0.0727 DBG
mingting1314,3751105603,0.0010876482480703096,90075764,9373110056,0.0090 EOS,0.9373 DBG
buildmydream,188569649282,0.054676532837883964,4528146420,471190167130,0.4528 EOS,47.1190 DBG
dtest2111112,56129129,1.6274868074558552e-05,1347835,140253183,0.0001 EOS,0.0140 DBG
eosairuqixue,1637365765,0.0004747608290015269,39318267,4091382952,0.0039 EOS,0.4091 DBG
qukuaixiyou3,4858269598,0.0014086749284509406,116662231,12139646398,0.0116 EOS,1.2139 DBG
zhw12345key1,173562004,5.03250053614052e-05,4167765,433689673,0.0004 EOS,0.0433 DBG
kidante14123,874272343,0.0002534988035100314,20994010,2184596158,0.0020 EOS,0.2184 DBG
langchao1.tp,95366670,2.7651951858365037e-05,2290051,238298354,0.0002 EOS,0.0238 DBG
focusandview,1724774758,0.0005001054202137834,41417230,4309796987,0.0041 EOS,0.4309 DBG
geydmnrzgene,556280345768,0.16129573718922338,13358029066,1390010694147,1.3358 EOS,139.0010 DBG
ildragon2345,5128943092,0.0014871578032899537,123161947,12815994312,0.0123 EOS,1.2815 DBG
