owner,lptoken,lpratio,amount1,amount2,token1,token2
brianyouaret,40317782200,0.0004067449089332478,26445234498,851317,2.6445 KEY,0.0000 EOS
daheso123451,2651500764,2.6749597272977405e-05,1739172038,55986,0.1739 KEY,0.0000 EOS
davidgengeos,1516547659660,0.01529965206571647,994733745241,32022171,99.4733 KEY,0.0032 EOS
eoseosdalian,23485703892,0.0002369349197681008,15404739866,495904,1.5404 KEY,0.0000 EOS
ge3dknbsg4ge,22249855726,0.00022446709732584875,14594122496,469809,1.4594 KEY,0.0000 EOS
adaloveyyy33,9499208210,9.583251774980841e-05,6230719423,200577,0.6230 KEY,0.0000 EOS
cangmang1234,274724114570,0.00277154716517472,180197005780,5800848,18.0197 KEY,0.0005 EOS
eosotcotc111,15632841680,0.00015771152128252433,10253891497,330090,1.0253 KEY,0.0000 EOS
ixguang2zhao,10944369890,0.00011041199419545029,7178629686,231092,0.7178 KEY,0.0000 EOS
mykeydigital,139530246042,0.0014076472991063221,91520660980,2946205,9.1520 KEY,0.0002 EOS
yunruzeng123,108023818,1.0897955100077833e-06,70854968,2280,0.0070 KEY,0.0000 EOS
zhaojinsong3,16097224694,0.00016239643737742742,10558489544,339895,1.0558 KEY,0.0000 EOS
haydqmjrgyge,192118364632,0.0019381811811723941,126014252940,4056613,12.6014 KEY,0.0004 EOS
22jdtia3mpax,4559100396,4.5994367105553584e-05,2990404543,96266,0.2990 KEY,0.0000 EOS
konglong1314,4475716902,4.515315487058184e-05,2935711652,94505,0.2935 KEY,0.0000 EOS
fajiaojun123,271239578,2.736393507594834e-06,177911429,5727,0.0177 KEY,0.0000 EOS
jackyhe44444,2568457602,2.5911818468635856e-05,1684702378,54233,0.1684 KEY,0.0000 EOS
prayouhang11,656640438,6.624500172933568e-06,430703511,13865,0.0430 KEY,0.0000 EOS
tangxuwallet,15593834176,0.00015731799508151732,10228305700,329266,1.0228 KEY,0.0000 EOS
firstpoolbak,17517759715127,0.17672746840831557,11490246692001,369890591,1149.0246 KEY,0.0369 EOS
iwuxgfm3kw2s,36158663808,0.00036478574998931567,23717186099,763496,2.3717 KEY,0.0000 EOS
lll133333333,19448710120,0.0001962078119125445,12756795432,410662,1.2756 KEY,0.0000 EOS
vhgvpynxijh5,7066697446,7.129219546039625e-05,4635187276,149214,0.4635 KEY,0.0000 EOS
yangsbovip12,126598396866,0.001277184671243061,83038404137,2673147,8.3038 KEY,0.0002 EOS
ez2eosfinder,265110012,2.674555538628616e-06,173890924,5597,0.0173 KEY,0.0000 EOS
wanghaoyu555,662667969020,0.006685308764627936,434657088734,13992351,43.4657 KEY,0.0013 EOS
wumaobing521,407418330,4.110229345243744e-06,267233778,8602,0.0267 KEY,0.0000 EOS
