owner,lptoken,lpratio,amount1,amount2,token1,token2
gm3dmnrtg4ge,85866758138,0.009644058458339195,6410367081,17630534725,0.6410 EOS,1.7630 USDT
liujinzhoutp,42282011886,0.004748871428328905,3156555842,8681525831,0.3156 EOS,0.8681 USDT
moremoneynow,5897247902,0.000662344832196909,440257960,1210848484,0.0440 EOS,0.1210 USDT
nuonuoyiyiyi,3698836708,0.00041543198105224016,276135976,759461174,0.0276 EOS,0.0759 USDT
yellowwei111,14069250936,0.0015801770258260246,1050337348,2888759545,0.1050 EOS,0.2888 USDT
cgtomc32cx3h,652768886,7.33152320278757e-05,48732341,134029335,0.0048 EOS,0.0134 USDT
eosgateio222,17487614907,0.0019641079285767963,1305534683,3590632842,0.1305 EOS,0.3590 USDT
ez2eosfinder,29290976127,0.003289793305304648,2186712450,6014150096,0.2186 EOS,0.6014 USDT
fundurianyes,3687634531,0.00041417381721571756,275299679,757161095,0.0275 EOS,0.0757 USDT
ge3dknbsg4ge,376453567,4.228109091021604e-05,28104072,77295077,0.0028 EOS,0.0077 USDT
gu3demzygige,16660204680,0.0018711779895497357,1243764524,3420745390,0.1243 EOS,0.3420 USDT
jackmeicash1,105811764555,0.01188416641173792,7899357877,21725729837,0.7899 EOS,2.1725 USDT
tzdhilp1wf2d,641071382,7.20014359228527e-05,47859066,131627553,0.0047 EOS,0.0131 USDT
bm.eos,37890196764,0.004255608113243506,2828685690,7779779326,0.2828 EOS,0.7779 USDT
ckeospocket1,192701969936,0.021643172554775485,14386130224,39566403183,1.4386 EOS,3.9566 USDT
davidgengeos,7066491439,0.0007936675147738004,527547622,1450922631,0.0527 EOS,0.1450 USDT
wanghaoyu555,18447742488,0.0020719439144625852,1377212832,3787770396,0.1377 EOS,0.3787 USDT
llllllllllil,226739535645,0.02546607539395799,16927198450,46555143613,1.6927 EOS,4.6555 USDT
mytokenworld,578630619,6.498844997097233e-05,43197562,118806945,0.0043 EOS,0.0118 USDT
fepefea3pyhx,5781699,6.493670467319684e-07,431631,1187123,0.0000 EOS,0.0001 USDT
gu4dmnjrgage,201826053338,0.02266793691779281,15067286997,41439799509,1.5067 EOS,4.1439 USDT
keyzhenniubi,399967540,4.492204458212896e-05,29859503,82123067,0.0029 EOS,0.0082 USDT
huanghaonan5,418187244,4.696837653036954e-05,31219692,85864016,0.0031 EOS,0.0085 USDT
mxcoin.game,4455059,5.003665022766969e-07,332591,914732,0.0000 EOS,0.0000 USDT
ssl112233445,1510631990,0.00016966546235719574,112775954,310169503,0.0112 EOS,0.0310 USDT
xyz.liuin.tp,460465929,5.171687430207318e-05,34375999,94544859,0.0034 EOS,0.0094 USDT
zvpxvbjbkznd,296331,3.328218683212857e-08,22122,60843,0.0000 EOS,0.0000 USDT
aaaaa1112221,763541163,8.575653455422056e-05,57002025,156773578,0.0057 EOS,0.0156 USDT
geytomrsgmge,3067458957,0.00034451927778990463,229000585,629823960,0.0229 EOS,0.0629 USDT
