owner,lptoken,lpratio,amount1,amount2,token1,token2
geytgojrgyge,71666197025,0.020568299598516582,2098953837,348043005613,0.2098 EOS,34.8043 DBG
ildragon2345,5128943092,0.0014720138994287312,150216074,24908434428,0.0150 EOS,2.4908 DBG
vc.eos,711664492,0.000204248712680762,20843172,3456160073,0.0020 EOS,0.3456 DBG
hezdmojthege,166385170,4.775277840006347e-05,4873075,808040569,0.0004 EOS,0.0808 DBG
tumaoran1234,850728368,0.0002441602411786558,24916064,4131516258,0.0024 EOS,0.4131 DBG
aiyuyuan1314,5723787559,0.0016427351002133617,167637831,27797264376,0.0167 EOS,2.7797 DBG
comefromhere,1127386603,0.00032356154472336287,33018808,5475091997,0.0033 EOS,0.5475 DBG
eosairuqixue,1637365765,0.00046992628330935624,47955037,7951778185,0.0047 EOS,0.7951 DBG
eosxhmxhm321,279078191,8.009583432894642e-05,8173619,1355328124,0.0008 EOS,0.1355 DBG
guytknjtgqge,291058327,8.353415025344032e-05,8524492,1413509006,0.0008 EOS,0.1413 DBG
heydenjugmge,139537864534,0.040047563875495504,4086773798,677658084080,0.4086 EOS,67.7658 DBG
peiyonglu123,68414009570,0.019634917213210958,2003704031,332248933322,0.2003 EOS,33.2248 DBG
oorwullie313,95975194,2.7545016007046188e-05,2810913,466098333,0.0002 EOS,0.0466 DBG
zudfather123,1415772183,0.0004063286128191179,41465022,6875620952,0.0041 EOS,0.6875 DBG
4u11nxnaxiwz,287547131984,0.08252643233291618,8421657366,1396457077754,0.8421 EOS,139.6457 DBG
dtest2111112,56129129,1.6109139167424452e-05,1643905,272588075,0.0001 EOS,0.0272 DBG
gezdcobzgqge,2617419623,0.0007512031224723734,76658776,12711356683,0.0076 EOS,1.2711 DBG
gm3dmnrtg4ge,500700934439,0.14370187419329664,14664488857,2431626978545,1.4664 EOS,243.1626 DBG
icenine22.tp,333243316,9.564130157904292e-05,9760003,1618378121,0.0009 EOS,0.1618 DBG
mingyuan5.tp,404302913,0.00011603550611505305,11841191,1963475206,0.0011 EOS,0.1963 DBG
geytknzxguge,412110040153,0.11827616261634055,12069845842,2001390097040,1.2069 EOS,200.1390 DBG
hedongyufund,61753544734,0.017723354413744376,1808632871,299902746465,0.1808 EOS,29.9902 DBG
4mxdyvoxg4b2,1294068825,0.0003713995774662821,37900584,6284575183,0.0037 EOS,0.6284 DBG
angcheewei33,6729995692,0.0019315182531800027,197107574,32683859694,0.0197 EOS,3.2683 DBG
dividendonly,10030155450,0.0028786687570895825,293762389,48710906878,0.0293 EOS,4.8710 DBG
eosvictory12,94262098,2.7053355039509026e-05,2760740,457778775,0.0002 EOS,0.0457 DBG
g44domjwhege,281506092167,0.08079264538731784,8244727876,1367119094964,0.8244 EOS,136.7119 DBG
g44dsmzygege,178528971312,0.051238066499876306,5228742210,867016283044,0.5228 EOS,86.7016 DBG
dtest2111111,954193030,0.0002738547450621658,27946329,4633986787,0.0027 EOS,0.4633 DBG
geydmnrzgene,556280345768,0.15965324361401914,16292294204,2701545380416,1.6292 EOS,270.1545 DBG
tossncoin123,9642268265,0.002767344588057394,282401980,46827153765,0.0282 EOS,4.6827 DBG
wukuanwudaoo,46502448755,0.01334626836308682,1361959993,225836624586,0.1361 EOS,22.5836 DBG
ha3tcmjzgyge,69921010383,0.020067428571476267,2047840950,339567601176,0.2047 EOS,33.9567 DBG
moonlight2go,7202824608,0.002067220818780592,210955750,34980127724,0.0210 EOS,3.4980 DBG
cryptolemon2,12418609726,0.00356415850212222,363715246,60310305750,0.0363 EOS,6.0310 DBG
ez2eosfinder,147828741088,0.04242705713697694,4329596326,717922277170,0.4329 EOS,71.7922 DBG
focusandview,1724774758,0.0004950127875507,50515064,8376275227,0.0050 EOS,0.8376 DBG
langchao1.tp,95366670,2.737036876100184e-05,2793091,463143069,0.0002 EOS,0.0463 DBG
tpaccount111,6013461566,0.0017258719486748528,176121780,29204050507,0.0176 EOS,2.9204 DBG
yywymsdhs515,209852097,6.022784773925239e-05,6146131,1019135347,0.0006 EOS,0.1019 DBG
devilliuzhid,3352650,9.62215277377021e-07,98192,16281963,0.0000 EOS,0.0016 DBG
eoskekoukele,10112957253,0.002902432991304595,296187481,49113029351,0.0296 EOS,4.9113 DBG
gu4domjzhage,522185692,0.00014986802990771232,15293732,2535966540,0.0015 EOS,0.2535 DBG
gyydqnrzgage,574264008,0.00016481458003232065,16818998,2788882062,0.0016 EOS,0.2788 DBG
li1122334455,573370712747,0.1645582030351259,16792835503,2784543822322,1.6792 EOS,278.4543 DBG
zhw12345key1,173562004,4.9812539877700213e-05,5083270,842894475,0.0005 EOS,0.0842 DBG
