owner,lptoken,lpratio,amount1,amount2,token1,token2
mykey4444444,24868543819,0.00014728115045329956,118110143860,27740993,11.8110 KEY,0.0027 EOS
mykeyxhyzdai,247268970963,0.0014644226368819445,1174374098668,275829861,117.4374 KEY,0.0275 EOS
czstothemoon,281797731,1.668915330100673e-06,1338364272,314346,0.1338 KEY,0.0000 EOS
bkbnbnbkbnbn,889600082,5.26855631250138e-06,4225048094,992353,0.4225 KEY,0.0000 EOS
buildmydream,797106142049,0.0047207713683932425,3785759302780,889176170,378.5759 KEY,0.0889 EOS
cenxuanxi153,51041119962,0.0003022852855053303,242413631669,56936642,24.2413 KEY,0.0056 EOS
chendanhong1,141753256218,0.0008395176978692874,673239961552,158126516,67.3239 KEY,0.0158 EOS
jacloneoskey,6986890155,4.137907018637055e-05,33183390525,7793913,3.3183 KEY,0.0007 EOS
luzuobinwqxy,21048362811,0.00012465655860372698,99966655777,23479561,9.9966 KEY,0.0023 EOS
yunruzeng123,27804644,1.6466987315661422e-07,132054796,31016,0.0132 KEY,0.0000 EOS
manniusl1234,101826514636,0.0006030560667883481,483612726985,113588022,48.3612 KEY,0.0113 EOS
aimwx1234123,4444218044,2.632038092578406e-05,21107276579,4957549,2.1107 KEY,0.0004 EOS
baiwangfuhao,204376415895,0.0012103963093946855,970661091325,227982986,97.0661 KEY,0.0227 EOS
biehuaigang1,54118514096,0.0003205108057349254,257029343250,60369492,25.7029 KEY,0.0060 EOS
gududewulang,58652872979,0.0003473650356294055,278564732852,65427593,27.8564 KEY,0.0065 EOS
koolfish1233,134504551496,0.0007965880603914082,638813114378,150040547,63.8813 KEY,0.0150 EOS
bcmutou54321,29499665580,0.00017470844759678053,140105097059,32907034,14.0105 KEY,0.0032 EOS
eos555555eth,2751701838,1.6296644281015868e-05,13068875375,3069538,1.3068 KEY,0.0003 EOS
rn443bv3pyrp,655026050,3.879318022118105e-06,3110967073,730685,0.3110 KEY,0.0000 EOS
aollx5555555,11765422060,6.967938730861761e-05,55878450390,13124391,5.5878 KEY,0.0013 EOS
33333ok33333,44973774461,0.00026635211498723184,213597507364,50168486,21.3597 KEY,0.0050 EOS
cicilovefifi,63181789290,0.00037418703250407474,300074273616,70479624,30.0074 KEY,0.0070 EOS
diyiliuliang,888233492832,0.005260462842038253,4218557643886,990829218,421.8557 KEY,0.0990 EOS
xiaoxiaoyfyx,231162088,1.369031436244179e-06,1097876404,257862,0.1097 KEY,0.0000 EOS
yyooww155115,28764381807,0.00017035381224759114,136612955628,32086821,13.6612 KEY,0.0032 EOS
adaloveyyy33,2407877290,1.4260382111743348e-05,11435922231,2686000,1.1435 KEY,0.0002 EOS
mykeyczy1111,1825742272,1.0812753018773004e-05,8671142306,2036625,0.8671 KEY,0.0002 EOS
amyjing54321,51591258103,0.00030554341669726667,245026446294,57550324,24.5026 KEY,0.0057 EOS
btceos112233,6942734983842,0.041117566157266756,32973680875493,7744658055,3297.3680 KEY,0.7744 EOS
eoseosdalian,23583833574,0.00013967259869168905,112008567790,26307892,11.2008 KEY,0.0026 EOS
zvpxvbjbkznd,3906378,2.313508382850679e-08,18552870,4357,0.0018 KEY,0.0000 EOS
joshuagao123,75585993248,0.00044764953367375823,358986541444,84316580,35.8986 KEY,0.0084 EOS
ntacpakxw2u2,2624192257,1.554148314572052e-05,12463284028,2927300,1.2463 KEY,0.0002 EOS
tiancai54321,258697895029,0.0015321091527123502,1228654392498,288578887,122.8654 KEY,0.0288 EOS
eossongnan54,13181676732,7.806699612661587e-05,62604780821,14704230,6.2604 KEY,0.0014 EOS
jissbon55555,3388690272268,0.020069136555081378,16094174973364,3780102146,1609.4174 KEY,0.3780 EOS
