owner,lptoken,lpratio,amount1,amount2,token1,token2
nv11mr21ecnr,180754286,2.757718930999566e-06,848486,12292730059,0.0000 EOS,0.0000012292 DMD
youyiqiewang,38934384705,0.0005940113075260547,182763617,2647848036082,0.0182 EOS,0.0002647848 DMD
zhbjmswboeos,1152538848,1.7583971424290496e-05,5410183,78381814642,0.0005 EOS,0.0000078381 DMD
eosforeveryr,134478766642,0.0020517059307026135,631262725,9145626439093,0.0631 EOS,0.0009145626 DMD
icemjsicemjs,6915479282,0.00010550758466057445,32462257,470307631009,0.0032 EOS,0.0000470307 DMD
butterflysun,2489604159,3.798321285709128e-05,11686560,169312897403,0.0011 EOS,0.0000169312 DMD
fqxa12345fqx,209349536,3.193988875169329e-06,982716,14237434646,0.0000 EOS,0.0000014237 DMD
shefeng12345,62679588426,0.0009562854160461872,294227027,4262710875586,0.0294 EOS,0.0004262710 DMD
beesmile2.tp,160288183580,0.0024454731782907755,752415851,10900872206286,0.0752 EOS,0.0010900872 DMD
gu2damjshage,108494419968,0.0016552698277570632,509288454,7378484057597,0.0509 EOS,0.0007378484 DMD
scat1terina3,36205689014,0.000552380340258105,169954725,2462275011589,0.0169 EOS,0.0002462275 DMD
triplimonkey,132853778181,0.002026913924157576,623634795,9035114290571,0.0623 EOS,0.0009035114 DMD
shikongdeeos,267001098777,0.004073563072772825,1253341665,18158199760580,0.1253 EOS,0.0018158199 DMD
zhouyong3333,1146013633672,0.017484418005783146,5379553278,77938048134943,0.5379 EOS,0.0077938048 DMD
zzzxxxqqq.tp,826300832990,0.012606646847849758,3878775282,56195033115941,0.3878 EOS,0.0056195033 DMD
ha3tcmjzgyge,1484150078123,0.022643273680848057,6966814516,100934017562775,0.6966 EOS,0.0100934017 DMD
taojunjim123,36514904540,0.0005570979573541067,171406228,2483304128383,0.0171 EOS,0.0002483304 DMD
aimaodeyu111,5646768365,8.61512076074919e-05,26506745,384025191068,0.0026 EOS,0.0000384025 DMD
qypmsm2i5n3g,408636963748,0.006234462904155108,1918200842,27790565848908,0.1918 EOS,0.0027790565 DMD
