owner,lptoken,lpratio,amount1,amount2,token1,token2
eospluser.tp,1948648863,0.0017173681814848392,36196969,1424572362,0.0036 EOS,0.1424 WOOL
fangrongffff,25514275024,0.02248604401329278,473938349,18652375883,0.0473 EOS,1.8652 WOOL
focusandview,1865272263,0.001643887359650193,34648213,1363619359,0.0034 EOS,0.1363 WOOL
lgfaaaa12345,331419907,0.000292084435425791,6156263,242286667,0.0006 EOS,0.0242 WOOL
liujinzhoutp,2691805193,0.0023723209845497224,50001409,1967861607,0.0050 EOS,0.1967 WOOL
maly34522.tp,26081454,2.2985905812452414e-05,484473,19067015,0.0000 EOS,0.0019 WOOL
33qmwwghf2xx,71313697588,0.06284963775008413,1324681814,52134340160,0.1324 EOS,5.2134 WOOL
codysincomas,386270703,0.00034042511576493317,7175140,282385697,0.0007 EOS,0.0282 WOOL
gaingaingain,128618469,0.00011335303676611859,2389141,94027364,0.0002 EOS,0.0094 WOOL
gmytinzrgage,1969340121,0.001735603641345672,36581317,1439698840,0.0036 EOS,0.1439 WOOL
malika152434,39291616,3.462818386563296e-05,729858,28724390,0.0000 EOS,0.0028 WOOL
mayunshilaji,3053362179,0.002690965597922511,56717481,2232180182,0.0056 EOS,0.2232 WOOL
we.bank,288296176,0.00025407896153436095,5355222,210760785,0.0005 EOS,0.0210 WOOL
zhou.yfc,8217667867,0.007242331642587055,152646624,6007579278,0.0152 EOS,0.6007 WOOL
wangyihai123,3621032853,0.0031912607365698954,67262202,2647179502,0.0067 EOS,0.2647 WOOL
whs111222333,137148283293,0.12087046688855763,2547586830,100263140118,0.2547 EOS,10.0263 WOOL
chuuuuuuur12,3892679,3.430665823006319e-06,72308,2845768,0.0000 EOS,0.0002 WOOL
eos1e1o1s2e2,15074668,1.3285490095835547e-05,280018,11020433,0.0000 EOS,0.0011 WOOL
fzdxzpxa5w3u,1609068678,0.0014180919928112644,29889124,1176320070,0.0029 EOS,0.1176 WOOL
ge3dknbsg4ge,20420262,1.7996627756934148e-05,379314,14928364,0.0000 EOS,0.0014 WOOL
lacarteraeos,315077,2.776812307193483e-07,5852,230339,0.0000 EOS,0.0000 WOOL
pianistok123,13529203058,0.01192345285691247,251310615,9890611455,0.0251 EOS,0.9890 WOOL
zhuyanrong12,4839158051,0.004264809437842568,89889388,3537697811,0.0089 EOS,0.3537 WOOL
zvpxvbjbkznd,322287,2.840354922918734e-07,5986,235609,0.0000 EOS,0.0000 WOOL
gu2damjshage,392682556,0.0003460759605813798,7294243,287073123,0.0007 EOS,0.0287 WOOL
jiaxueyifang,4358354,3.841070921173537e-06,80958,3186202,0.0000 EOS,0.0003 WOOL
calmdown1234,6670925604,0.005879168684975202,123915238,4876823336,0.0123 EOS,0.4876 WOOL
chinaer1o.tp,978397,8.622732953916604e-07,18174,715263,0.0000 EOS,0.0000 WOOL
duhaibo12345,77955962,6.870354697445623e-05,1448064,56990210,0.0001 EOS,0.0056 WOOL
eosisrealbtc,22228430,1.9590188428094983e-05,412902,16250237,0.0000 EOS,0.0016 WOOL
eosworld1115,3744977103,0.0033004943267100407,69564518,2737789748,0.0069 EOS,0.2737 WOOL
fqhzmseosqbo,73418954,6.470502608837591e-05,1363787,53673401,0.0001 EOS,0.0053 WOOL
uirbnrjyc2v2,75050332,6.614277956072861e-05,1394091,54866030,0.0001 EOS,0.0054 WOOL
111eosxhm111,194429907,0.00017135346554781347,3611616,142139241,0.0003 EOS,0.0142 WOOL
345345eos.tp,641532822,0.0005653907570524557,11916740,468996721,0.0011 EOS,0.0468 WOOL
downthehatch,4055865814,0.003574484366881909,75339407,2965066952,0.0075 EOS,0.2965 WOOL
hlh111111111,10124282,8.92265410013979e-06,188062,7401421,0.0000 EOS,0.0007 WOOL
langchao1.tp,966808367,0.0008520600907661408,17958870,706791513,0.0017 EOS,0.0706 WOOL
daebaknaja11,127242801,0.0001121406436580808,2363588,93021673,0.0002 EOS,0.0093 WOOL
hejjooneosvc,494651423,0.000435942375723131,9188357,361618124,0.0009 EOS,0.0361 WOOL
mazitongshe5,420203126,0.0003703301770037082,7805449,307192214,0.0007 EOS,0.0307 WOOL
ahxtradereos,785784013,0.0006925211037601233,14596267,574452488,0.0014 EOS,0.0574 WOOL
chenqiji1234,2113282724,0.0018624620256580354,39255112,1544929012,0.0039 EOS,0.1544 WOOL
eostuo.com,1364482406,0.0012025351066341798,25345832,997513693,0.0025 EOS,0.0997 WOOL
pq2ketd4cdxr,616258167,0.0005431158931099688,11447253,450519521,0.0011 EOS,0.0450 WOOL
chenghui1251,38892652813,0.03427657270779576,722447322,28432725550,0.0722 EOS,2.8432 WOOL
luck.tp,421799420,0.0003717370105158653,7835100,308359195,0.0007 EOS,0.0308 WOOL
uhfhfdx24u3a,776835852,0.0006846349795455507,14430051,567910877,0.0014 EOS,0.0567 WOOL
vaelixiang1l,106770150,9.409784483186467e-05,1983300,78055009,0.0001 EOS,0.0078 WOOL
dappdapp5555,674289294,0.0005942594382287519,12525206,492943552,0.0012 EOS,0.0492 WOOL
fedeoskassad,6410997173,0.005650090565597942,119086958,4686800974,0.0119 EOS,0.4686 WOOL
g44tkobrgege,2025105323,0.001784750198925797,37617179,1480466352,0.0037 EOS,0.1480 WOOL
lamon2312.tp,1348574262,0.0011885150639005602,25050332,985883942,0.0025 EOS,0.0985 WOOL
tanduoroueos,558581051,0.0004922843422343968,10375877,408354292,0.0010 EOS,0.0408 WOOL
wuwulingfeng,20549942,1.8110916334011132e-05,381723,15023168,0.0000 EOS,0.0015 WOOL
33333ok33333,2235013480,0.0019697448363439206,41516311,1633921069,0.0041 EOS,0.1633 WOOL
eosstewfe123,8908718539,0.00785136308915533,165483179,6512776344,0.0165 EOS,0.6512 WOOL
saundersca21,1267547561,0.0011171052369223656,23545227,926648847,0.0023 EOS,0.0926 WOOL
skr1skr1skr1,52222694762,0.04602450243271652,970058437,38177738988,0.0970 EOS,3.8177 WOOL
walxjmykey55,30892680,2.722609839061244e-05,573844,22584293,0.0000 EOS,0.0022 WOOL
eosotcotc111,861880,7.595854319178864e-07,16009,630082,0.0000 EOS,0.0000 WOOL
bizhuan11233,271502644,0.00023927861547963538,5043275,198483765,0.0005 EOS,0.0198 WOOL
wangmingwang,119325500,0.00010516302902529094,2216521,87233679,0.0002 EOS,0.0087 WOOL
xiaoming1124,44515755728,0.03923228238479139,826898815,32543531328,0.0826 EOS,3.2543 WOOL
zhangyanhu12,726197689,0.0006400069444201466,13489426,530891520,0.0013 EOS,0.0530 WOOL
12345vv1234v,6696901071,0.005902061183142539,124397743,4895812869,0.0124 EOS,0.4895 WOOL
eoskidultlab,649820717,0.0005726949807300733,12070692,475055640,0.0012 EOS,0.0475 WOOL
fuyongquan11,389511598,0.00034328135634178325,7235341,284754974,0.0007 EOS,0.0284 WOOL
gu3tanjugege,45352342,3.9969576143497585e-05,842438,33155123,0.0000 EOS,0.0033 WOOL
rosskeeley15,226680237,0.0001997760775617184,4210680,165716054,0.0004 EOS,0.0165 WOOL
youcuozhijia,2910752548,0.002565281978208879,54068448,2127924488,0.0054 EOS,0.2127 WOOL
shoshoona111,10370192,9.139377604064848e-06,192630,7581195,0.0000 EOS,0.0007 WOOL
wdctlllltcdw,58715069735,0.05174631225315449,1090657023,42924031730,0.1090 EOS,4.2924 WOOL
eeeooosss511,4665768366,0.004111998978415697,86668602,3410940160,0.0086 EOS,0.3410 WOOL
gq2deobugene,217021,1.9126327333300647e-07,4031,158654,0.0000 EOS,0.0000 WOOL
gu3tambqgqge,3106590004,0.002737875933981678,57706211,2271092728,0.0057 EOS,0.2271 WOOL
hadoophadoop,1570720130,0.0013842949463593176,29176784,1148285116,0.0029 EOS,0.1148 WOOL
heydenjugmge,3696619682,0.003257876337527417,68666259,2702437742,0.0068 EOS,0.2702 WOOL
moonlight2go,3964842448,0.0034942643562334086,73648609,2898523731,0.0073 EOS,0.2898 WOOL
zhbjmswboeos,175131621,0.00015434564902279272,3253143,128031104,0.0003 EOS,0.0128 WOOL
huanggejian5,3303622,2.9115226525310155e-06,61366,2415134,0.0000 EOS,0.0002 WOOL
hxldj5521hxl,271221454,0.00023903079927830692,5038052,198278199,0.0005 EOS,0.0198 WOOL
jinyiyun1122,35325395,3.1132704574586885e-05,656184,25824858,0.0000 EOS,0.0025 WOOL
stenzhou1234,17883840728,0.01576124853080309,332199835,13074097507,0.0332 EOS,1.3074 WOOL
wushunpen123,572573498,0.0005046160576681963,10635792,418583561,0.0010 EOS,0.0418 WOOL
pralzr123321,565264,4.981741072859703e-07,10500,413239,0.0000 EOS,0.0000 WOOL
q1q1q1q1q1q1,226289455,0.00019943167658448754,4203421,165430370,0.0004 EOS,0.0165 WOOL
d5krdtv55.tp,42334957,3.731031767539582e-05,786389,30949244,0.0000 EOS,0.0030 WOOL
dpxwygrdtmv2,238234262,0.00020995878173168993,4425301,174162699,0.0004 EOS,0.0174 WOOL
eosairuqixue,621149431,0.0005474266241607699,11538110,454095311,0.0011 EOS,0.0454 WOOL
iamzzhaoyuan,9335508,8.227497884105542e-06,173410,6824783,0.0000 EOS,0.0006 WOOL
konglong1314,233600195,0.0002058747215565711,4339221,170774934,0.0004 EOS,0.0170 WOOL
luochunhi123,26178068,2.307105291752425e-05,486268,19137646,0.0000 EOS,0.0019 WOOL
geytomrsgmge,6421947,5.659740782648135e-06,119290,4694805,0.0000 EOS,0.0004 WOOL
siriusowen.e,28478779,2.509869778531702e-05,529005,20819595,0.0000 EOS,0.0020 WOOL
vadimon55555,33256125,2.9309031503272173e-05,617746,24312105,0.0000 EOS,0.0024 WOOL
wingzerohero,2099292440,0.0018501322165027077,38995236,1534701324,0.0038 EOS,0.1534 WOOL
4mxdyvoxg4b2,5798738082,0.005110499107294132,107713989,4239205003,0.0107 EOS,0.4239 WOOL
larkspur5555,8016698060,0.007065214482828679,148913525,5860659000,0.0148 EOS,0.5860 WOOL
mykey111moon,12133677276,0.010693558841651626,225388139,8870403301,0.0225 EOS,0.8870 WOOL
eossupershow,5812575825,0.005122694480192242,107971031,4249321175,0.0107 EOS,0.4249 WOOL
fangelegends,270331740,0.00023824668340025732,5021525,197627768,0.0005 EOS,0.0197 WOOL
jianbin54321,2752704125,0.002425991961445065,51132632,2012382165,0.0051 EOS,0.2012 WOOL
kezdiswho555,124035793,0.00010931426811062161,2304016,90677169,0.0002 EOS,0.0090 WOOL
oorwullie313,18984651,1.6731406146615925e-05,352647,13878851,0.0000 EOS,0.0013 WOOL
shimrise5555,13829374825,0.012187997922682938,256886432,10110053968,0.0256 EOS,1.0110 WOOL
