owner,lptoken,lpratio,amount1,amount2,token1,token2
cinimodbbb2u,4412520,8.217535161021226e-07,247805,2973989,0.0000 EOS,0.0002 OGX
haytgnzzhege,7934258920,0.0014776148697738774,445585107,5347601990,0.0445 EOS,0.5347 OGX
hxldj5521hxl,208093578,3.875373469123569e-05,11686459,140252749,0.0011 EOS,0.0140 OGX
imrealwjdadi,10643533943,0.001982169246011925,597737011,7173623128,0.0597 EOS,0.7173 OGX
linkboy12345,7254093476,0.001350946130564047,407387262,4889178069,0.0407 EOS,0.4889 OGX
tlsodo123123,7793203922,0.001451345880495579,437663509,5252532495,0.0437 EOS,0.5252 OGX
ingrapefruit,457922829,8.52799975601654e-05,25716780,308634877,0.0025 EOS,0.0308 OGX
chaoqun54321,3250835427,0.0006054103873538466,182565740,2191026808,0.0182 EOS,0.2191 OGX
dcjhotmykey2,18699611581,0.0034824706894089367,1050163413,12603329575,0.1050 EOS,1.2603 OGX
eos4simonlao,10115433888,0.0018838199859405882,568079103,6817689583,0.0568 EOS,0.6817 OGX
iamzzhaoyuan,17813925792,0.0033175274344724305,1000423620,12006387234,0.1000 EOS,1.2006 OGX
jesstineseos,22421821840,0.004175666271073074,1259201393,15112057761,0.1259 EOS,1.5112 OGX
manniusl1234,54856280647,0.010216008426467658,3080708853,36972521128,0.3080 EOS,3.6972 OGX
1.io,62842055017,0.011703217134268577,3529187049,42354843956,0.3529 EOS,4.2354 OGX
buildmydream,123684411487,0.023034025914095348,6946071752,83361913403,0.6946 EOS,8.3361 OGX
eoseosmaling,300513392662,0.05596528447594035,16876723290,202542673845,1.6876 EOS,20.2542 OGX
ff4mu2gswsit,137643263,2.5633614201866325e-05,7729995,92770023,0.0007 EOS,0.0092 OGX
huimouyixiao,6530258504,0.0012161447170138122,366736952,4401321374,0.0366 EOS,0.4401 OGX
samsungstore,5888679538,0.0010966620243194644,330706110,3968904308,0.0330 EOS,0.3968 OGX
sunshy213.tp,6049204420,0.0011265569338508384,339721129,4077096288,0.0339 EOS,0.4077 OGX
whx112233.tp,11226403321,0.0020907183201917035,630470744,7566470586,0.0630 EOS,0.7566 OGX
2szwxpmruaoz,11443097708,0.0021310738028720868,642640222,7712520185,0.0642 EOS,0.7712 OGX
djsja24djdjs,250280700103,0.046610337249948126,14055673470,168686399503,1.4055 EOS,16.8686 OGX
angcheewei33,2247644016,0.00041858379635534694,126226873,1514886989,0.0126 EOS,0.1514 OGX
changhuieos4,209593956,3.903315345805879e-05,11770720,141263987,0.0011 EOS,0.0141 OGX
wangchengjia,42488600,7.912747464998831e-06,2386144,28636842,0.0002 EOS,0.0028 OGX
eospluser.tp,8537858490,0.001590024574197932,479483040,5754421365,0.0479 EOS,0.5754 OGX
legopiass.tp,35452145358,0.006602332703602486,1990979643,23894350433,0.1990 EOS,2.3894 OGX
zs1122334455,67681341406,0.01260444831409006,3800959620,45616468991,0.3800 EOS,4.5616 OGX
153bsk135.tp,410784768,7.650137052414373e-05,23069523,276864350,0.0023 EOS,0.0276 OGX
eosboomboomm,26800004763,0.004991025116157861,1505078560,18062904204,0.1505 EOS,1.8062 OGX
gq3doojwgene,7550139681,0.0014060794806423332,424013109,5088709908,0.0424 EOS,0.5088 OGX
imeosiomykey,429532866,7.999287094832926e-05,24122410,289500359,0.0024 EOS,0.0289 OGX
whowhatwhere,234941455,4.3753675161676003e-05,13194227,158347919,0.0013 EOS,0.0158 OGX
hkn2kocrwa33,6592622801,0.0012277589601988827,370239308,4443354214,0.0370 EOS,0.4443 OGX
christopherq,1535575706,0.0002859737147132476,86237375,1034960893,0.0086 EOS,0.1034 OGX
chenyiming11,21098600,3.929239694059685e-06,1184889,14220221,0.0001 EOS,0.0014 OGX
