owner,lptoken,lpratio,amount1,amount2,token1,token2
binancrcleos,9971197117,0.0009346576753893889,105317226,2188033,0.0105 TKT,0.0002 EOS
meetddzkeos1,5192347111,0.00048670856905516625,54842321,1139384,0.0054 TKT,0.0001 EOS
zhangzengmin,32250046647,0.003022982423935204,340629659,7076801,0.0340 TKT,0.0007 EOS
zhs123123.tp,23749955579,0.0022262199825759787,250850467,5211580,0.0250 TKT,0.0005 EOS
zhuwanghu.tp,312092997300,0.029254272274329248,3296371399,68484251,0.3296 TKT,0.0068 EOS
jdfigsuxjskk,19754679,1.8517197218701396e-06,208651,4334,0.0000 TKT,0.0000 EOS
wuchenfei.tp,55537449723,0.005205844699093841,586594580,12186882,0.0586 TKT,0.0012 EOS
yueliang2222,310045634885,0.029062361215603807,3274746861,68034987,0.3274 TKT,0.0068 EOS
caoliying123,651068768,6.1028421570367935e-05,6876682,142867,0.0006 TKT,0.0000 EOS
dappdirds111,152091345,1.4256396829442555e-05,1606410,33374,0.0001 TKT,0.0000 EOS
lollollol123,301924508627,0.028301121326272473,3188970351,66252925,0.3188 TKT,0.0066 EOS
moremoneynow,527425199,4.943859846062713e-05,5570741,115735,0.0005 TKT,0.0000 EOS
suntaoluqian,874853469,8.200504914778958e-05,9240328,191973,0.0009 TKT,0.0000 EOS
135135135.tp,6854113679,0.000642475510502813,72394140,1504035,0.0072 TKT,0.0001 EOS
ahxtradereos,3287553794,0.00030816133216129716,34723618,721405,0.0034 TKT,0.0000 EOS
biduofen1234,109502377537,0.010264287872100207,1156579957,24028697,0.1156 TKT,0.0024 EOS
handbagtiger,4295384177,0.00040263107254538726,45368469,942559,0.0045 TKT,0.0000 EOS
lupanpan1.tp,124863443320,0.011704168948341724,1318825757,27399459,0.1318 TKT,0.0027 EOS
tuituizhu444,329300888,3.0867266875809525e-05,3478123,72260,0.0003 TKT,0.0000 EOS
wangvv12345v,45324714001,0.004248546220557436,478726188,9945846,0.0478 TKT,0.0009 EOS
wujiajia1314,23236789597,0.002178117982565639,245430334,5098974,0.0245 TKT,0.0005 EOS
bianleeos.tp,1335869447206,0.12521872925574298,14109646412,293137045,1.4109 TKT,0.0293 EOS
btc111btc222,5715072111,0.0005357065908207727,60363418,1254089,0.0060 TKT,0.0001 EOS
eoskeytp1111,5182645335,0.0004857991657711966,54739849,1137255,0.0054 TKT,0.0001 EOS
adminsssssss,49970606560,0.004684032460409272,527796777,10965319,0.0527 TKT,0.0010 EOS
izmg12131415,10582471732,0.000991955962042089,111773597,2322168,0.0111 TKT,0.0002 EOS
museshengw33,20865799843,0.0019558714713551134,220387597,4578695,0.0220 TKT,0.0004 EOS
eos123422343,153496878262,0.014388145548872007,1621256240,33682648,0.1621 TKT,0.0033 EOS
wynwym123.tp,637304965962,0.05973826121485514,6731307273,139847269,0.6731 TKT,0.0139 EOS
liuping12345,43201666053,0.004049540721364686,456302248,9479974,0.0456 TKT,0.0009 EOS
pepsicolacom,27765536960,0.0026026235291976285,293263619,6092741,0.0293 TKT,0.0006 EOS
vickyyang.c,2908313562,0.00027261296324469737,30718028,638186,0.0030 TKT,0.0000 EOS
zuiaimama.tp,107848880118,0.010109296045565154,1139115478,23665862,0.1139 TKT,0.0023 EOS
depurantsave,10346954919,0.0009698796161058123,109286035,2270488,0.0109 TKT,0.0002 EOS
eoshanximing,17146728991,0.001607261562599786,181106232,3762599,0.0181 TKT,0.0003 EOS
hejjooneosvc,2931716501,0.0002748066553667523,30965213,643322,0.0030 TKT,0.0000 EOS
jammy1212.tp,683481323,6.406663683722702e-05,7219028,149979,0.0007 TKT,0.0000 EOS
my5555544444,279748,2.6222389579386626e-08,2954,61,0.0000 TKT,0.0000 EOS
yuioplkjh.tp,600270713,5.626682760692545e-05,6340146,131720,0.0006 TKT,0.0000 EOS
eosmykey1111,155607563944,0.014585992261745869,1643549608,34145807,0.1643 TKT,0.0034 EOS
fulyfight.tp,16304325569,0.001528298243059727,172208646,3577746,0.0172 TKT,0.0003 EOS
gamejiucai11,267770390949,0.025099659369465878,2828229617,58758302,0.2828 TKT,0.0058 EOS
lulu521lulu5,144881739387,0.013580599014631302,1530261896,31792182,0.1530 TKT,0.0031 EOS
mykeyhulu525,1048336884,9.826664777831564e-05,11072685,230042,0.0011 TKT,0.0000 EOS
qibaimadeone,1655767127,0.00015520457932473417,17488451,363333,0.0017 TKT,0.0000 EOS
wangloveshow,24089147866,0.00225801442719055,254433065,5286011,0.0254 TKT,0.0005 EOS
daghy1112345,1728088593,0.00016198368643686493,18252321,379203,0.0018 TKT,0.0000 EOS
eoskeytp2222,12724590130,0.0011927490442358048,134398962,2792225,0.0134 TKT,0.0002 EOS
keyids112233,9052785154,0.0008485696379837409,95616826,1986501,0.0095 TKT,0.0001 EOS
wzjjpeng1121,19291864053,0.001808337414066698,203763459,4233317,0.0203 TKT,0.0004 EOS
xiang.tp,57896300,5.426953307280273e-06,611509,12704,0.0000 TKT,0.0000 EOS
xiaomi.tp,32130544502,0.0030117808003248033,339367460,7050578,0.0339 TKT,0.0007 EOS
ddddd5555555,158620,1.4868365225425406e-08,1675,34,0.0000 TKT,0.0000 EOS
galaxynibiru,2858155755,0.000267911383409983,30188254,627180,0.0030 TKT,0.0000 EOS
iaoueos12345,11238757656,0.0010534734176614168,118705384,2466181,0.0118 TKT,0.0002 EOS
gallonwang12,34889996799,0.0032704401407228304,368513195,7656100,0.0368 TKT,0.0007 EOS
xiaodan11111,18448948,1.7293260426735694e-06,194860,4048,0.0000 TKT,0.0000 EOS
xiaojianfeng,31288981045,0.0029328962155369606,330478745,6865910,0.0330 TKT,0.0006 EOS
2r3v3bdwe.tp,5119731596,0.0004799018990384448,54075345,1123450,0.0054 TKT,0.0001 EOS
jammy1221.tp,691585363,6.482627513328966e-05,7304624,151758,0.0007 TKT,0.0000 EOS
wwwspacexcom,38111883355,0.003572446104847758,402543227,8363096,0.0402 TKT,0.0008 EOS
kkk555222111,923707708,8.658443805374231e-05,9756334,202694,0.0009 TKT,0.0000 EOS
nannan255.tp,156580008368,0.014677145072598602,1653820706,34359196,0.1653 TKT,0.0034 EOS
ooooo2222222,591220,5.541845220385833e-08,6244,129,0.0000 TKT,0.0000 EOS
peipeipei.tp,21200479391,0.0019872429109790216,223922531,4652135,0.0223 TKT,0.0004 EOS
prdroedeer11,13975143,1.3099705598382757e-06,147607,3066,0.0000 TKT,0.0000 EOS
ddddd4444444,159341,1.4935948703722793e-08,1682,34,0.0000 TKT,0.0000 EOS
eoskeytp3333,21246078315,0.0019915171604804613,224404153,4662141,0.0224 TKT,0.0004 EOS
epic.game,17307460800,0.0016223278798331445,182803905,3797869,0.0182 TKT,0.0003 EOS
zhoudao11111,33459473677,0.0031363489779355916,353403802,7342192,0.0353 TKT,0.0007 EOS
qiucaoyin543,308513016,2.8918700029539225e-05,3258559,67698,0.0003 TKT,0.0000 EOS
renhaishenya,155088542,1.4537341348724799e-05,1638067,34031,0.0001 TKT,0.0000 EOS
sbunknown123,53540018,5.018613931407454e-06,565497,11748,0.0000 TKT,0.0000 EOS
wangxinyi123,605425863,5.6750049476751774e-05,6394595,132851,0.0006 TKT,0.0000 EOS
yonron555555,53480064,5.012994098040128e-06,564864,11735,0.0000 TKT,0.0000 EOS
zdyllbzdyllb,739910388,6.935605776617211e-05,7815040,162362,0.0007 TKT,0.0000 EOS
a12345a12.tp,5792113845,0.0005429281558107618,61177144,1270994,0.0061 TKT,0.0001 EOS
chaoyunfeng1,3007035045,0.0002818666958436106,31760739,659849,0.0031 TKT,0.0000 EOS
dejean321545,2294862248,0.00021511064207101736,24238667,503574,0.0024 TKT,0.0000 EOS
smtmw1iezxry,94412540,8.849830579876972e-06,997198,20717,0.0000 TKT,0.0000 EOS
tossncoin123,3375375199,0.0003163933377353106,35651201,740676,0.0035 TKT,0.0000 EOS
wll22galahad,9284112957,0.0008702533239111098,98060144,2037263,0.0098 TKT,0.0002 EOS
eosgamescccc,5415609087,0.0005076361986108223,57200446,1188376,0.0057 TKT,0.0001 EOS
nicoleou2222,58309916070,0.005465723921275136,615877771,12795259,0.0615 TKT,0.0012 EOS
okbtothevip1,4848632712,0.00045449024086471364,51211960,1063961,0.0051 TKT,0.0001 EOS
bangbanga.tp,335671644,3.146443449004524e-05,3545412,73658,0.0003 TKT,0.0000 EOS
eosrockygatz,785091853,7.359117643367794e-05,8292253,172276,0.0008 TKT,0.0000 EOS
kkkkk1111111,139874,1.3111194789693313e-08,1477,30,0.0000 TKT,0.0000 EOS
ibankbeijing,17572376388,0.0016471599420969972,185601982,3856001,0.0185 TKT,0.0003 EOS
nicoleou1111,12514389069,0.001173045689389506,132178788,2746099,0.0132 TKT,0.0002 EOS
porschejiu22,82519892,7.735064258092675e-06,871587,18107,0.0000 TKT,0.0000 EOS
ryin52rita52,1410097913,0.00013217659043055188,14893658,309425,0.0014 TKT,0.0000 EOS
s5djtsbtgpij,35914965352,0.003366516340386049,379339061,7881014,0.0379 TKT,0.0007 EOS
david1231231,40394166316,0.0037863776179729207,426649029,8863910,0.0426 TKT,0.0008 EOS
djh311311eos,683345054,6.405386355982881e-05,7217589,149950,0.0007 TKT,0.0000 EOS
fulyfighting,6109381964,0.0005726675220172662,64528176,1340614,0.0064 TKT,0.0001 EOS
wanganyinghh,81806886448,0.007668230145402649,864056172,17951326,0.0864 TKT,0.0017 EOS
meetzyj12345,56827710947,0.0053267883071800625,600222506,12470011,0.0600 TKT,0.0012 EOS
onlyyyyyyyyy,815583664,7.644934931435278e-05,8614312,178967,0.0008 TKT,0.0000 EOS
mygodblessme,8147336771,0.00076369675151788,86053349,1787814,0.0086 TKT,0.0001 EOS
chenggongzhe,11531059708,0.0010808725707649176,121792721,2530322,0.0121 TKT,0.0002 EOS
chinaer1o.tp,12939876404,0.0012129290653545351,136672847,2839466,0.0136 TKT,0.0002 EOS
myfirstkey11,121166972213,0.011357677443713628,1279783094,26588322,0.1279 TKT,0.0026 EOS
fwp543211234,79254178017,0.007428950097072484,837094096,17391172,0.0837 TKT,0.0017 EOS
porschejiu11,82657603,7.747972702447477e-06,873041,18138,0.0000 TKT,0.0000 EOS
qtdsstq2jtlq,3458233240,0.0003241600986447247,36526359,758858,0.0036 TKT,0.0000 EOS
lht5211314yy,30707650281,0.0028784047383214294,324338645,6738345,0.0324 TKT,0.0006 EOS
sdfuliang.tp,69397260,6.505004459234684e-06,732983,15228,0.0000 TKT,0.0000 EOS
biehuaigang1,142204272,1.332962459155047e-05,1501982,31204,0.0001 TKT,0.0000 EOS
googleblock1,328465970,3.078900520794115e-05,3469305,72077,0.0003 TKT,0.0000 EOS
kbwrbsngfqab,134597044260,0.012616555367043427,1421633458,29535356,0.1421 TKT,0.0029 EOS
shakawjhsaga,191598728442,0.01795965118650081,2023693495,42043543,0.2023 TKT,0.0042 EOS
suneossanguo,2852454808,0.0002673770008470855,30128040,625929,0.0030 TKT,0.0000 EOS
djinzi111111,33246739022,0.0031164081347465557,351156868,7295511,0.0351 TKT,0.0007 EOS
eoskidultlab,1593788525,0.00014939496836333406,16833825,349733,0.0016 TKT,0.0000 EOS
qingqing3333,12595129533,0.0011806139576231605,133031580,2763817,0.0133 TKT,0.0002 EOS
hxxeoswallet,2247678566,0.00021068784408427967,23740306,493220,0.0023 TKT,0.0000 EOS
kpkk1q512.m,1052850344,9.86897203524573e-05,11120357,231032,0.0011 TKT,0.0000 EOS
xcy123123.tp,165140097451,0.015479531473104345,1744233606,36237583,0.1744 TKT,0.0036 EOS
zhuxu1112345,44823737245,0.0042015867868311916,473434799,9835914,0.0473 TKT,0.0009 EOS
bianle111111,397754399497,0.03728380835796973,4201139525,87281395,0.4201 TKT,0.0087 EOS
cc1234533333,715286075,6.70478792318814e-05,7554955,156959,0.0007 TKT,0.0000 EOS
gy3tonzrhage,65268687225,0.006118009579153685,689377319,14322260,0.0689 TKT,0.0014 EOS
yoliky555555,20743774198,0.001944433305570672,219098744,4551918,0.0219 TKT,0.0004 EOS
eosairuqixue,646155874,6.056790774924953e-05,6824791,141789,0.0006 TKT,0.0000 EOS
haytmobzgige,9959348203,0.0009335470085070496,105192076,2185433,0.0105 TKT,0.0002 EOS
liuyicn12345,631867837188,0.05922860785216758,6673879532,138654170,0.6673 TKT,0.0138 EOS
ge3doobshage,165633141765,0.01552574735340236,1749441211,36345774,0.1749 TKT,0.0036 EOS
hcy233333.tp,661308410,6.198824212914744e-05,6984835,145114,0.0006 TKT,0.0000 EOS
