owner,lptoken,lpratio,amount1,amount2,token1,token2
eosamoeosamo,533385132084,0.00270390050569656,836437315099,189940898,83.6437 KEY,0.0189 EOS
tanduoroueos,9246112652,4.6871513980507724e-05,14499454852,3292583,1.4499 KEY,0.0003 EOS
15zso15zsoso,10910229680,5.530745754715149e-05,17109069360,3885182,1.7109 KEY,0.0003 EOS
buildmydream,797106142049,0.004040786986617203,1249996074506,283853163,124.9996 KEY,0.0283 EOS
eeeooossskey,81029118513,0.0004107626203741711,127067243267,28854841,12.7067 KEY,0.0028 EOS
bihukeymykey,6033090018809,0.030583670544085388,9460896664611,2148411104,946.0896 KEY,0.2148 EOS
moondogs1431,1780588089,9.026372773971802e-06,2792260659,634075,0.2792 KEY,0.0000 EOS
zqrgdqyhy123,603396969,3.058812987981696e-06,946227613,214872,0.0946 KEY,0.0000 EOS
mykeyczy1111,21231615776,0.00010762987788801086,33294733254,7560676,3.3294 KEY,0.0007 EOS
mykeyeos2222,62396247018,0.00031630661170916913,97847776753,22219590,9.7847 KEY,0.0022 EOS
wyc135422111,15058973340,7.633877133059e-05,23614995002,5362569,2.3614 KEY,0.0005 EOS
eoseosdalian,23583833574,0.0001195540252084859,36983405137,8398311,3.6983 KEY,0.0008 EOS
mykeyxhyzdai,247268970963,0.001253485812432865,387759203882,88053617,38.7759 KEY,0.0088 EOS
jianbin54321,1402492928,7.109686995658206e-06,2199344054,499434,0.2199 KEY,0.0000 EOS
helloworldst,4444567729,2.2530940978971855e-05,6969827380,1582731,0.6969 KEY,0.0001 EOS
andy44444444,1753767920373,0.008890412727185213,2750202137981,624524822,275.0202 KEY,0.0624 EOS
bwcrpf2nxhzt,30807323379,0.00015617221450881592,48311048251,10970629,4.8311 KEY,0.0010 EOS
linkboy12345,270561506117,0.0013715631524137946,424285804258,96348196,42.4285 KEY,0.0096 EOS
zxc1dai12345,27834205,1.411005227706821e-07,43648700,9911,0.0043 KEY,0.0000 EOS
hkn2kocrwa33,44513961037,0.00022565556202932595,69805354170,15851626,6.9805 KEY,0.0015 EOS
summeriswarm,8967227986,4.5457758058061685e-05,14062116938,3193271,1.4062 KEY,0.0003 EOS
cgtomc32cx3h,46590048813,0.00023617991760231332,73061007882,16590930,7.3061 KEY,0.0016 EOS
ge3dknbsg4ge,22342831791,0.00011326298868200172,35037306274,7956385,3.5037 KEY,0.0007 EOS
haydgnrwgege,129177770330,0.0006548435970746823,202572401977,46000798,20.2572 KEY,0.0046 EOS
lxm123eoskey,47391451849,0.00024024248692411043,74317742206,16876313,7.4317 KEY,0.0016 EOS
wangjunjie54,116918081,5.926952952471592e-07,183347153,41635,0.0183 KEY,0.0000 EOS
432112345.tp,96682349724,0.0004901138756703959,151614134246,34429029,15.1614 KEY,0.0034 EOS
hellomykey11,2915755724,1.4780902020661581e-05,4572393834,1038314,0.4572 KEY,0.0001 EOS
iwuxgfm3kw2s,36309744576,0.00018406575439620205,56939767230,12930067,5.6939 KEY,0.0012 EOS
prayouhang11,432583168,2.1929029820179095e-06,678362934,154044,0.0678 KEY,0.0000 EOS
tlsodo123123,138367389027,0.0007014287250569593,216983264836,49273263,21.6983 KEY,0.0049 EOS
btceos112233,6478434756322,0.0328412660197333,10159271880065,2307000414,1015.9271 KEY,0.2307 EOS
petersonseos,589489043388,0.0029883092471883464,924417654473,209919759,92.4417 KEY,0.0209 EOS
tumaoran1234,212689219743,0.0010781899498629754,333532356287,75739609,33.3532 KEY,0.0075 EOS
vy2wvp5gtzm2,204075112619,0.001034522274842293,320023992065,72672086,32.0023 KEY,0.0072 EOS
baiwangfuhao,226896809538,0.0011502127846227937,355812239147,80798997,35.5812 KEY,0.0080 EOS
chendanhong1,141753256218,0.0007185927730576909,222292872271,50478986,22.2292 KEY,0.0050 EOS
eoswanglawhu,187864213509,0.0009523440218976234,294602584321,66899310,29.4602 KEY,0.0066 EOS
ge2donzqg4ge,11035974243,5.594489711385983e-05,17306257917,3929961,1.7306 KEY,0.0003 EOS
lianxiqu4152,1062697306082,0.005387153879019206,1666487549043,378431398,166.6487 KEY,0.0378 EOS
liyanzexuana,47475334431,0.00024066771466715374,74449284159,16906184,7.4449 KEY,0.0016 EOS
aimwx1234123,4444218044,2.2529168313422218e-05,6969279015,1582606,0.6969 KEY,0.0001 EOS
bihubank4eos,6931005445,3.513549216210573e-05,10868978598,2468162,1.0868 KEY,0.0002 EOS
feilisong123,6594997090395,0.033432157919576364,10342061162873,2348508797,1034.2061 KEY,0.2348 EOS
lanyangyang1,1933208589599,0.009800055098293339,3031595192565,688424470,303.1595 KEY,0.0688 EOS
llslove21235,1019792494,5.169655609744115e-06,1599205610,363152,0.1599 KEY,0.0000 EOS
biehuaigang1,128304264586,0.0006504155159736918,201202598517,45689738,20.1202 KEY,0.0045 EOS
davidgengeos,1522884209770,0.007719989060861056,2388137769515,542306071,238.8137 KEY,0.0542 EOS
rn443bv3pyrp,6746768315,3.420153499117988e-05,10580063889,2402555,1.0580 KEY,0.0002 EOS
jackyhe44444,1287917103,6.528865348178704e-06,2019669951,458633,0.2019 KEY,0.0000 EOS
dappdapp5555,2195861017,1.1131524591072807e-05,3443478235,781956,0.3443 KEY,0.0000 EOS
wuxiqi111123,728881469670,0.0036949342152326633,1143008349585,259558043,114.3008 KEY,0.0259 EOS
xtxiongfei12,45023169460,0.00022823690303348017,70603878351,16032957,7.0603 KEY,0.0016 EOS
eossongnan54,13181676732,6.682215202048473e-05,20671079171,4694055,2.0671 KEY,0.0004 EOS
lcywjp123123,871699216570,0.004418923233367759,1366970521719,310416100,136.6970 KEY,0.0310 EOS
mykey2222222,683917812074,0.003466998996947192,1072497795813,243546278,107.2497 KEY,0.0243 EOS
vioceinworld,11304839469,5.730786127768119e-05,17727883670,4025705,1.7727 KEY,0.0004 EOS
huyuepeng123,139720835086,0.0007082897777245968,219105695177,49755232,21.9105 KEY,0.0049 EOS
keyzhenniubi,36730624,1.861993273417855e-07,57599776,13079,0.0057 KEY,0.0000 EOS
longlongcode,124670706321,0.0006319958423846948,195504569951,44395811,19.5504 KEY,0.0044 EOS
mingxiangtan,13994665517,7.094345322417285e-05,21945981893,4983564,2.1945 KEY,0.0004 EOS
skystarexinx,140326472202,0.0007113599467370378,220055435717,49970902,22.0055 KEY,0.0049 EOS
ahhhhhhhhhha,3033426943590,0.01537741521725594,4756922035554,1080217286,475.6922 KEY,0.1080 EOS
chenchenghui,66644914,3.3784446889742857e-07,104510398,23732,0.0104 KEY,0.0000 EOS
luckydog5512,1059831787,5.372627642667941e-06,1661993934,377410,0.1661 KEY,0.0000 EOS
mykeycaijuan,828482372746,0.004199843174998378,1299199264815,295026383,129.9199 KEY,0.0295 EOS
zvpxvbjbkznd,3906378,1.980268442874124e-08,6125855,1391,0.0006 KEY,0.0000 EOS
zysk13141314,172046093569,0.0008721568926879568,269797120170,61266405,26.9797 KEY,0.0061 EOS
asdfgh123445,3830011584,1.9415558544609706e-05,6006100308,1363884,0.6006 KEY,0.0001 EOS
33333ok33333,44973774461,0.00022798650392270417,70526418711,16015367,7.0526 KEY,0.0016 EOS
tx12345txgly,119831455,6.074641235440879e-07,187915812,42672,0.0187 KEY,0.0000 EOS
ifswapholder,72692304662704,0.36850063399738653,113993721390237,25886064036,11399.3721 KEY,2.5886 EOS
huadiaini211,5373906912,2.7242059710495843e-05,8427187033,1913672,0.8427 KEY,0.0001 EOS
ivan22223333,657949536,3.335357467056369e-06,1031775185,234298,0.1031 KEY,0.0000 EOS
ivylm5555555,12013846355,6.0902044846517214e-05,18839725340,4278185,1.8839 KEY,0.0004 EOS
eosxx11xxeos,27709913973,0.00014047045164469144,43453790987,9867627,4.3453 KEY,0.0009 EOS
dongge123451,1659956046,8.414850212785111e-06,2603089390,591117,0.2603 KEY,0.0000 EOS
mykeybihu111,55266820125,0.0002801652575135792,86667640057,19680768,8.6667 KEY,0.0019 EOS
mykeyisangel,23574342330,0.00011950591104499014,36968521275,8394931,3.6968 KEY,0.0008 EOS
ok.yfc,22056457801,0.00011181126697136094,34588223844,7854406,3.4588 KEY,0.0007 EOS
tongweitoeos,1053423928340,0.005340144149542606,1651945337958,375129106,165.1945 KEY,0.0375 EOS
