owner,lptoken,lpratio,amount1,amount2,token1,token2
lixianjia.tp,178732288662,0.0007059505360695485,1415277633,15335630386698,0.1415 EOS,0.15335630 DOP
zysk13141314,58693808915,0.00023182675149348831,464762330,5036060167114,0.0464 EOS,0.05036060 DOP
eoscoinyesok,60265203847,0.00023803339217898985,477205298,5170889369208,0.0477 EOS,0.05170889 DOP
ymtgan131313,31278796306,0.00012354389453149536,247678699,2683790727912,0.0247 EOS,0.02683790 DOP
gyztsnbsgege,2111641728,8.340488565485292e-06,16720869,181183586313,0.0016 EOS,0.00181183 DOP
savagejian22,699796832,2.764033026088615e-06,5541286,60044134396,0.0005 EOS,0.00060044 DOP
xuhuiting111,123075909112,0.00048612091673694334,974566949,10560188457150,0.0974 EOS,0.10560188 DOP
xzc12355..tp,40748250858,0.00016094601458106593,322661833,3496291121994,0.0322 EOS,0.03496291 DOP
ryanpogis.tp,202972580,8.016939901071366e-07,1607222,17415501635,0.0001 EOS,0.00017415 DOP
luzuobinwqxy,2229119245643,0.008804497151606128,17651106213,191263420252533,1.7651 EOS,1.91263420 DOP
eosmillion12,4185025754,1.652986819907097e-05,33138798,359084576170,0.0033 EOS,0.00359084 DOP
heydenjugmge,59371893708,0.00023450502706810604,470131691,5094241359971,0.0470 EOS,0.05094241 DOP
llslove21235,87777002428,0.0003466985309845652,695055321,7531463261424,0.0695 EOS,0.07531463 DOP
pianistok123,42564665437,0.00016812042528977983,337044970,3652143558177,0.0337 EOS,0.03652143 DOP
ttaqt1234123,12871347517,5.0838797777312165e-05,101920757,1104390424232,0.0101 EOS,0.01104390 DOP
zhengxin4444,426113817668,0.0016830494381361452,3374148901,36561519238302,0.3374 EOS,0.36561519 DOP
xyhnjz321321,256730075,1.0140234617269705e-06,2032896,22028015020,0.0002 EOS,0.00022028 DOP
ziruiwu12345,1251391180,4.9427010696670356e-06,9909043,107372163973,0.0009 EOS,0.00107372 DOP
wenquanijl12,55911108713,0.00022083573966216944,442727736,4797298261841,0.0442 EOS,0.04797298 DOP
cleardcepzjr,34525085,1.363659719575819e-07,273384,2962329563,0.0000 EOS,0.00002962 DOP
gq3doojwgene,1977359818,7.810106578779959e-06,15657568,169661897899,0.0015 EOS,0.00169661 DOP
hangzhang412,1826290125,7.213416794546885e-06,14461335,156699780132,0.0014 EOS,0.00156699 DOP
lingdddddddd,78979019182,0.0003119485647902079,625389179,6776576608212,0.0625 EOS,0.06776576 DOP
liuyonghannn,1624835915964,0.006417720012912893,12866135980,139414558123734,1.2866 EOS,1.39414558 DOP
robathodleos,22284556245,8.801876004049886e-05,176458513,1912064800732,0.0176 EOS,0.01912064 DOP
zhw555555555,19768714566,7.808177666020509e-05,156537018,1696199953986,0.0156 EOS,0.01696199 DOP
fanliting111,284766004985,0.0011247587964014322,2254897314,24433560560538,0.2254 EOS,0.24433560 DOP
gyztsnbsgmge,282414662159,0.0011154715448313643,2236278390,24231810083543,0.2236 EOS,0.24231810 DOP
hnxthnxthnxt,249466368,9.85333526131733e-07,1975379,21404772703,0.0001 EOS,0.00021404 DOP
coffeefish33,255469883,1.0090459994865974e-06,2022918,21919887726,0.0002 EOS,0.00021919 DOP
ckeospocket1,59102459830,0.00023344082657006902,467998200,5071123330220,0.0467 EOS,0.05071123 DOP
eoswallet52l,11623823568,4.591137136125132e-05,92042336,997350077333,0.0092 EOS,0.00997350 DOP
gu3tambqgqge,31306446308,0.0001236531055413266,247897643,2686163159967,0.0247 EOS,0.02686163 DOP
gyztgnzug4ge,1585941882,6.264097719300812e-06,12558156,136077362961,0.0012 EOS,0.00136077 DOP
hwgjb1234512,739996084583,0.002922810626504346,5859601056,63493320237339,0.5859 EOS,0.63493320 DOP
rdckwstw2xid,42139327349,0.00016644043980152686,333676964,3615648598281,0.0333 EOS,0.03615648 DOP
yuanblood.tp,203812441728,0.0008050112465555623,1613872861,17487563651478,0.1613 EOS,0.17487563 DOP
qpajdnslansq,6941603716,2.7417703321416947e-05,54966545,595605134788,0.0054 EOS,0.00595605 DOP
1rwk5c5eosda,402284834,1.5889305527330198e-06,3185460,34516939108,0.0003 EOS,0.00034516 DOP
ethanforever,2108443351670,0.00832785573063705,16695543595,180909158465766,1.6695 EOS,1.80909158 DOP
gyzdqojugmge,100236731553,0.0003959115328485379,793716710,8600535906382,0.0793 EOS,0.08600535 DOP
mykey1231122,3970084118,1.5680899250629776e-05,31436800,340642102742,0.0031 EOS,0.00340642 DOP
poppingsheng,60438166865,0.0002387165554517895,478574892,5185729983260,0.0478 EOS,0.05185729 DOP
superw4lox11,98685852680,0.0003897859257745764,781436197,8467467028068,0.0781 EOS,0.08467467 DOP
kingandsword,18859190644,7.448937091689695e-05,149335024,1618160765879,0.0149 EOS,0.01618160 DOP
wuwulingfeng,119025702378,0.0004701235519828507,942495704,10212671654633,0.0942 EOS,0.10212671 DOP
eossjg555555,1621875073373,0.006406025380510536,12842690780,139160511202785,1.2842 EOS,1.39160511 DOP
