owner,lptoken,lpratio,amount1,amount2,token1,token2
huanggejian5,233499455,7.391799843616579e-05,173073301,2245301927,0.0173 EOS,0.2245 OGX
myeos1122334,20051088,6.347493579492178e-06,14862167,192808786,0.0014 EOS,0.0192 OGX
eos4simonlao,10115433888,0.0032022028758667657,7497711464,97268763227,0.7497 EOS,9.7268 OGX
gyzdgmjqgqge,1416552305,0.00044843235743628203,1049969835,13621392051,0.1049 EOS,1.3621 OGX
ez2eosfinder,13658624,4.323856548068502e-06,10123977,131339641,0.0010 EOS,0.0131 OGX
kekekekeke44,6021452160,0.0019061872814492313,4463190743,57901540450,0.4463 EOS,5.7901 OGX
llllllllllil,47502424564,0.015037654561702663,35209510256,456777449076,3.5209 EOS,45.6777 OGX
cinimodbbb2u,167272,5.2952635090365945e-08,123984,1608466,0.0000 EOS,0.0001 OGX
eosrock12345,1990226770,0.0006300382126051442,1475185961,19137774869,0.1475 EOS,1.9137 OGX
my5555555555,1102155132,0.000348904888551402,816933930,10598187656,0.0816 EOS,1.0598 OGX
dawannardis1,200112,6.334866393181949e-08,148326,1924252,0.0000 EOS,0.0001 OGX
xiaojie32145,34666646140,0.010974282981361275,25695438581,333350188694,2.5695 EOS,33.3350 OGX
ziruiwu12345,94423742595,0.02989135052788081,69988295627,907967049484,6.9988 EOS,90.7967 OGX
mxcoin.game,58634604,1.8561724552107416e-05,43460848,563823111,0.0043 EOS,0.0563 OGX
wilsonyyy123,169834434,5.376381468136233e-05,125883832,1633106946,0.0125 EOS,0.1633 OGX
eosairuqixue,550134536,0.000174153913000477,407767977,5290025768,0.0407 EOS,0.5290 OGX
eospluser.tp,3201697114,0.0010135485852235866,2373145969,30787124107,0.2373 EOS,3.0787 OGX
legopiass.tp,35452145358,0.011222945360327998,26277662394,340903452182,2.6277 EOS,34.0903 OGX
xiaoliao3111,1442,4.5648823353763746e-10,1068,13866,0.0000 EOS,0.0000 OGX
eosjammygu12,4835668452,0.0015308084255389472,3584270056,46499190733,0.3584 EOS,4.6499 OGX
15zso15zsoso,32051552,1.0146432978238372e-05,23757091,308203766,0.0023 EOS,0.0308 OGX
christopherq,1535575706,0.0004861111244765954,1138191767,14765906378,0.1138 EOS,1.4765 OGX
banxuesheng3,74548089,2.359939352372856e-05,55256162,716845218,0.0055 EOS,0.0716 OGX
afujunzhi513,7795574293,0.002467814104315525,5778196703,74961279815,0.5778 EOS,7.4961 OGX
gq3doojwgene,7550139681,0.002390117840459162,5596276884,72601210892,0.5596 EOS,7.2601 OGX
mantocapital,1906310301,0.0006034731080985381,1412985815,18330844465,0.1412 EOS,1.8330 OGX
gaingaingain,109493223,3.466183630486312e-05,81158020,1052873312,0.0081 EOS,0.1052 OGX
langchao1.tp,38874157,1.23062380438244e-05,28814108,373809093,0.0028 EOS,0.0373 OGX
martinmateng,7210000000,0.002282441167688187,5344160246,69330469719,0.5344 EOS,6.9330 OGX
